timestep,return,return_avg,return_tr,nMAE,lr
200000,-306.10247,-304.635166,-295.166471,0.09,0.000352
202000,-304.774073,-303.866132,-273.875504,0.09,0.00035112
204000,-273.895942,-303.944168,-280.234413,0.09,0.00035024
206000,-326.773823,-304.615737,-207.118444,0.1,0.00034936
208000,-271.892342,-303.361861,-220.690549,0.08,0.00034848
210000,-248.344581,-298.260755,-260.597258,0.07,0.0003476
212000,-305.933269,-298.291244,-258.08023,0.09,0.00034672
214000,-298.243202,-299.891276,-175.666245,0.1,0.00034584
216000,-211.296265,-293.086738,-169.799814,0.06,0.00034496
218000,-267.197181,-293.945338,-302.688071,0.09,0.00034408
220000,-268.969242,-290.792095,-358.651587,0.09,0.0003432
222000,-388.424399,-297.961652,-211.962719,0.12,0.00034232
224000,-229.440056,-290.419801,-234.889942,0.07,0.00034144
226000,-263.721351,-290.516883,-255.949157,0.08,0.00034056
228000,-346.567528,-291.195661,-197.209055,0.11,0.00033968
230000,-336.573597,-293.521383,-256.903028,0.1,0.0003388
232000,-367.279232,-298.34847,-197.56592,0.12,0.00033792
234000,-265.431519,-292.576941,-239.39759,0.09,0.00033704
236000,-288.895506,-290.495714,-315.048212,0.09,0.00033616
238000,-249.617181,-290.968638,-318.78582,0.08,0.00033528
240000,-368.743642,-294.100697,-267.802735,0.11,0.0003344
242000,-252.864498,-291.505218,-289.88322,0.08,0.00033352
244000,-254.084684,-290.514655,-241.83169,0.08,0.00033264
246000,-300.543203,-289.203124,-279.376694,0.1,0.00033176
248000,-337.397654,-292.478389,-261.893939,0.1,0.00033088
250000,-324.839278,-296.303124,-312.252283,0.1,0.00033
252000,-291.332957,-295.573109,-250.715121,0.09,0.00032912
254000,-369.99321,-299.160609,-213.619998,0.12,0.00032824
256000,-322.694455,-304.730519,-273.912859,0.1,0.00032736
258000,-285.259458,-305.633633,-268.532213,0.09,0.00032648
260000,-299.853626,-307.177852,-274.429658,0.1,0.0003256
262000,-266.908195,-301.102042,-288.238512,0.08,0.00032472
264000,-376.16361,-308.438219,-282.824259,0.11,0.00032384
266000,-258.67695,-308.185999,-230.777722,0.08,0.00032296
268000,-274.033034,-304.559275,-256.639579,0.09,0.00032208
270000,-376.563908,-306.55879,-315.54018,0.12,0.0003212
272000,-246.817991,-300.535728,-219.234019,0.07,0.00032032
274000,-364.660173,-305.497161,-277.247973,0.1,0.00031944
276000,-241.004325,-303.102602,-233.471027,0.07,0.00031856
278000,-245.555153,-302.8995,-215.138187,0.07,0.00031768
280000,-310.357695,-299.980203,-181.5354,0.09,0.0003168
282000,-270.768233,-300.87539,-311.931307,0.08,0.00031592
284000,-332.238853,-304.783098,-274.49843,0.11,0.00031504
286000,-246.66842,-302.089359,-267.311866,0.08,0.00031416
288000,-218.212147,-296.130084,-190.248766,0.07,0.00031328
290000,-296.178335,-294.697036,-225.697729,0.09,0.0003124
292000,-504.808288,-305.370803,-282.661188,0.14,0.00031152
294000,-407.600403,-307.251163,-243.84949,0.12,0.00031064
296000,-312.825977,-306.757739,-405.973469,0.09,0.00030976
298000,-288.071305,-306.898331,-236.052426,0.09,0.00030888
300000,-418.425991,-312.826949,-191.64016,0.13,0.000308
302000,-350.304466,-316.996763,-213.565088,0.1,0.00030712
304000,-301.47049,-313.262107,-309.940753,0.09,0.00030624
306000,-377.78467,-319.217493,-250.562171,0.12,0.00030536
308000,-378.030805,-324.417381,-226.478271,0.12,0.00030448
310000,-382.815427,-324.729957,-311.240628,0.13,0.0003036
312000,-243.218341,-324.549975,-295.801976,0.08,0.00030272
314000,-273.47498,-319.990715,-188.1436,0.08,0.00030184
316000,-323.353338,-324.108166,-222.213513,0.09,0.00030096
318000,-317.263558,-327.693586,-261.052889,0.09,0.00030008
320000,-350.586961,-329.705049,-206.241866,0.11,0.0002992
322000,-380.963321,-335.214804,-308.031217,0.12,0.00029832
324000,-291.661111,-333.185917,-310.137629,0.09,0.00029744
326000,-300.112792,-335.858135,-281.244229,0.09,0.00029656
328000,-364.482826,-343.171669,-303.205735,0.12,0.00029568
330000,-245.105057,-340.618005,-191.202154,0.08,0.0002948
332000,-321.416089,-331.448395,-321.468432,0.1,0.00029392
334000,-259.715157,-324.054133,-245.318647,0.08,0.00029304
336000,-317.435786,-324.284624,-267.194702,0.1,0.00029216
338000,-307.630109,-325.262564,-224.108201,0.1,0.00029128
340000,-318.812278,-320.281878,-276.10678,0.1,0.0002904
342000,-269.496949,-316.241502,-160.363785,0.09,0.00028952
344000,-317.02412,-317.019184,-294.712162,0.1,0.00028864
346000,-390.970252,-317.678463,-206.357368,0.11,0.00028776
348000,-262.35592,-311.894719,-205.870266,0.08,0.00028688
350000,-281.540462,-306.83097,-226.318111,0.09,0.000286
352000,-234.632886,-306.401698,-254.058087,0.07,0.00028512
354000,-345.553689,-310.005633,-339.688617,0.11,0.00028424
356000,-261.567726,-306.916352,-287.758941,0.08,0.00028336
358000,-228.187863,-302.462568,-298.012843,0.07,0.00028248
360000,-262.06235,-298.036337,-253.112107,0.08,0.0002816
362000,-312.565707,-294.616456,-239.972857,0.1,0.00028072
364000,-296.135488,-294.840175,-265.685532,0.09,0.00027984
366000,-472.068887,-303.43798,-335.066549,0.16,0.00027896
368000,-273.020489,-298.864863,-360.460746,0.09,0.00027808
370000,-294.092671,-301.314244,-287.070753,0.09,0.0002772
372000,-243.828537,-297.434866,-225.406122,0.08,0.00027632
374000,-298.37769,-299.367993,-333.357501,0.09,0.00027544
376000,-239.62784,-295.477596,-267.590066,0.08,0.00027456
378000,-251.896499,-292.690915,-354.553582,0.08,0.00027368
380000,-277.258899,-290.613246,-292.877313,0.09,0.0002728
382000,-390.536357,-296.665217,-368.758425,0.12,0.00027192
384000,-248.405333,-293.234277,-319.99852,0.08,0.00027104
386000,-288.436417,-288.107585,-242.206148,0.09,0.00027016
388000,-280.53975,-289.016777,-274.982648,0.09,0.00026928
390000,-269.5037,-288.414939,-272.146369,0.09,0.0002684
392000,-319.77488,-292.672039,-256.689545,0.09,0.00026752
394000,-406.228051,-295.705757,-246.951971,0.13,0.00026664
396000,-254.670451,-295.360893,-325.5356,0.08,0.00026576
398000,-303.834097,-299.143205,-259.184523,0.09,0.00026488
400000,-261.353266,-299.10775,-190.949828,0.08,0.000264
402000,-324.379498,-299.69844,-399.136508,0.1,0.00026312
404000,-290.857263,-299.434529,-274.158647,0.09,0.00026224
406000,-271.311034,-289.396636,-274.357902,0.09,0.00026136
408000,-372.472042,-294.369214,-240.030559,0.12,0.00026048
410000,-268.714,-293.10028,-265.051521,0.08,0.0002596
412000,-292.269614,-295.522334,-248.079363,0.09,0.00025872
414000,-236.884761,-292.447688,-236.360111,0.07,0.00025784
416000,-341.477286,-297.54016,-242.817846,0.1,0.00025696
418000,-292.580907,-299.57438,-281.096098,0.09,0.00025608
420000,-246.961794,-298.059525,-292.66727,0.08,0.0002552
422000,-281.18502,-292.591958,-280.898263,0.09,0.00025432
424000,-312.565258,-295.799954,-257.229295,0.1,0.00025344
426000,-244.937875,-293.625027,-300.404676,0.07,0.00025256
428000,-331.245397,-296.16031,-343.565962,0.1,0.00025168
430000,-300.442218,-297.707236,-288.417203,0.09,0.0002508
432000,-332.16122,-298.326553,-246.26806,0.1,0.00024992
434000,-264.710207,-291.25066,-293.683609,0.09,0.00024904
436000,-362.859975,-296.660137,-352.41345,0.11,0.00024816
438000,-418.870683,-302.411966,-336.396919,0.13,0.00024728
440000,-260.390125,-302.363809,-303.618341,0.08,0.0002464
442000,-254.394336,-298.864551,-214.912197,0.08,0.00024552
444000,-342.48788,-301.446082,-265.834905,0.1,0.00024464
446000,-253.083804,-300.53472,-310.744832,0.08,0.00024376
448000,-283.913259,-296.106781,-268.917888,0.09,0.00024288
450000,-216.651363,-293.503649,-279.967441,0.07,0.000242
452000,-357.904069,-296.785372,-234.675383,0.11,0.00024112
454000,-271.340493,-298.508159,-262.338795,0.09,0.00024024
456000,-201.367357,-291.502662,-290.557694,0.06,0.00023936
458000,-350.463309,-294.396782,-414.939995,0.11,0.00023848
460000,-284.192812,-296.258333,-288.075665,0.09,0.0002376
462000,-277.574555,-296.07781,-314.600245,0.09,0.00023672
464000,-329.909598,-296.945027,-217.249156,0.1,0.00023584
466000,-296.21354,-299.50881,-217.510023,0.09,0.00023496
468000,-326.83588,-299.288334,-229.129623,0.11,0.00023408
470000,-308.061675,-299.669307,-302.11843,0.1,0.0002332
472000,-584.351512,-312.278822,-345.908329,0.17,0.00023232
474000,-248.765424,-311.481582,-304.868513,0.07,0.00023144
476000,-255.242634,-306.100715,-254.865467,0.08,0.00023056
478000,-263.448719,-298.329617,-326.786873,0.08,0.00022968
480000,-304.899745,-300.555098,-181.175136,0.09,0.0002288
482000,-245.225405,-300.096652,-258.234369,0.07,0.00022792
484000,-271.938408,-296.569178,-331.180231,0.08,0.00022704
486000,-322.225554,-300.026266,-272.696917,0.1,0.00022616
488000,-367.235735,-304.192389,-400.340001,0.12,0.00022528
490000,-300.367344,-308.378188,-285.417716,0.09,0.0002244
492000,-489.498339,-314.957902,-313.95099,0.15,0.00022352
494000,-358.847055,-319.33323,-297.129305,0.11,0.00022264
496000,-385.319511,-328.530838,-248.740579,0.12,0.00022176
498000,-391.294724,-330.572408,-305.592104,0.12,0.00022088
500000,-266.10785,-329.66816,-370.42996,0.08,0.00022
502000,-288.271712,-330.203018,-311.822776,0.09,0.00021912
504000,-220.260008,-324.720539,-293.629316,0.07,0.00021824
506000,-525.138672,-336.166795,-340.373675,0.15,0.00021736
508000,-301.967706,-334.923386,-220.410009,0.09,0.00021648
510000,-416.675727,-340.354089,-239.660577,0.14,0.0002156
512000,-279.801473,-325.126587,-263.991072,0.08,0.00021472
514000,-385.556872,-331.96616,-301.988279,0.13,0.00021384
516000,-288.836543,-333.645855,-304.053434,0.09,0.00021296
518000,-254.492452,-333.198042,-251.534477,0.08,0.00021208
520000,-375.969883,-336.751549,-235.916625,0.11,0.0002112
522000,-295.809634,-339.28076,-340.744357,0.09,0.00021032
524000,-273.691455,-339.368412,-243.846128,0.09,0.00020944
526000,-306.330417,-338.573656,-381.076646,0.1,0.00020856
528000,-356.564575,-338.040098,-218.326672,0.09,0.00020768
530000,-237.052598,-334.87436,-274.032941,0.08,0.0002068
532000,-314.851575,-326.142022,-227.316639,0.1,0.00020592
534000,-301.573977,-323.278368,-364.552369,0.09,0.00020504
536000,-261.975171,-317.111151,-279.780186,0.08,0.00020416
538000,-258.232299,-310.45803,-227.981677,0.08,0.00020328
540000,-421.979476,-318.251611,-212.709159,0.13,0.0002024
542000,-378.159108,-322.745981,-336.775968,0.11,0.00020152
544000,-325.350979,-328.00053,-326.015073,0.1,0.00020064
546000,-348.133433,-319.150268,-257.664098,0.1,0.00019976
548000,-354.477246,-321.775745,-266.793172,0.1,0.00019888
550000,-321.998802,-317.041898,-378.376002,0.09,0.000198
552000,-408.19368,-323.461509,-333.081121,0.12,0.00019712
554000,-351.847339,-321.776032,-253.319459,0.1,0.00019624
556000,-295.950892,-322.13175,-296.263566,0.09,0.00019536
558000,-262.212492,-322.517752,-243.144416,0.08,0.00019448
560000,-303.129307,-318.875723,-188.862221,0.1,0.0001936
562000,-376.779876,-322.924235,-209.01001,0.12,0.00019272
564000,-328.070706,-325.643197,-346.107288,0.11,0.00019184
566000,-347.043863,-327.67887,-351.249582,0.11,0.00019096
568000,-254.648223,-322.583052,-280.790502,0.08,0.00019008
570000,-354.019945,-328.43142,-221.498182,0.11,0.0001892
572000,-357.521552,-330.564918,-353.598942,0.12,0.00018832
574000,-263.583225,-328.665381,-339.687739,0.08,0.00018744
576000,-360.129986,-333.573122,-307.066594,0.12,0.00018656
578000,-585.888818,-349.955948,-314.864671,0.17,0.00018568
580000,-310.454118,-344.37968,-307.881012,0.1,0.0001848
582000,-307.399155,-340.841682,-194.899986,0.1,0.00018392
584000,-392.791882,-344.213727,-232.128733,0.13,0.00018304
586000,-254.498797,-339.531995,-403.534071,0.08,0.00018216
588000,-342.65163,-338.940715,-274.222186,0.1,0.00018128
590000,-352.157082,-340.448629,-301.800008,0.11,0.0001804
592000,-342.378615,-337.157875,-256.812746,0.1,0.00017952
594000,-254.092001,-332.270108,-315.43714,0.08,0.00017864
596000,-394.750547,-337.210091,-284.637496,0.12,0.00017776
598000,-339.822462,-341.09059,-307.22726,0.1,0.00017688
600000,-313.807724,-341.62451,-283.167433,0.1,0.000176
602000,-268.000054,-336.185519,-175.042996,0.08,0.00017512
604000,-257.244929,-332.644231,-297.05768,0.09,0.00017424
606000,-329.733047,-331.77869,-264.435389,0.09,0.00017336
608000,-363.928757,-337.242716,-340.71417,0.12,0.00017248
610000,-359.282894,-337.505864,-321.319258,0.11,0.0001716
612000,-370.463421,-338.152957,-321.306975,0.11,0.00017072
614000,-279.608178,-338.954205,-388.525785,0.08,0.00016984
616000,-301.498695,-336.02264,-296.328984,0.09,0.00016896
618000,-284.34982,-320.945691,-182.346773,0.09,0.00016808
620000,-400.35427,-325.440698,-383.061262,0.12,0.0001672
622000,-322.657249,-326.203603,-279.068608,0.09,0.00016632
624000,-242.682192,-318.698118,-284.095777,0.08,0.00016544
626000,-265.573199,-319.251838,-307.804382,0.08,0.00016456
628000,-314.842085,-317.861361,-342.563091,0.1,0.00016368
630000,-382.919467,-319.39948,-294.984681,0.11,0.0001628
632000,-322.83959,-318.422529,-243.48485,0.1,0.00016192
634000,-390.125435,-325.224201,-342.980398,0.12,0.00016104
636000,-312.68058,-321.120703,-289.316492,0.1,0.00016016
638000,-294.82447,-318.870803,-315.223597,0.09,0.00015928
640000,-270.825467,-316.72169,-320.737583,0.08,0.0001584
642000,-324.75319,-319.559347,-331.548368,0.1,0.00015752
644000,-371.391404,-325.266671,-256.599997,0.12,0.00015664
646000,-395.349805,-328.547509,-333.929021,0.12,0.00015576
648000,-415.152766,-331.108709,-300.547073,0.12,0.00015488
650000,-366.035966,-331.446363,-329.486602,0.11,0.000154
652000,-299.996262,-327.923005,-209.714759,0.09,0.00015312
654000,-348.404605,-331.362826,-303.791751,0.1,0.00015224
656000,-365.472492,-334.561516,-400.777788,0.1,0.00015136
658000,-332.014286,-336.944739,-267.921161,0.1,0.00015048
660000,-375.746329,-335.714342,-492.547423,0.12,0.0001496
662000,-308.343514,-334.998655,-342.068198,0.09,0.00014872
664000,-264.588505,-336.093971,-288.517002,0.08,0.00014784
666000,-306.894378,-338.16003,-258.357343,0.09,0.00014696
668000,-378.551426,-341.345497,-348.061295,0.12,0.00014608
670000,-458.120405,-345.105544,-389.463632,0.14,0.0001452
672000,-294.194936,-343.673311,-335.888933,0.09,0.00014432
674000,-356.634766,-341.998778,-300.114194,0.1,0.00014344
676000,-548.082786,-353.768888,-342.595498,0.17,0.00014256
678000,-404.912914,-359.27331,-382.991364,0.12,0.00014168
680000,-397.138983,-365.588986,-378.774844,0.13,0.0001408
682000,-333.588975,-366.030775,-348.976507,0.1,0.00013992
684000,-302.130267,-362.567718,-305.595526,0.09,0.00013904
686000,-394.129424,-362.506699,-340.794865,0.13,0.00013816
688000,-271.781975,-355.33816,-334.165579,0.08,0.00013728
690000,-330.115246,-353.542124,-291.041767,0.1,0.0001364
692000,-374.956369,-357.290129,-326.281932,0.12,0.00013552
694000,-453.677536,-362.553776,-299.573096,0.15,0.00013464
696000,-272.470488,-357.903675,-371.883159,0.09,0.00013376
698000,-398.14437,-361.21018,-415.054271,0.13,0.00013288
700000,-316.158211,-358.230774,-354.089455,0.1,0.000132
702000,-443.126323,-364.969914,-317.3173,0.12,0.00013112
704000,-524.945234,-377.987751,-372.739356,0.17,0.00013024
706000,-272.368336,-376.261448,-337.352146,0.08,0.00012936
708000,-331.717922,-373.919773,-237.645775,0.09,0.00012848
710000,-450.85008,-373.556257,-262.511672,0.12,0.0001276
712000,-298.024616,-373.747741,-379.296683,0.09,0.00012672
714000,-413.22264,-376.577135,-351.772218,0.12,0.00012584
716000,-292.87578,-363.816784,-318.784985,0.09,0.00012496
718000,-448.803559,-366.011317,-339.646776,0.13,0.00012408
720000,-240.096777,-358.159206,-262.15561,0.07,0.0001232
722000,-391.530686,-361.056292,-323.187797,0.1,0.00012232
724000,-389.856843,-365.442621,-297.558339,0.12,0.00012144
726000,-346.067028,-363.039501,-391.775809,0.11,0.00012056
728000,-376.041983,-368.252501,-300.141923,0.1,0.00011968
730000,-298.591857,-366.676332,-398.181851,0.09,0.0001188
732000,-255.793082,-360.718168,-320.307508,0.08,0.00011792
734000,-305.486112,-353.308596,-333.655907,0.09,0.00011704
736000,-655.21903,-372.446023,-322.410851,0.19,0.00011616
738000,-339.858581,-369.531734,-396.208201,0.1,0.00011528
740000,-335.196599,-370.483653,-271.069569,0.1,0.0001144
742000,-326.052674,-364.629971,-228.582545,0.1,0.00011352
744000,-339.87531,-355.376475,-193.281556,0.09,0.00011264
746000,-372.406438,-360.37838,-446.489847,0.12,0.00011176
748000,-301.854895,-358.885228,-272.994929,0.09,0.00011088
750000,-423.561803,-357.520815,-364.296936,0.13,0.00011
752000,-303.468464,-357.793007,-267.63541,0.09,0.00010912
754000,-393.008841,-356.782317,-321.377156,0.11,0.00010824
756000,-329.762446,-358.62665,-374.933504,0.1,0.00010736
758000,-404.490993,-356.411022,-352.636562,0.12,0.00010648
760000,-342.806999,-361.546533,-388.403091,0.11,0.0001056
762000,-295.680001,-356.753999,-554.852211,0.09,0.00010472
764000,-361.195058,-355.32091,-280.809534,0.1,0.00010384
766000,-250.46415,-350.540766,-171.740791,0.08,0.00010296
768000,-312.409992,-347.359166,-423.394563,0.09,0.00010208
770000,-245.624417,-344.710794,-324.384369,0.08,0.0001012
772000,-443.20626,-354.081453,-554.288538,0.14,0.00010032
774000,-353.564809,-356.485388,-427.686309,0.1,9.944e-05
776000,-421.236301,-344.786251,-259.204683,0.14,9.856e-05
778000,-404.983431,-348.042494,-468.813033,0.13,9.768e-05
780000,-553.848028,-358.975065,-442.798801,0.17,9.68e-05
782000,-373.450628,-361.344963,-390.255937,0.1,9.592e-05
784000,-439.025353,-366.302465,-374.032284,0.12,9.504e-05
786000,-329.868599,-364.175573,-433.270191,0.09,9.416e-05
788000,-383.951924,-368.280425,-323.682946,0.11,9.328e-05
790000,-429.761617,-368.590415,-361.826872,0.13,9.24e-05
792000,-264.737946,-366.65389,-363.041872,0.08,9.152e-05
794000,-248.133491,-359.410122,-205.737015,0.07,9.064e-05
796000,-758.860307,-380.865015,-350.842252,0.23,8.976e-05
798000,-325.647989,-376.922865,-369.797786,0.09,8.888e-05
800000,-406.600094,-380.11252,-380.480915,0.11,8.8e-05
802000,-263.958514,-378.526445,-356.209177,0.08,8.712e-05
804000,-546.764202,-387.804902,-328.878977,0.15,8.624e-05
806000,-397.875849,-395.175487,-363.505092,0.13,8.536e-05
808000,-280.139313,-393.561953,-333.310281,0.09,8.448e-05
810000,-271.409059,-394.851186,-341.266454,0.08,8.36e-05
812000,-320.871013,-388.734423,-396.383929,0.1,8.272e-05
814000,-343.34544,-388.223455,-282.864618,0.1,8.184e-05
816000,-310.095025,-382.666391,-245.705223,0.1,8.096e-05
818000,-269.656308,-375.900035,-363.182388,0.09,8.008e-05
820000,-337.425512,-365.078909,-272.668206,0.1,7.92e-05
822000,-313.223387,-362.067547,-331.121135,0.09,7.832e-05
824000,-466.146797,-363.423619,-360.92552,0.13,7.744e-05
826000,-304.635727,-362.161976,-348.159115,0.09,7.656e-05
828000,-447.473303,-365.338045,-379.173861,0.13,7.568e-05
830000,-372.029327,-362.45143,-412.195399,0.11,7.48e-05
832000,-479.443447,-373.186705,-483.275111,0.14,7.392e-05
834000,-359.325499,-378.746306,-384.189961,0.11,7.304e-05
836000,-545.446353,-368.075608,-368.266695,0.15,7.216e-05
838000,-372.326402,-370.409529,-369.77452,0.11,7.128e-05
840000,-484.738415,-374.316445,-376.834935,0.16,7.04e-05
842000,-448.581053,-383.547572,-401.870146,0.14,6.952e-05
844000,-323.531786,-372.385951,-332.447753,0.09,6.864e-05
846000,-392.833109,-372.133814,-241.448007,0.11,6.776e-05
848000,-338.088085,-375.031252,-374.551004,0.1,6.688e-05
850000,-393.410585,-381.131329,-352.279376,0.12,6.6e-05
852000,-545.024755,-392.339016,-420.802084,0.17,6.512e-05
854000,-527.452591,-401.544373,-293.990268,0.16,6.424e-05
856000,-401.773037,-406.128274,-366.766434,0.11,6.336e-05
858000,-634.935369,-424.392227,-349.692501,0.19,6.248e-05
860000,-400.391348,-427.540519,-421.83824,0.11,6.16e-05
862000,-418.924594,-432.825579,-327.39406,0.12,6.072e-05
864000,-386.443257,-428.840402,-390.607112,0.11,5.984e-05
866000,-451.230127,-436.170122,-366.259835,0.14,5.896e-05
868000,-319.126937,-429.752804,-362.920493,0.1,5.808e-05
870000,-528.875474,-437.595111,-396.91889,0.14,5.72e-05
872000,-535.916245,-440.418751,-264.9659,0.16,5.632e-05
874000,-343.405224,-439.622737,-263.894315,0.1,5.544e-05
876000,-460.8419,-435.392515,-448.509714,0.14,5.456e-05
878000,-415.252857,-437.538837,-292.56829,0.12,5.368e-05
880000,-412.924635,-433.948148,-250.057522,0.13,5.28e-05
882000,-452.804216,-434.159307,-312.691532,0.14,5.192e-05
884000,-428.191816,-439.392308,-400.356554,0.13,5.104e-05
886000,-608.205526,-450.160929,-369.726201,0.19,5.016e-05
888000,-352.170761,-450.865063,-372.257706,0.11,4.928e-05
890000,-310.229692,-446.706018,-372.484148,0.1,4.84e-05
892000,-384.87347,-438.698454,-279.916998,0.12,4.752e-05
894000,-411.481455,-432.899897,-250.153906,0.12,4.664e-05
