timestep,return,return_avg,return_tr,nMAE,lr
151944,-378.45716,-681.138346,-398.173271,0.11,0.00037315
153944,-413.298512,-690.381914,-290.259202,0.13,0.00037227
155944,-492.333612,-701.421269,-206.424047,0.15,0.00037139
157944,-374.233281,-708.091399,-238.201511,0.11,0.00037051
159944,-393.326577,-718.380122,-349.719858,0.13,0.00036963
161944,-1038.372498,-759.029222,-210.764417,0.42,0.00036875
163944,-422.880575,-768.930112,-427.454054,0.14,0.00036787
165944,-344.738391,-776.191093,-343.493328,0.1,0.00036699
167944,-255.357512,-760.853211,-291.935964,0.07,0.00036611
169944,-222.883002,-760.628536,-202.003332,0.07,0.00036523
171944,-197.029963,-755.985296,-160.818485,0.06,0.00036435
173944,-220.876017,-700.852267,-143.370705,0.06,0.00036347
175944,-214.335912,-688.451779,-163.577625,0.06,0.00036259
177944,-238.001414,-683.172429,-165.850017,0.07,0.00036171
179944,-195.331318,-642.519769,-117.205066,0.06,0.00036083
181944,-245.348551,-577.931141,-142.145589,0.07,0.00035995
183944,-195.485019,-510.823083,-160.744251,0.06,0.00035907
185944,-280.519236,-444.200361,-182.837941,0.08,0.00035819
187944,-223.584601,-396.403752,-148.994072,0.07,0.00035731
189944,-198.885759,-327.263946,-184.546282,0.06,0.00035643
191944,-173.907091,-317.036442,-152.753934,0.05,0.00035555
193944,-225.009418,-307.621987,-162.092183,0.07,0.00035467
195944,-228.334415,-294.422028,-146.437741,0.07,0.00035379
197944,-175.560782,-284.488403,-188.891396,0.05,0.00035291
199944,-231.660085,-276.405078,-174.662585,0.07,0.00035203
201944,-185.697966,-233.771351,-172.713745,0.06,0.00035115
203944,-186.879325,-221.971289,-168.871618,0.06,0.00035027
205944,-203.633662,-214.916052,-233.775446,0.06,0.00034939
207944,-182.163285,-211.256341,-166.95982,0.06,0.00034851
209944,-397.686557,-219.996519,-177.940805,0.1,0.00034763
211944,-209.666775,-220.628359,-230.201073,0.07,0.00034675
213944,-292.148242,-224.191971,-143.6029,0.08,0.00034587
215944,-218.002625,-224.375306,-202.140962,0.06,0.00034499
217944,-252.680418,-225.109256,-156.424206,0.07,0.00034411
219944,-205.385395,-225.61196,-124.903945,0.06,0.00034323
221944,-216.117488,-224.150407,-114.534942,0.06,0.00034235
223944,-227.14173,-225.733243,-148.829619,0.07,0.00034147
225944,-245.940152,-224.004288,-136.283752,0.07,0.00034059
227944,-236.195946,-224.634856,-170.590239,0.07,0.00033971
229944,-245.047862,-226.942961,-353.273719,0.07,0.00033883
231944,-214.713416,-228.983277,-158.414537,0.06,0.00033795
233944,-225.782872,-229.02195,-150.64041,0.07,0.00033707
235944,-224.531519,-228.831805,-178.368255,0.07,0.00033619
237944,-193.238936,-229.715713,-142.813043,0.06,0.00033531
239944,-198.069197,-228.036168,-163.183441,0.06,0.00033443
241944,-227.244432,-230.113492,-165.593386,0.07,0.00033355
243944,-194.587614,-230.498906,-144.77936,0.06,0.00033267
245944,-275.593308,-234.096888,-219.354676,0.08,0.00033179
247944,-214.369008,-235.707175,-239.176011,0.06,0.00033091
249944,-186.451329,-225.145413,-172.45545,0.06,0.00033003
251944,-215.307069,-225.427428,-116.571646,0.06,0.00032915
253944,-256.595733,-223.649802,-158.738268,0.08,0.00032827
255944,-180.777256,-221.788534,-151.282251,0.05,0.00032739
257944,-255.565858,-221.932806,-115.653217,0.08,0.00032651
259944,-228.29106,-223.078089,-154.036805,0.06,0.00032563
261944,-233.897847,-223.967107,-162.958634,0.07,0.00032475
263944,-239.282574,-224.574149,-204.363072,0.07,0.00032387
265944,-188.492217,-221.701753,-230.130193,0.06,0.00032299
267944,-233.515713,-221.567741,-162.279061,0.07,0.00032211
269944,-262.798826,-222.455289,-167.093387,0.08,0.00032123
271944,-251.414281,-224.290332,-163.200058,0.08,0.00032035
273944,-182.540106,-222.128194,-204.13796,0.05,0.00031947
275944,-199.311342,-220.867185,-121.852948,0.06,0.00031859
277944,-178.905384,-220.150508,-236.188085,0.05,0.00031771
279944,-216.40423,-221.067259,-191.32407,0.07,0.00031683
281944,-215.087555,-220.459415,-197.933204,0.06,0.00031595
283944,-231.949712,-222.32752,-164.447176,0.07,0.00031507
285944,-222.120522,-219.653881,-142.523356,0.06,0.00031419
287944,-192.786684,-218.574765,-163.943694,0.06,0.00031331
289944,-185.699519,-218.537174,-169.292658,0.05,0.00031243
291944,-224.946819,-219.019162,-202.723307,0.06,0.00031155
293944,-225.941983,-217.486474,-152.665828,0.06,0.00031067
295944,-237.054506,-220.300337,-231.431091,0.07,0.00030979
297944,-218.219851,-218.433037,-133.84133,0.06,0.00030891
299944,-200.729594,-217.054963,-171.625888,0.06,0.00030803
301944,-175.437022,-214.131922,-156.859619,0.05,0.00030715
303944,-216.822754,-213.008931,-113.040286,0.07,0.00030627
305944,-188.612536,-213.014947,-207.301656,0.06,0.00030539
307944,-185.279349,-210.603129,-172.435628,0.06,0.00030451
309944,-202.85089,-207.605732,-144.750781,0.06,0.00030363
311944,-219.531546,-206.011595,-185.674032,0.07,0.00030275
313944,-185.004139,-206.134797,-112.218882,0.06,0.00030187
315944,-229.413309,-207.639895,-226.42134,0.07,0.00030099
317944,-183.730864,-207.881169,-210.987171,0.06,0.00030011
319944,-186.22274,-206.372095,-180.047597,0.06,0.00029923
321944,-195.93598,-205.414516,-146.789744,0.06,0.00029835
323944,-195.79654,-203.606857,-185.607138,0.06,0.00029747
325944,-348.199361,-209.910799,-132.7781,0.11,0.00029659
327944,-214.983069,-211.020619,-134.98916,0.06,0.00029571
329944,-235.748794,-213.523082,-139.873259,0.07,0.00029483
331944,-387.56893,-221.654188,-186.176388,0.13,0.00029395
333944,-229.446985,-221.829438,-141.049756,0.07,0.00029307
335944,-270.513011,-223.502363,-345.201757,0.08,0.00029219
337944,-1236.043376,-274.393539,-517.825047,0.55,0.00029131
339944,-1720.790671,-350.396593,-1148.763234,1.19,0.00029043
341944,-284.912397,-355.870362,-203.128786,0.08,0.00028955
343944,,-355.870362,-175.968914,,0.00028867
345944,-984.77572,-394.26801,-117.474689,0.48,0.00028779
347944,-302.748164,-399.974792,-140.21088,0.09,0.00028691
349944,-228.711857,-402.146417,-163.964314,0.07,0.00028603
351944,-236.063483,-403.807047,-190.165245,0.07,0.00028515
353944,-252.905671,-405.475753,-176.044126,0.07,0.00028427
355944,-245.743563,-408.512724,-198.026629,0.07,0.00028339
357944,-242.180786,-409.151098,-254.027398,0.07,0.00028251
359944,-204.740242,-410.201567,-174.845394,0.06,0.00028163
361944,-232.283258,-412.504593,-121.478378,0.07,0.00028075
363944,-255.960741,-415.505831,-133.236948,0.08,0.00027987
365944,-228.789322,-417.15547,-114.992465,0.07,0.00027899
367944,-212.471951,-410.3691,-212.743562,0.06,0.00027811
369944,-251.231699,-412.181531,-196.584918,0.08,0.00027723
371944,-218.626862,-411.325434,-175.486744,0.06,0.00027635
373944,-187.576756,-401.325826,-213.644202,0.06,0.00027547
375944,-286.338924,-404.170423,-196.637733,0.08,0.00027459
377944,-227.144371,-402.001991,-241.429908,0.07,0.00027371
379944,-235.621623,-351.980903,-163.166894,0.07,0.00027283
381944,-201.221464,-276.002443,-132.369684,0.06,0.00027195
383944,-252.532623,-274.383454,-210.27262,0.08,0.00027107
385944,-180.538063,-234.171571,-190.166812,0.05,0.00027019
387944,-204.192887,-229.243807,-168.283921,0.06,0.00026931
389944,-292.427984,-232.429614,-196.292109,0.09,0.00026843
391944,-254.633253,-233.358102,-165.328556,0.08,0.00026755
393944,-192.125052,-230.319071,-233.44457,0.06,0.00026667
395944,-198.574521,-227.960619,-148.326321,0.06,0.00026579
397944,-203.5217,-226.027665,-199.692019,0.06,0.00026491
399944,-252.239408,-228.402623,-200.967097,0.08,0.00026403
401944,-187.544677,-226.165694,-189.810323,0.05,0.00026315
403944,-192.817594,-223.008537,-157.656469,0.06,0.00026227
405944,-200.506441,-221.594393,-204.910223,0.06,0.00026139
407944,-249.434904,-223.44254,-212.044822,0.08,0.00026051
409944,-227.036522,-222.232781,-147.993748,0.07,0.00025963
411944,-193.759129,-220.989395,-140.576155,0.06,0.00025875
413944,-235.819719,-223.401543,-215.289483,0.07,0.00025787
415944,-205.842082,-219.376701,-184.857886,0.06,0.00025699
417944,-192.97843,-217.668404,-137.965787,0.06,0.00025611
419944,-194.873956,-215.63102,-142.128668,0.06,0.00025523
421944,-186.69732,-214.904813,-194.376963,0.06,0.00025435
423944,-203.20875,-212.43862,-179.226857,0.06,0.00025347
425944,-201.575699,-213.490501,-187.085957,0.06,0.00025259
427944,-213.566317,-213.959173,-174.671625,0.06,0.00025171
429944,-233.205655,-210.998057,-225.191878,0.07,0.00025083
431944,-189.060042,-207.719396,-235.644307,0.06,0.00024995
433944,-222.672444,-209.246766,-198.677499,0.07,0.00024907
435944,-212.114924,-209.923786,-199.945414,0.06,0.00024819
437944,-253.044553,-212.399928,-178.726009,0.08,0.00024731
439944,-198.611809,-209.718548,-227.882448,0.06,0.00024643
441944,-246.48267,-212.665448,-150.445723,0.07,0.00024555
443944,-237.249479,-214.887042,-186.095818,0.07,0.00024467
445944,-214.703288,-215.596885,-222.224256,0.06,0.00024379
447944,-211.649142,-213.707597,-231.659443,0.07,0.00024291
449944,-228.155243,-213.763533,-213.901038,0.07,0.00024203
451944,-282.965696,-218.223861,-158.155918,0.09,0.00024115
453944,-265.398556,-219.702803,-224.452988,0.08,0.00024027
455944,-237.734879,-221.297443,-222.33571,0.07,0.00023939
457944,-263.430192,-224.820031,-148.129606,0.08,0.00023851
459944,-211.290386,-225.640852,-204.708481,0.06,0.00023763
461944,-286.900743,-230.651023,-187.832901,0.08,0.00023675
463944,-305.983331,-235.789752,-221.616206,0.09,0.00023587
465944,-201.216965,-235.771816,-232.015184,0.06,0.00023499
467944,-186.380356,-234.412518,-103.613163,0.05,0.00023411
469944,-241.242293,-234.81435,-196.837552,0.07,0.00023323
471944,-281.687916,-239.445743,-217.855059,0.08,0.00023235
473944,-184.687861,-237.546514,-188.880459,0.06,0.00023147
475944,-184.101303,-236.145833,-101.672309,0.06,0.00023059
477944,-228.955627,-234.941387,-133.938585,0.07,0.00022971
479944,-211.254241,-235.573508,-181.614225,0.06,0.00022883
481944,-218.42776,-234.170763,-145.845261,0.07,0.00022795
483944,-186.120599,-231.614319,-172.763306,0.06,0.00022707
485944,-213.843062,-231.571308,-111.73872,0.06,0.00022619
487944,-214.023177,-231.690009,-205.144837,0.07,0.00022531
489944,-249.681765,-232.766335,-210.799258,0.08,0.00022443
491944,-219.816353,-229.608868,-166.466948,0.07,0.00022355
493944,-207.71887,-226.724884,-190.734505,0.06,0.00022267
495944,-221.77752,-225.927016,-190.838978,0.07,0.00022179
497944,-230.538681,-224.282441,-156.891197,0.07,0.00022091
499944,-229.338661,-225.184854,-191.117151,0.07,0.00022003
501944,-208.723378,-221.275986,-204.940539,0.07,0.00021915
503944,-234.923233,-217.722981,-186.840593,0.07,0.00021827
505944,-182.09582,-216.766924,-130.819599,0.06,0.00021739
507944,-176.216795,-216.258746,-159.558666,0.05,0.00021651
509944,-217.752581,-215.08426,-180.182333,0.07,0.00021563
511944,-209.910989,-211.495414,-191.580245,0.07,0.00021475
513944,-192.112708,-211.866656,-192.534873,0.06,0.00021387
515944,-175.228439,-211.423013,-115.596465,0.05,0.00021299
517944,-224.532547,-211.201859,-123.295893,0.07,0.00021211
519944,-211.574094,-211.217852,-187.925328,0.06,0.00021123
521944,-213.97804,-210.995366,-261.913326,0.06,0.00021035
523944,-175.052579,-210.441965,-176.054234,0.05,0.00020947
525944,-197.718717,-209.635747,-160.374071,0.06,0.00020859
527944,-270.58829,-212.464003,-203.363857,0.08,0.00020771
529944,-228.073109,-211.38357,-222.870292,0.06,0.00020683
531944,-216.160703,-211.200788,-189.476851,0.07,0.00020595
533944,-181.769984,-209.903343,-118.989048,0.06,0.00020507
535944,-205.395431,-209.084239,-198.060355,0.06,0.00020419
537944,-185.904101,-206.85251,-230.421353,0.06,0.00020331
539944,-195.147049,-205.142929,-181.412909,0.06,0.00020243
541944,-225.947171,-206.004119,-124.197063,0.07,0.00020155
543944,-203.671985,-204.441557,-208.827106,0.06,0.00020067
545944,-227.353508,-206.704441,-193.031976,0.07,0.00019979
547944,-218.135342,-208.800368,-130.910734,0.07,0.00019891
549944,-220.160179,-208.920748,-212.656498,0.07,0.00019803
551944,-234.385685,-210.144483,-215.716812,0.08,0.00019715
553944,-206.280189,-210.852857,-176.601499,0.06,0.00019627
555944,-229.033158,-213.543093,-256.006928,0.07,0.00019539
557944,-311.180719,-217.875502,-216.203532,0.09,0.00019451
559944,-289.861955,-221.789895,-185.64391,0.09,0.00019363
561944,-222.289564,-222.205471,-215.018634,0.07,0.00019275
563944,-242.090225,-225.557353,-155.398618,0.07,0.00019187
565944,-320.759326,-231.709384,-213.598242,0.09,0.00019099
567944,-232.256815,-229.79281,-148.553203,0.07,0.00019011
569944,-216.857092,-229.232009,-161.164361,0.06,0.00018923
571944,-210.436018,-228.945775,-170.834181,0.06,0.00018835
573944,-229.477482,-231.33115,-166.04348,0.07,0.00018747
575944,-209.255828,-231.52417,-219.192243,0.06,0.00018659
577944,-192.500636,-231.853996,-112.098116,0.06,0.00018571
579944,-237.649952,-233.979141,-183.674498,0.07,0.00018483
581944,-202.454156,-232.804491,-215.603928,0.06,0.00018395
583944,-224.55165,-233.848474,-191.830317,0.07,0.00018307
585944,-233.405722,-234.151085,-158.272517,0.07,0.00018219
587944,-203.301575,-233.409396,-171.50277,0.06,0.00018131
589944,-183.938043,-231.598289,-135.009259,0.06,0.00018043
591944,-244.827773,-232.120394,-193.541583,0.08,0.00017955
593944,-239.513222,-233.782046,-128.003524,0.07,0.00017867
595944,-235.280783,-234.094427,-212.280598,0.07,0.00017779
597944,-236.961657,-230.383474,-194.979857,0.07,0.00017691
599944,-230.040805,-227.392416,-254.820175,0.07,0.00017603
601944,-282.719114,-230.413894,-128.377702,0.09,0.00017515
603944,-200.002539,-228.309509,-223.295761,0.06,0.00017427
605944,-247.969185,-224.670002,-164.891848,0.08,0.00017339
607944,-228.402309,-224.477277,-161.267953,0.07,0.00017251
609944,-278.518217,-227.560333,-203.925383,0.09,0.00017163
611944,-243.61155,-229.21911,-211.279383,0.08,0.00017075
613944,-262.667122,-230.878592,-238.016336,0.08,0.00016987
615944,-228.542085,-231.842905,-191.653733,0.07,0.00016899
617944,-202.951011,-232.365423,-228.651488,0.06,0.00016811
619944,-225.688748,-231.767363,-160.315468,0.07,0.00016723
621944,-270.13826,-235.151568,-158.3191,0.08,0.00016635
623944,-231.391703,-235.493571,-215.300299,0.07,0.00016547
625944,-222.529421,-234.949756,-176.863784,0.07,0.00016459
627944,-219.88498,-235.778926,-139.569975,0.06,0.00016371
629944,-224.053171,-237.784683,-238.84676,0.07,0.00016283
631944,-243.775091,-237.732049,-168.817563,0.08,0.00016195
633944,-252.093926,-238.361084,-125.796361,0.08,0.00016107
635944,-210.224597,-237.108275,-235.650066,0.06,0.00016019
637944,-209.41128,-235.730756,-230.082611,0.06,0.00015931
639944,-217.45886,-235.101658,-182.327374,0.07,0.00015843
641944,-181.908619,-230.061134,-154.666558,0.06,0.00015755
643944,-233.048431,-231.713428,-199.13375,0.07,0.00015667
645944,-204.242795,-229.527109,-132.874877,0.06,0.00015579
647944,-206.954849,-228.454736,-196.984166,0.07,0.00015491
649944,-179.127208,-223.485185,-145.209501,0.05,0.00015403
651944,-224.488318,-222.529024,-228.690448,0.07,0.00015315
653944,-252.638923,-222.027614,-168.579404,0.08,0.00015227
655944,-304.765896,-225.838804,-132.032443,0.09,0.00015139
657944,-220.265171,-226.704512,-198.42398,0.07,0.00015051
659944,-186.961112,-224.768131,-166.66916,0.06,0.00014963
661944,-259.691862,-224.245811,-197.907132,0.07,0.00014875
663944,-224.511033,-223.901777,-251.014542,0.07,0.00014787
665944,-249.627278,-225.25667,-180.141314,0.07,0.00014699
667944,-189.656239,-223.745233,-169.434828,0.06,0.00014611
669944,-294.828539,-227.284001,-202.541395,0.09,0.00014523
671944,-232.370127,-226.713753,-250.497249,0.07,0.00014435
673944,-211.173248,-224.667719,-216.576071,0.07,0.00014347
675944,-230.753949,-225.694187,-274.023307,0.07,0.00014259
677944,-246.683737,-227.55781,-154.375953,0.07,0.00014171
679944,-218.489071,-227.60932,-154.541853,0.07,0.00014083
681944,-212.841859,-229.155982,-137.275453,0.06,0.00013995
683944,-220.46323,-228.526722,-231.2138,0.07,0.00013907
685944,-207.478601,-228.688513,-115.235484,0.06,0.00013819
687944,-207.278892,-228.704715,-116.924398,0.06,0.00013731
689944,-239.224129,-231.709561,-206.135061,0.07,0.00013643
691944,-212.937215,-231.132006,-182.422374,0.07,0.00013555
693944,-250.741156,-231.037117,-133.330738,0.07,0.00013467
695944,-199.23048,-225.760346,-228.396445,0.06,0.00013379
697944,-242.540076,-226.874092,-181.743193,0.07,0.00013291
699944,-274.251956,-231.238634,-184.878462,0.08,0.00013203
701944,-187.037739,-227.605928,-135.974557,0.06,0.00013115
703944,-235.298102,-228.145281,-238.095574,0.07,0.00013027
705944,-200.763341,-225.702084,-226.113946,0.06,0.00012939
707944,-306.110859,-231.524815,-149.354134,0.09,0.00012851
709944,-282.670887,-230.916933,-118.736134,0.09,0.00012763
711944,-182.134348,-228.405144,-253.540641,0.05,0.00012675
713944,-245.995864,-230.146275,-169.533208,0.07,0.00012587
715944,-179.304579,-227.573806,-185.947066,0.05,0.00012499
717944,-248.097597,-227.644499,-180.342982,0.07,0.00012411
719944,-202.93329,-226.86671,-222.699239,0.06,0.00012323
721944,-224.266323,-227.437933,-212.561655,0.07,0.00012235
723944,-249.721052,-228.900824,-151.559815,0.07,0.00012147
725944,-296.585916,-233.35619,-136.780941,0.09,0.00012059
727944,-273.579599,-236.671225,-169.245254,0.08,0.00011971
729944,-297.05918,-239.562978,-176.524183,0.09,0.00011883
731944,-229.999598,-240.416097,-130.235651,0.07,0.00011795
733944,-240.710316,-239.914555,-134.394191,0.07,0.00011707
735944,-183.824686,-239.144265,-141.966219,0.06,0.00011619
737944,-270.707538,-240.552639,-185.586348,0.08,0.00011531
739944,-220.351695,-237.857626,-194.887659,0.07,0.00011443
741944,-283.146266,-242.663052,-124.169114,0.08,0.00011355
743944,-203.659879,-241.081141,-147.287259,0.06,0.00011267
745944,-205.613195,-241.323633,-204.958605,0.06,0.00011179
747944,,-241.323633,-162.169414,,0.00011091
749944,-301.320803,-241.084131,-701.241853,0.09,0.00011003
751944,,-241.084131,-187.921741,,0.00010915
753944,-337.151528,-243.808163,-248.597628,0.1,0.00010827
755944,-238.415418,-246.622216,-413.820889,0.07,0.00010739
757944,-226.173572,-245.631101,-250.277422,0.07,0.00010651
759944,-415.128397,-257.422292,-196.574281,0.11,0.00010563
761944,-272.673322,-258.651079,-234.348302,0.08,0.00010475
763944,-199.743011,-258.491565,-178.41628,0.06,0.00010387
765944,-247.901152,-259.673306,-162.556067,0.08,0.00010299
767944,-260.429676,-260.208737,-191.177459,0.08,0.00010211
769944,-225.3426,-256.646572,-137.639484,0.07,0.00010123
771944,-235.263628,-254.730773,-235.215061,0.07,0.00010035
773944,-212.49771,-250.5027,-180.567459,0.06,9.947e-05
775944,-260.4596,-252.0257,-139.037677,0.08,9.859e-05
777944,-254.921575,-252.736263,-151.785108,0.08,9.771e-05
779944,-249.341085,-256.012083,-186.937165,0.08,9.683e-05
781944,-238.972209,-254.425316,-235.670678,0.07,9.595e-05
783944,-192.834403,-253.049451,-262.417542,0.06,9.507e-05
785944,-214.062982,-249.595287,-233.17035,0.06,9.419e-05
787944,-209.287131,-249.87665,-206.666927,0.06,9.331e-05
789944,-281.527642,-253.672372,-224.203328,0.09,9.243e-05
791944,-273.293487,-252.271006,-238.319082,0.09,9.155e-05
793944,-193.916856,-245.109273,-146.506918,0.06,9.067e-05
795944,-234.571318,-244.917068,-170.198193,0.07,8.979e-05
797944,-214.869745,-244.351877,-163.534193,0.07,8.891e-05
799944,-215.016621,-234.346288,-150.669768,0.07,8.803e-05
801944,-251.423286,-233.283786,-250.948567,0.08,8.715e-05
803944,-200.087552,-233.301013,-181.57334,0.06,8.627e-05
805944,-205.539935,-231.182952,-234.467181,0.06,8.539e-05
807944,-255.040143,-230.913475,-166.711358,0.07,8.451e-05
809944,-216.420812,-230.467386,-158.235224,0.06,8.363e-05
811944,-199.198457,-228.664127,-213.649023,0.06,8.275e-05
813944,-197.009854,-227.889735,-219.231342,0.06,8.187e-05
815944,-225.038976,-226.118703,-161.898325,0.06,8.099e-05
817944,-190.816717,-222.913461,-193.746251,0.06,8.011e-05
819944,-217.029029,-221.297858,-174.074411,0.06,7.923e-05
821944,-193.115222,-219.005008,-101.06993,0.06,7.835e-05
823944,-251.690256,-221.947801,-164.95958,0.07,7.747e-05
825944,-221.986586,-222.343981,-136.945252,0.07,7.659e-05
827944,-228.938906,-223.32657,-155.192408,0.06,7.571e-05
829944,-242.515602,-221.375968,-131.474883,0.07,7.483e-05
831944,-191.732433,-217.297915,-167.169767,0.06,7.395e-05
833944,-194.865734,-217.345359,-109.190189,0.06,7.307e-05
835944,-311.926875,-221.213137,-202.718438,0.09,7.219e-05
837944,-200.163598,-220.47783,-139.7063,0.06,7.131e-05
839944,-201.092175,-219.781607,-206.594717,0.06,7.043e-05
841944,-180.726836,-216.246785,-110.428377,0.06,6.955e-05
843944,-174.531203,-214.968967,-205.208301,0.05,6.867e-05
845944,-198.572405,-214.620591,-165.513128,0.06,6.779e-05
847944,-239.499015,-213.843534,-132.017668,0.07,6.691e-05
849944,-211.395758,-213.592282,-140.829271,0.06,6.603e-05
851944,-224.110254,-214.837872,-251.119893,0.07,6.515e-05
853944,-288.463176,-219.410538,-202.218987,0.09,6.427e-05
855944,-233.078066,-219.812492,-173.36759,0.07,6.339e-05
857944,-242.38563,-222.390938,-199.79726,0.07,6.251e-05
859944,-209.727744,-222.025874,-135.885401,0.06,6.163e-05
861944,-223.665648,-223.553395,-200.115539,0.07,6.075e-05
863944,-214.243175,-221.681041,-194.170553,0.07,5.987e-05
865944,-218.117727,-221.487598,-188.360777,0.06,5.899e-05
867944,-240.914015,-222.086353,-112.372597,0.07,5.811e-05
869944,-253.577496,-222.639448,-145.387542,0.07,5.723e-05
871944,-210.526641,-223.579159,-180.964227,0.06,5.635e-05
873944,-199.178994,-223.794822,-214.394463,0.06,5.547e-05
875944,-221.588809,-219.277918,-106.268456,0.07,5.459e-05
877944,-174.914082,-218.015442,-112.571049,0.05,5.371e-05
879944,-200.741035,-217.997885,-155.586837,0.06,5.283e-05
881944,-214.450178,-219.684053,-113.685016,0.07,5.195e-05
883944,-279.959074,-224.955446,-186.249682,0.08,5.107e-05
885944,-199.934506,-225.023551,-173.9061,0.06,5.019e-05
887944,-192.44792,-222.670996,-174.463746,0.06,4.931e-05
889944,-198.928293,-222.047623,-107.361689,0.06,4.843e-05
891944,-215.254699,-221.604845,-166.449967,0.06,4.755e-05
893944,-186.030569,-216.483215,-163.397209,0.06,4.667e-05
895944,-231.699299,-216.414277,-160.972964,0.07,4.579e-05
897944,-205.596009,-214.574796,-197.697645,0.06,4.491e-05
