timestep,return,return_avg,return_tr,nMAE,lr
110000,-327.827275,-430.254654,-210.133398,0.1,0.0003916
112000,-354.767087,-387.423233,-427.260543,0.1,0.00039072
114000,-305.814135,-385.033683,-237.530345,0.09,0.00038984
116000,-349.472513,-390.121649,-205.59884,0.11,0.00038896
118000,-276.454226,-387.876951,-241.499386,0.09,0.00038808
120000,-318.750611,-387.061613,-277.841945,0.09,0.0003872
122000,-351.450061,-388.907857,-218.136565,0.11,0.00038632
124000,-275.2842,-386.878678,-247.442092,0.08,0.00038544
126000,-441.146736,-369.832916,-303.796832,0.14,0.00038456
128000,-305.963479,-368.302328,-228.638096,0.1,0.00038368
130000,-585.313417,-380.238826,-272.677268,0.29,0.0003828
132000,-357.798724,-386.360146,-479.926789,0.11,0.00038192
134000,-319.863827,-386.859043,-289.330195,0.1,0.00038104
136000,-296.102925,-388.274696,-161.149711,0.09,0.00038016
138000,-844.837702,-416.293825,-201.905926,1.07,0.00037928
140000,-332.691099,-417.318669,-229.160828,0.1,0.0003784
142000,-246.043146,-413.391488,-278.554894,0.07,0.00037752
144000,-303.081285,-414.099057,-205.986695,0.09,0.00037664
146000,-288.625579,-360.720254,-178.467861,0.08,0.00037576
148000,-347.01281,-361.415042,-276.510484,0.1,0.00037488
150000,-341.706795,-362.109018,-301.728232,0.1,0.000374
152000,-415.418946,-365.141611,-237.225799,0.11,0.00037312
154000,-261.420245,-362.921916,-232.642178,0.08,0.00037224
156000,-310.235724,-360.960077,-193.691157,0.1,0.00037136
158000,-269.102607,-360.592496,-177.955531,0.08,0.00037048
160000,-244.280603,-356.868995,-242.103133,0.07,0.0003696
162000,-269.310875,-352.762036,-295.550722,0.08,0.00036872
164000,-328.524057,-355.424029,-145.001206,0.1,0.00036784
166000,-330.818163,-349.9076,-297.931164,0.1,0.00036696
168000,-326.838529,-350.951353,-227.181047,0.09,0.00036608
170000,-289.089566,-336.14016,-270.187689,0.09,0.0003652
172000,-293.049729,-332.902711,-286.528053,0.08,0.00036432
174000,-285.230892,-331.171064,-276.632673,0.09,0.00036344
176000,-328.582844,-332.79506,-173.56148,0.09,0.00036256
178000,-297.708979,-305.438624,-266.919596,0.09,0.00036168
180000,-292.067767,-303.407457,-212.719294,0.08,0.0003608
182000,-251.404697,-303.675534,-268.992026,0.08,0.00035992
184000,-246.693094,-300.856125,-195.666578,0.07,0.00035904
186000,-1291.270352,-350.988364,-757.966295,3.37,0.00035816
188000,-259.478457,-346.611646,-161.697259,0.08,0.00035728
190000,-412.410225,-350.146817,-273.92444,0.12,0.0003564
192000,-322.424148,-345.497078,-256.597686,0.09,0.00035552
194000,-242.232535,-344.537692,-189.992647,0.07,0.00035464
196000,-277.266071,-342.889209,-247.237829,0.08,0.00035376
198000,-326.967685,-345.782463,-202.082337,0.1,0.00035288
200000,-242.524446,-345.694655,-338.404793,0.07,0.000352
202000,-296.329547,-347.045589,-325.474774,0.09,0.00035112
204000,-323.881391,-346.813456,-321.206001,0.09,0.00035024
206000,-262.732268,-343.409161,-229.532866,0.08,0.00034936
208000,-263.666038,-340.250537,-297.358442,0.08,0.00034848
210000,-279.467369,-339.769427,-199.660499,0.09,0.0003476
212000,-325.974864,-341.415683,-233.263025,0.09,0.00034672
214000,-279.715523,-341.139915,-296.497747,0.09,0.00034584
216000,-322.777334,-340.84964,-218.042874,0.1,0.00034496
218000,-271.683264,-339.548354,-284.597377,0.08,0.00034408
220000,-318.739413,-340.881936,-389.429491,0.09,0.0003432
222000,-258.411042,-341.232253,-268.850743,0.08,0.00034232
224000,-278.0069,-342.797944,-229.243575,0.08,0.00034144
226000,-240.694824,-290.269167,-307.28908,0.07,0.00034056
228000,-259.478924,-290.269191,-191.700192,0.08,0.00033968
230000,-282.50495,-283.773927,-332.384413,0.08,0.0003388
232000,-303.463947,-282.825917,-257.175038,0.08,0.00033792
234000,-317.531525,-286.590866,-188.054488,0.09,0.00033704
236000,-232.556413,-284.355383,-254.687301,0.07,0.00033616
238000,-246.771503,-280.345574,-202.948538,0.08,0.00033528
240000,-255.302545,-280.984479,-259.004435,0.07,0.0003344
242000,-227.293586,-277.532681,-234.695036,0.07,0.00033352
244000,-345.959073,-278.636565,-231.945611,0.11,0.00033264
246000,-233.346094,-277.167256,-277.74487,0.07,0.00033176
248000,-250.469784,-276.507444,-236.648808,0.07,0.00033088
250000,-393.721634,-282.220157,-219.692901,0.11,0.00033
252000,-238.373096,-277.840069,-206.650246,0.07,0.00032912
254000,-252.167751,-276.46268,-202.905145,0.08,0.00032824
256000,-271.470754,-273.897351,-200.048146,0.08,0.00032736
258000,-246.210771,-272.623726,-240.506857,0.07,0.00032648
260000,-286.792967,-271.026404,-252.644118,0.08,0.0003256
262000,-295.082202,-272.859962,-227.442827,0.09,0.00032472
264000,-291.9927,-273.559252,-221.82483,0.08,0.00032384
266000,-230.911202,-273.070071,-192.842203,0.07,0.00032296
268000,-316.304306,-275.91134,-154.213163,0.09,0.00032208
270000,-280.364423,-275.804314,-262.56831,0.08,0.0003212
272000,-290.013798,-275.131806,-206.287357,0.09,0.00032032
274000,-280.953373,-273.302899,-240.340688,0.08,0.00031944
276000,-269.703203,-275.160238,-296.986266,0.08,0.00031856
278000,-301.314467,-277.887386,-269.12235,0.09,0.00031768
280000,-207.901982,-275.517358,-255.594181,0.06,0.0003168
282000,-276.933249,-277.999341,-304.202754,0.08,0.00031592
284000,-325.868802,-276.994828,-232.028394,0.1,0.00031504
286000,-280.096074,-279.332327,-254.023666,0.08,0.00031416
288000,-288.091571,-281.213416,-277.482761,0.09,0.00031328
290000,-254.984175,-274.276543,-247.338551,0.08,0.0003124
292000,-361.074398,-280.411608,-320.662379,0.1,0.00031152
294000,-402.045369,-287.905489,-320.391717,0.11,0.00031064
296000,-316.485157,-290.15621,-224.257487,0.1,0.00030976
298000,-345.661571,-295.12875,-322.357542,0.09,0.00030888
300000,-340.194038,-297.798803,-329.092655,0.1,0.000308
302000,-360.387689,-301.064077,-243.51141,0.11,0.00030712
304000,-323.72959,-302.650922,-229.105633,0.1,0.00030624
306000,-328.61989,-307.536356,-340.628707,0.1,0.00030536
308000,-283.905929,-305.916438,-243.147896,0.08,0.00030448
310000,-379.517535,-310.874093,-290.648227,0.12,0.0003036
312000,-293.188281,-311.032817,-301.147583,0.08,0.00030272
314000,-344.927993,-314.231548,-200.83841,0.1,0.00030184
316000,-436.923026,-322.592539,-354.038616,0.13,0.00030096
318000,-1159.849723,-365.519302,-272.194136,0.64,0.00030008
320000,-313.531085,-370.800757,-251.304441,0.09,0.0002992
322000,-366.558515,-375.282021,-212.880953,0.11,0.00029832
324000,-351.140788,-376.54562,-254.458785,0.11,0.00029744
326000,-298.404875,-377.46106,-282.998139,0.09,0.00029656
328000,-274.751357,-376.794049,-230.557373,0.08,0.00029568
330000,-251.870846,-376.638383,-284.347635,0.08,0.0002948
332000,-348.704879,-376.019907,-195.863311,0.11,0.00029392
334000,-269.000134,-369.367645,-251.08257,0.08,0.00029304
336000,-403.465108,-373.716643,-289.895334,0.12,0.00029216
338000,-351.613859,-374.014257,-254.382405,0.1,0.00029128
340000,-322.425854,-373.125848,-321.064807,0.1,0.0002904
342000,-342.574144,-372.235171,-300.766562,0.1,0.00028952
344000,-321.732742,-372.135328,-247.803529,0.09,0.00028864
346000,-357.494672,-373.579067,-255.416897,0.11,0.00028776
348000,-286.313514,-373.699447,-362.36118,0.09,0.00028688
350000,-310.472056,-370.247173,-361.224161,0.09,0.000286
352000,-311.041593,-371.139838,-240.650638,0.09,0.00028512
354000,-328.055511,-370.296214,-288.825171,0.1,0.00028424
356000,-389.700297,-367.935078,-292.609987,0.11,0.00028336
358000,-312.487594,-325.566971,-241.172487,0.09,0.00028248
360000,-329.071122,-326.343973,-273.351478,0.1,0.0002816
362000,-315.318819,-323.781988,-268.675994,0.1,0.00028072
364000,-301.85278,-321.317588,-256.251406,0.09,0.00027984
366000,-341.904943,-323.492591,-588.735462,0.11,0.00027896
368000,-344.722548,-326.991151,-1633.241153,0.1,0.00027808
370000,-341.846798,-331.489948,-209.194077,0.11,0.0002772
372000,-341.73359,-331.141384,-270.761972,0.11,0.00027632
374000,-356.798034,-335.531279,-254.752264,0.12,0.00027544
376000,-270.368642,-328.876455,-299.013484,0.08,0.00027456
378000,-389.625398,-330.777032,-289.571871,0.11,0.00027368
380000,-388.144611,-334.06297,-257.702875,0.12,0.0002728
382000,-219.837986,-327.926162,-267.788511,0.07,0.00027192
384000,-331.885696,-328.43381,-320.121578,0.1,0.00027104
386000,-282.601727,-324.689163,-333.406333,0.09,0.00027016
388000,-318.977187,-326.322346,-313.111181,0.09,0.00026928
390000,-470.559781,-334.326733,-272.962135,0.15,0.0002684
392000,-291.03297,-333.326302,-288.74475,0.08,0.00026752
394000,-292.267809,-331.536916,-331.010748,0.09,0.00026664
396000,-461.82046,-335.142925,-272.357461,0.14,0.00026576
398000,-272.929285,-333.165009,-300.157411,0.08,0.00026488
400000,-269.097847,-330.166345,-229.209689,0.09,0.000264
402000,-317.222409,-330.261525,-251.678133,0.1,0.00026312
404000,-283.11104,-329.324438,-253.208459,0.08,0.00026224
406000,-323.042387,-328.38131,-281.646405,0.1,0.00026136
408000,-261.540735,-324.22222,-288.351858,0.08,0.00026048
410000,-389.9384,-326.6268,-292.190477,0.12,0.0002596
412000,-288.480346,-323.964138,-350.041129,0.09,0.00025872
414000,-383.679746,-325.308223,-279.14766,0.12,0.00025784
416000,-342.12712,-328.896147,-311.575567,0.11,0.00025696
418000,-271.920568,-323.010906,-220.64427,0.08,0.00025608
420000,-248.103276,-316.008839,-278.089691,0.08,0.0002552
422000,-315.99336,-320.816607,-232.662975,0.09,0.00025432
424000,-364.992053,-322.471925,-286.451597,0.12,0.00025344
426000,-296.951068,-323.189392,-260.002538,0.09,0.00025256
428000,-271.873097,-320.834188,-342.454216,0.08,0.00025168
430000,-315.11345,-313.061871,-186.33539,0.09,0.0002508
432000,-255.752342,-311.29784,-277.948513,0.08,0.00024992
434000,-288.493097,-311.109104,-377.499142,0.09,0.00024904
436000,-406.753926,-308.355778,-290.54157,0.13,0.00024816
438000,-442.51171,-316.834899,-386.900025,0.14,0.00024728
440000,-272.925406,-317.026277,-216.016813,0.08,0.0002464
442000,-291.466411,-315.738477,-262.073119,0.09,0.00024552
444000,-579.283339,-330.547092,-337.968545,0.17,0.00024464
446000,-302.092948,-329.49962,-280.906623,0.09,0.00024376
448000,-369.320121,-334.888589,-335.906094,0.1,0.00024288
450000,-294.340109,-330.108675,-265.027022,0.09,0.000242
452000,-267.799999,-329.074657,-274.728782,0.08,0.00024112
454000,-333.558365,-326.568588,-313.418855,0.1,0.00024024
456000,-263.227595,-322.623612,-221.059554,0.08,0.00023936
458000,-286.935231,-323.374345,-354.420892,0.09,0.00023848
460000,-395.614685,-330.749916,-333.193237,0.13,0.0002376
462000,-333.62339,-331.631417,-364.737805,0.1,0.00023672
464000,-309.822748,-328.872952,-331.921897,0.1,0.00023584
466000,-227.429032,-325.39685,-288.720367,0.07,0.00023496
468000,-254.601592,-324.533275,-329.102859,0.08,0.00023408
470000,-312.476999,-324.401452,-325.04777,0.1,0.0002332
472000,-273.996732,-325.313672,-357.440968,0.08,0.00023232
474000,-541.292629,-337.953648,-245.469621,0.16,0.00023144
476000,-369.937609,-336.112832,-341.734946,0.12,0.00023056
478000,-242.701907,-326.122342,-262.286434,0.07,0.00022968
480000,-295.142958,-327.23322,-266.633897,0.09,0.0002288
482000,-305.170185,-327.918409,-256.646313,0.1,0.00022792
484000,-354.069297,-316.657707,-203.198957,0.11,0.00022704
486000,-278.507149,-315.478417,-180.659584,0.09,0.00022616
488000,-304.572093,-312.241015,-298.400677,0.1,0.00022528
490000,-338.309748,-314.439497,-309.74883,0.1,0.0002244
492000,-333.022363,-317.700615,-248.681076,0.11,0.00022352
494000,-262.515971,-314.148496,-348.541308,0.08,0.00022264
496000,-256.702902,-313.822261,-220.529805,0.08,0.00022176
498000,-277.293736,-313.340186,-257.2802,0.08,0.00022088
500000,-374.67816,-312.29336,-297.916303,0.11,0.00022
502000,-291.864966,-310.205439,-341.912184,0.09,0.00021912
504000,-262.070056,-307.817804,-318.569683,0.07,0.00021824
506000,-284.884006,-310.690553,-379.701087,0.09,0.00021736
508000,-311.127188,-313.516833,-252.284272,0.1,0.00021648
510000,-287.774739,-312.28172,-355.754911,0.09,0.0002156
512000,-363.930438,-316.778405,-273.35517,0.11,0.00021472
514000,-302.625781,-304.845063,-235.531709,0.09,0.00021384
516000,-307.933255,-301.744845,-352.482067,0.09,0.00021296
518000,-329.509961,-306.085248,-202.784872,0.1,0.00021208
520000,-435.212258,-313.088713,-257.94777,0.12,0.0002112
522000,-306.800948,-313.170251,-238.237101,0.1,0.00021032
524000,-257.645402,-308.349056,-303.706292,0.08,0.00020944
526000,-555.789958,-322.213196,-371.67982,0.18,0.00020856
528000,-273.953021,-320.682243,-239.958547,0.08,0.00020768
530000,-248.168806,-316.175196,-273.36073,0.07,0.0002068
532000,-271.957043,-313.12193,-266.550258,0.08,0.00020592
534000,-227.994301,-311.395846,-311.396735,0.07,0.00020504
536000,-325.63006,-314.842204,-320.425406,0.1,0.00020416
538000,-306.16351,-316.285693,-280.514091,0.1,0.00020328
540000,-265.452591,-310.824414,-257.192735,0.07,0.0002024
542000,-302.291372,-311.345735,-258.62261,0.09,0.00020152
544000,-495.162113,-323.000337,-265.470509,0.15,0.00020064
546000,-304.840258,-323.99815,-279.527365,0.09,0.00019976
548000,-292.130937,-323.048338,-218.931164,0.09,0.00019888
550000,-287.34863,-323.027032,-324.76307,0.09,0.000198
552000,-321.588378,-320.909929,-309.005158,0.1,0.00019712
554000,-363.753236,-323.966302,-321.113004,0.11,0.00019624
556000,-284.676047,-322.803441,-213.306138,0.09,0.00019536
558000,-285.84591,-320.620239,-312.719549,0.09,0.00019448
560000,-287.585057,-313.238879,-266.402838,0.08,0.0001936
562000,-309.487709,-313.373217,-237.926474,0.1,0.00019272
564000,-263.872855,-313.68459,-268.181975,0.08,0.00019184
566000,-347.023574,-303.24627,-265.833513,0.09,0.00019096
568000,-258.579335,-302.477586,-171.380432,0.08,0.00019008
570000,-404.930902,-310.315691,-172.612732,0.11,0.0001892
572000,-272.51031,-310.343354,-237.346003,0.08,0.00018832
574000,-327.319928,-315.309636,-250.267877,0.1,0.00018744
576000,-326.973614,-315.376813,-314.531747,0.09,0.00018656
578000,-311.700964,-315.653686,-237.544046,0.1,0.00018568
580000,-302.466108,-317.504362,-271.59393,0.09,0.0001848
582000,-263.96216,-315.587901,-323.599896,0.08,0.00018392
584000,-249.402714,-303.299931,-229.09946,0.08,0.00018304
586000,-403.625753,-308.239206,-363.42932,0.13,0.00018216
588000,-357.062166,-311.485767,-252.704375,0.11,0.00018128
590000,-414.593578,-317.848015,-294.687498,0.14,0.0001804
592000,-322.247943,-317.880993,-367.878179,0.1,0.00017952
594000,-300.859628,-314.736313,-283.717327,0.09,0.00017864
596000,-325.916262,-316.798323,-301.274664,0.1,0.00017776
598000,-263.914135,-315.701735,-269.09833,0.08,0.00017688
600000,-239.001591,-313.272561,-294.035592,0.07,0.000176
602000,-331.220024,-314.359177,-276.242672,0.1,0.00017512
604000,-321.71517,-317.251293,-317.367242,0.1,0.00017424
606000,-461.939382,-322.997083,-274.978175,0.15,0.00017336
608000,-222.510322,-321.193633,-247.085041,0.07,0.00017248
610000,-309.513961,-316.422786,-300.634309,0.09,0.0001716
612000,-285.067651,-317.050653,-351.722458,0.09,0.00017072
614000,-395.142904,-320.441801,-234.139756,0.12,0.00016984
616000,-234.975388,-315.84189,-274.835996,0.07,0.00016896
618000,-409.520348,-320.732859,-298.116176,0.13,0.00016808
620000,-288.564603,-320.037784,-257.531954,0.09,0.0001672
622000,-273.079099,-320.493631,-204.743431,0.09,0.00016632
624000,-240.481906,-320.047591,-236.327558,0.08,0.00016544
626000,-248.278519,-312.280229,-249.323724,0.07,0.00016456
628000,-301.111101,-309.482676,-202.468739,0.09,0.00016368
630000,-280.201933,-302.763094,-301.571617,0.09,0.0001628
632000,-313.23091,-302.312242,-189.417348,0.09,0.00016192
634000,-332.896804,-303.914101,-227.565055,0.1,0.00016104
636000,-287.219767,-301.979276,-291.242612,0.09,0.00016016
638000,-334.391274,-305.503133,-253.688913,0.1,0.00015928
640000,-306.634888,-308.884798,-316.123933,0.08,0.0001584
642000,-267.693224,-305.708458,-198.483351,0.08,0.00015752
644000,-282.000068,-303.722703,-264.574957,0.08,0.00015664
646000,-327.971394,-297.024303,-197.445017,0.1,0.00015576
648000,-324.001662,-302.09887,-216.604965,0.1,0.00015488
650000,-255.334853,-299.389915,-237.031086,0.08,0.000154
652000,-312.027644,-300.737915,-335.497993,0.1,0.00015312
654000,-354.648204,-298.71318,-223.803543,0.09,0.00015224
656000,-352.103621,-304.569591,-284.473225,0.1,0.00015136
658000,-355.674232,-301.877285,-299.440066,0.11,0.00015048
660000,-282.525707,-301.57534,-229.948664,0.09,0.0001496
662000,-293.301706,-302.586471,-391.01674,0.09,0.00014872
664000,-386.685391,-309.896645,-351.141441,0.11,0.00014784
666000,-283.935321,-311.679485,-247.510941,0.09,0.00014696
668000,-300.264343,-311.637147,-290.294025,0.09,0.00014608
670000,-263.015393,-310.77782,-323.922037,0.08,0.0001452
672000,-329.352752,-311.583912,-231.934916,0.1,0.00014432
674000,-296.984128,-309.788279,-247.442237,0.09,0.00014344
676000,-296.997731,-310.277177,-309.45752,0.09,0.00014256
678000,-255.918905,-306.353558,-338.091359,0.08,0.00014168
680000,-273.512512,-304.69744,-248.743468,0.09,0.0001408
682000,-275.442758,-305.084916,-236.859211,0.09,0.00013992
684000,-306.0244,-306.286133,-297.984649,0.09,0.00013904
686000,-472.185404,-313.496833,-331.534267,0.13,0.00013816
688000,-206.275355,-307.610518,-238.35747,0.06,0.00013728
690000,-228.615154,-306.274533,-265.091742,0.07,0.0001364
692000,-400.824889,-310.714395,-266.854438,0.13,0.00013552
694000,-286.400147,-307.301993,-363.733091,0.09,0.00013464
696000,-352.745446,-307.334084,-342.265901,0.1,0.00013376
698000,-375.088145,-308.304779,-221.009962,0.11,0.00013288
700000,-292.189478,-308.787968,-283.87512,0.09,0.000132
702000,-358.969778,-312.071372,-316.615309,0.11,0.00013112
704000,-305.026544,-307.988429,-250.567508,0.09,0.00013024
706000,-301.859039,-308.884615,-317.104737,0.09,0.00012936
708000,-208.911558,-304.316976,-307.998155,0.06,0.00012848
710000,-269.50401,-304.641407,-327.23311,0.08,0.0001276
712000,-334.010571,-304.874298,-384.966183,0.09,0.00012672
714000,-319.623728,-306.006278,-239.30879,0.1,0.00012584
716000,-289.564846,-305.634633,-305.040237,0.08,0.00012496
718000,-257.813149,-305.729346,-323.398096,0.08,0.00012408
720000,-330.080375,-308.557739,-303.599525,0.11,0.0001232
722000,-243.753496,-306.973276,-319.043354,0.07,0.00012232
724000,-306.265846,-306.985348,-326.062293,0.1,0.00012144
726000,-292.1094,-297.981548,-309.114386,0.09,0.00012056
728000,-335.527502,-304.444155,-256.317273,0.11,0.00011968
730000,-382.851457,-312.15597,-284.850772,0.11,0.0001188
732000,-438.320409,-314.030746,-272.198215,0.14,0.00011792
734000,-401.749176,-319.798198,-230.94538,0.13,0.00011704
736000,-287.879685,-316.55491,-319.108466,0.09,0.00011616
738000,-398.569957,-317.729,-254.551084,0.13,0.00011528
740000,-275.194488,-316.879251,-237.316709,0.08,0.0001144
742000,-333.701572,-315.61584,-169.021232,0.1,0.00011352
744000,-287.728285,-314.750927,-174.766036,0.09,0.00011264
746000,-278.673857,-313.591668,-291.853915,0.08,0.00011176
748000,-316.041348,-318.948158,-267.192933,0.1,0.00011088
750000,-323.428875,-321.644401,-260.336967,0.11,0.00011
752000,-371.095328,-323.498639,-242.947503,0.11,0.00010912
754000,-281.615994,-321.598252,-305.116824,0.09,0.00010824
756000,-302.007534,-322.220387,-290.136912,0.09,0.00010736
758000,-298.941597,-324.276809,-331.462203,0.09,0.00010648
760000,-405.471906,-328.046386,-252.289134,0.14,0.0001056
762000,-248.780371,-328.297729,-308.015473,0.08,0.00010472
764000,-265.927104,-326.280792,-172.332424,0.08,0.00010384
766000,-293.735916,-326.362118,-276.544086,0.09,0.00010296
768000,-338.14383,-326.492934,-239.821247,0.1,0.00010208
770000,-284.083163,-321.55452,-344.665278,0.08,0.0001012
772000,-347.652689,-317.021134,-254.887728,0.11,0.00010032
774000,-428.546737,-318.361012,-313.63324,0.13,9.944e-05
776000,-305.449879,-319.239521,-367.110386,0.1,9.856e-05
778000,-299.587235,-314.290385,-298.862118,0.09,9.768e-05
780000,-418.859696,-321.473646,-279.657997,0.13,9.68e-05
782000,-394.375608,-324.507348,-288.29834,0.12,9.592e-05
784000,-329.363538,-326.58911,-296.600254,0.1,9.504e-05
786000,-283.348778,-326.822856,-267.40781,0.09,9.416e-05
788000,-502.68292,-336.154935,-378.662411,0.16,9.328e-05
790000,-409.291119,-340.448047,-347.73783,0.13,9.24e-05
792000,-339.664288,-338.876495,-273.259298,0.1,9.152e-05
794000,-425.10158,-346.050775,-331.266194,0.12,9.064e-05
796000,-267.252087,-344.313002,-256.272695,0.08,8.976e-05
798000,-398.222649,-349.277055,-303.72102,0.13,8.888e-05
800000,-299.179478,-343.962433,-337.227921,0.1,8.8e-05
802000,-407.484931,-351.897661,-318.599124,0.13,8.712e-05
804000,-374.720615,-357.337337,-319.066828,0.12,8.624e-05
806000,-326.034181,-358.95225,-344.671757,0.11,8.536e-05
808000,-269.81074,-355.535596,-330.982165,0.08,8.448e-05
810000,-354.621687,-359.062522,-210.422769,0.1,8.36e-05
812000,-410.833241,-362.221549,-303.762447,0.13,8.272e-05
814000,-346.6761,-358.128018,-296.740497,0.1,8.184e-05
816000,-400.940493,-362.902548,-350.25811,0.12,8.096e-05
818000,-411.252775,-368.485825,-258.332638,0.14,8.008e-05
820000,-341.702744,-364.627978,-295.993229,0.11,7.92e-05
822000,-317.91724,-360.805059,-326.314573,0.1,7.832e-05
824000,-320.605962,-360.36718,-258.780392,0.1,7.744e-05
826000,-395.471893,-365.973336,-245.01394,0.13,7.656e-05
828000,-525.212172,-367.099799,-367.257521,0.18,7.568e-05
830000,-510.872992,-372.178892,-318.793113,0.16,7.48e-05
832000,-313.829851,-370.887171,-272.093392,0.11,7.392e-05
834000,-406.993062,-369.981745,-362.616534,0.12,7.304e-05
836000,-312.479138,-372.243097,-296.920956,0.09,7.216e-05
838000,-305.555352,-367.609732,-335.743336,0.09,7.128e-05
840000,-366.617199,-370.981618,-299.996637,0.12,7.04e-05
842000,-319.788298,-366.596787,-305.894911,0.09,6.952e-05
844000,-392.253529,-367.473432,-207.647121,0.13,6.864e-05
846000,-299.61528,-366.152487,-247.477864,0.09,6.776e-05
848000,-359.008077,-370.612354,-228.066935,0.11,6.688e-05
850000,-332.267968,-369.494668,-325.106974,0.1,6.6e-05
852000,-368.169573,-367.361485,-231.404486,0.11,6.512e-05
854000,-415.854806,-370.82042,-313.054383,0.14,6.424e-05
856000,-267.564488,-364.15162,-343.933952,0.08,6.336e-05
858000,-439.695163,-365.573739,-376.976926,0.15,6.248e-05
860000,-384.513641,-367.714284,-365.302008,0.12,6.16e-05
862000,-415.967638,-372.616804,-260.652266,0.13,6.072e-05
864000,-338.723201,-373.522666,-339.312462,0.1,5.984e-05
866000,-421.17908,-374.808025,-324.42751,0.12,5.896e-05
868000,-318.631388,-364.478986,-314.925837,0.1,5.808e-05
870000,-547.021047,-366.286389,-364.219668,0.17,5.72e-05
872000,-345.458803,-367.867837,-394.863613,0.11,5.632e-05
874000,-315.218729,-363.27912,-280.846523,0.1,5.544e-05
876000,-336.073029,-364.458814,-319.80746,0.09,5.456e-05
878000,-406.59581,-369.510837,-207.311779,0.13,5.368e-05
880000,-523.954608,-377.377708,-356.620195,0.17,5.28e-05
882000,-304.809065,-376.628746,-361.052177,0.09,5.192e-05
884000,-433.054205,-378.66878,-310.571238,0.12,5.104e-05
886000,-360.117044,-381.693868,-342.160151,0.1,5.016e-05
888000,-245.390198,-376.012974,-266.577409,0.08,4.928e-05
890000,-307.577201,-374.778436,-289.828722,0.09,4.84e-05
892000,-336.527703,-373.196342,-355.673374,0.1,4.752e-05
894000,-426.547376,-373.730971,-398.00361,0.14,4.664e-05
