timestep,return,return_avg,return_tr,nMAE,lr
178000,-84.252631,-61.081314,-68.446546,0.22,0.0002466
180000,-80.440037,-63.531745,-93.196567,0.21,0.000246
182000,-72.635728,-63.978684,-32.142445,0.2,0.0002454
184000,-43.503694,-63.680688,-75.468661,0.13,0.0002448
186000,-50.282016,-62.3192,-97.316133,0.15,0.0002442
188000,-82.356696,-64.56601,-58.217023,0.21,0.0002436
190000,-54.582108,-63.766171,-69.5155,0.16,0.000243
192000,-53.23236,-63.156452,-99.339553,0.14,0.0002424
194000,-39.742844,-62.065115,-41.307282,0.12,0.0002418
196000,-42.799368,-60.97555,-29.792666,0.12,0.0002412
198000,-86.416,-61.928747,-107.090262,0.22,0.0002406
200000,-81.178917,-62.446734,-51.008451,0.21,0.00024
202000,-93.698062,-63.502508,-90.3713,0.24,0.0002394
204000,-61.01542,-63.025388,-91.035674,0.18,0.0002388
206000,-34.430177,-62.403142,-42.54232,0.11,0.0002382
208000,-76.563519,-62.535193,-83.573743,0.2,0.0002376
210000,-49.340813,-61.653038,-89.144708,0.15,0.000237
212000,-52.155321,-62.765731,-43.723147,0.14,0.0002364
214000,-56.380824,-63.891772,-75.103375,0.15,0.0002358
216000,-88.072187,-64.153936,-111.438358,0.23,0.0002352
218000,-64.735247,-63.178067,-45.199684,0.17,0.0002346
220000,-79.696143,-63.140872,-80.516769,0.21,0.000234
222000,-57.168929,-62.367532,-98.966139,0.17,0.0002334
224000,-71.63888,-63.774292,-48.38916,0.2,0.0002328
226000,-43.251204,-63.422751,-42.816738,0.12,0.0002322
228000,-67.041981,-62.657015,-103.852457,0.18,0.0002316
230000,-75.417135,-63.698767,-50.48611,0.21,0.000231
232000,-75.558647,-64.815081,-29.355019,0.2,0.0002304
234000,-57.935315,-65.724705,-112.634664,0.16,0.0002298
236000,-42.996029,-65.734538,-33.878302,0.13,0.0002292
238000,-62.19027,-64.523251,-26.566708,0.17,0.0002286
240000,-53.809485,-63.154779,-108.44585,0.15,0.000228
242000,-56.921606,-61.315957,-18.485849,0.15,0.0002274
244000,-56.039356,-61.067154,-21.403597,0.16,0.0002268
246000,-43.86754,-61.539022,-81.166832,0.12,0.0002262
248000,-45.416691,-59.98168,-52.129626,0.14,0.0002256
250000,-44.664621,-59.747871,-31.39245,0.14,0.000225
252000,-57.863267,-60.033268,-51.320091,0.17,0.0002244
254000,-70.063252,-60.717389,-36.410521,0.18,0.0002238
256000,-69.122972,-59.769929,-60.878085,0.18,0.0002232
258000,-51.017998,-59.084066,-120.674545,0.14,0.0002226
260000,-35.979426,-56.89823,-43.769699,0.12,0.000222
262000,-54.125552,-56.746061,-83.049962,0.16,0.0002214
264000,-50.950323,-55.711634,-117.712598,0.15,0.0002208
266000,-38.571401,-55.477643,-38.753911,0.11,0.0002202
268000,-48.557717,-54.55343,-10.359725,0.14,0.0002196
270000,-34.821901,-52.523668,-87.298547,0.1,0.000219
272000,-41.634791,-50.827476,-38.817262,0.12,0.0002184
274000,-44.314934,-50.146457,-15.10757,0.14,0.0002178
276000,-109.153222,-53.454316,-103.736688,0.28,0.0002172
278000,-99.956742,-55.34264,-108.365323,0.26,0.0002166
280000,-58.745568,-55.589444,-57.98369,0.16,0.000216
282000,-42.346888,-54.860708,-104.056515,0.13,0.0002154
284000,-52.868613,-54.702171,-35.567871,0.16,0.0002148
286000,-47.823045,-54.899946,-14.09416,0.14,0.0002142
288000,-38.195546,-54.538889,-90.942252,0.11,0.0002136
290000,-39.198571,-54.265586,-59.174438,0.11,0.000213
292000,-38.235036,-53.284175,-16.191257,0.11,0.0002124
294000,-46.051405,-52.083583,-77.587475,0.13,0.0002118
296000,-39.64396,-50.609632,-50.697278,0.12,0.0002112
298000,-41.60802,-50.139133,-23.348978,0.13,0.0002106
300000,-43.968213,-50.538572,-78.727964,0.12,0.00021
302000,-40.947012,-49.879645,-24.943857,0.13,0.0002094
304000,-39.001581,-49.282208,-30.675799,0.11,0.0002088
306000,-29.12284,-48.80978,-96.441893,0.1,0.0002082
308000,-54.952939,-49.129541,-33.065191,0.16,0.0002076
310000,-37.567877,-49.26684,-21.792903,0.11,0.000207
312000,-52.156997,-49.792951,-22.569757,0.14,0.0002064
314000,-36.724451,-49.413426,-38.032704,0.1,0.0002058
316000,-60.50923,-46.981227,-28.38955,0.17,0.0002052
318000,-26.978272,-43.332303,-75.361833,0.08,0.0002046
320000,-35.006336,-42.145342,-59.967744,0.1,0.000204
322000,-31.322618,-41.594128,-14.383403,0.1,0.0002034
324000,-63.876919,-42.144543,-122.901172,0.18,0.0002028
326000,-55.387503,-42.522766,-35.435404,0.16,0.0002022
328000,-34.554781,-42.340728,-10.368347,0.1,0.0002016
330000,-57.121297,-43.236864,-59.170887,0.16,0.000201
332000,-61.112653,-44.380745,-40.47187,0.17,0.0002004
334000,-53.38265,-44.747307,-17.414204,0.16,0.0001998
336000,-22.509513,-43.890585,-87.688174,0.07,0.0001992
338000,-29.841803,-43.302274,-36.050022,0.09,0.0001986
340000,-47.001391,-43.453933,-10.787773,0.14,0.000198
342000,-27.205258,-42.766846,-37.562023,0.08,0.0001974
344000,-28.383753,-42.235954,-34.71336,0.08,0.0001968
346000,-33.050717,-42.432348,-18.533449,0.1,0.0001962
348000,-31.804182,-41.27491,-59.380899,0.09,0.0001956
350000,-52.088261,-42.000929,-50.821024,0.15,0.000195
352000,-39.753579,-41.380758,-32.72827,0.11,0.0001944
354000,-34.033422,-41.246207,-18.764311,0.1,0.0001938
356000,-106.762968,-43.558894,-101.340945,0.29,0.0001932
358000,-108.267997,-47.62338,-82.966408,0.29,0.0001926
360000,-100.187075,-50.882417,-82.393839,0.26,0.000192
362000,-111.573226,-54.894947,-112.067937,0.3,0.0001914
364000,-100.665481,-56.734376,-80.306989,0.26,0.0001908
366000,-26.957476,-55.312874,-25.738492,0.08,0.0001902
368000,-71.729406,-57.171605,-44.423144,0.2,0.0001896
370000,-68.918773,-57.761479,-14.20704,0.19,0.000189
372000,-69.959559,-58.203825,-67.207414,0.2,0.0001884
374000,-34.831397,-57.276262,-82.133929,0.1,0.0001878
376000,-69.443358,-59.622954,-16.023854,0.2,0.0001872
378000,-97.802968,-63.021012,-83.980087,0.25,0.0001866
380000,-87.79063,-65.060474,-94.583578,0.23,0.000186
382000,-96.890079,-68.544715,-84.545116,0.26,0.0001854
384000,-97.777689,-72.014412,-34.948378,0.26,0.0001848
386000,-92.516964,-74.987725,-90.226129,0.24,0.0001842
388000,-102.227904,-78.508911,-78.31124,0.27,0.0001836
390000,-95.653724,-80.687184,-29.199864,0.26,0.000183
392000,-97.661896,-83.5826,-94.837621,0.26,0.0001824
394000,-92.758105,-86.518834,-21.681589,0.25,0.0001818
396000,-98.797192,-86.120545,-28.669377,0.27,0.0001812
398000,-57.722206,-83.593255,-97.800429,0.17,0.0001806
400000,-27.441309,-79.955967,-27.312061,0.08,0.00018
402000,-28.127915,-75.783702,-35.693767,0.08,0.0001794
404000,-24.446709,-71.972763,-52.587247,0.08,0.0001788
406000,-54.341318,-73.341955,-12.29985,0.16,0.0001782
408000,-40.668785,-71.788924,-100.047581,0.13,0.0001776
410000,-39.844418,-70.335206,-46.720913,0.12,0.000177
412000,-34.970838,-68.58577,-21.731526,0.1,0.0001764
414000,-35.801681,-68.634284,-92.742267,0.1,0.0001758
416000,-38.085961,-67.066415,-28.269684,0.12,0.0001752
418000,-35.956586,-63.974095,-6.884941,0.1,0.0001746
420000,-51.45487,-62.157307,-33.139196,0.15,0.000174
422000,-41.358399,-59.380723,-37.604819,0.13,0.0001734
424000,-35.265081,-56.255093,-18.016533,0.1,0.0001728
426000,-31.730831,-53.215786,-91.377852,0.09,0.0001722
428000,-56.15748,-50.912265,-56.247168,0.16,0.0001716
430000,-54.706873,-48.864923,-13.315022,0.16,0.000171
432000,-34.257899,-45.694723,-79.606206,0.1,0.0001704
434000,-56.945335,-43.904084,-63.035222,0.16,0.0001698
436000,-66.957269,-42.312088,-19.983339,0.19,0.0001692
438000,-31.829143,-41.017435,-26.357226,0.09,0.0001686
440000,-52.180708,-42.254405,-89.300124,0.15,0.000168
442000,-94.156024,-45.55581,-26.690959,0.25,0.0001674
444000,-33.028946,-45.984922,-87.162363,0.1,0.0001668
446000,-32.957182,-44.915716,-99.495393,0.1,0.0001662
448000,-55.990156,-45.681784,-16.186201,0.16,0.0001656
450000,-82.397596,-47.809443,-22.302839,0.23,0.000165
452000,-33.725906,-47.747196,-35.519005,0.1,0.0001644
454000,-36.479191,-47.781072,-31.790556,0.1,0.0001638
456000,-41.034905,-47.928519,-54.962196,0.11,0.0001632
458000,-104.447218,-51.353051,-53.297226,0.28,0.0001626
460000,-36.173119,-50.588963,-10.310848,0.1,0.000162
462000,-103.864201,-53.714253,-96.697047,0.28,0.0001614
464000,-92.072712,-56.554635,-90.286894,0.25,0.0001608
466000,-31.647375,-56.550462,-29.815674,0.09,0.0001602
468000,-84.158969,-57.950536,-81.640715,0.23,0.0001596
470000,-101.020885,-60.266237,-103.862937,0.27,0.000159
472000,-37.348501,-60.420767,-13.496961,0.11,0.0001584
474000,-95.658215,-62.356411,-13.44656,0.25,0.0001578
476000,-34.907977,-60.753946,-43.261029,0.1,0.0001572
478000,-99.51028,-64.138003,-9.391951,0.27,0.0001566
480000,-36.382705,-63.348103,-32.636105,0.1,0.000156
482000,-111.5492,-64.217762,-36.634313,0.3,0.0001554
484000,-108.1518,-67.973905,-20.394677,0.29,0.0001548
486000,-103.866977,-71.519394,-80.400769,0.28,0.0001542
488000,-49.892336,-71.214503,-40.060602,0.14,0.0001536
490000,-105.614666,-72.375357,-11.310902,0.28,0.000153
492000,-114.406923,-76.409408,-42.178921,0.3,0.0001524
494000,-33.997245,-76.28531,-97.974454,0.1,0.0001518
496000,-118.532873,-80.160209,-27.361302,0.31,0.0001512
498000,-32.100326,-76.542864,-105.073783,0.09,0.0001506
500000,-32.237176,-76.346067,-39.306715,0.09,0.00015
502000,-39.043087,-73.105011,-6.04169,0.11,0.0001494
504000,-120.549859,-74.528869,-35.044417,0.32,0.0001488
506000,-33.758081,-74.634404,-110.092052,0.1,0.0001482
508000,-30.133032,-71.933107,-30.514436,0.09,0.0001476
510000,-31.716517,-68.467889,-49.752877,0.09,0.000147
512000,-107.517866,-71.976357,-92.810189,0.29,0.0001464
514000,-32.885838,-68.837738,-11.215271,0.1,0.0001458
516000,-107.556395,-72.470159,-74.134891,0.29,0.0001452
518000,-116.962524,-73.342771,-34.237831,0.31,0.0001446
520000,-32.685603,-73.157916,-14.551619,0.09,0.000144
522000,-33.275802,-69.244247,-90.876261,0.1,0.0001434
524000,-117.186928,-69.696003,-99.930589,0.31,0.0001428
526000,-32.010094,-66.103159,-9.789401,0.09,0.0001422
528000,-32.333034,-65.225194,-81.266985,0.09,0.0001416
530000,-30.161496,-61.452535,-72.528699,0.09,0.000141
532000,-37.203255,-57.592352,-21.845778,0.11,0.0001404
534000,-30.632929,-57.424136,-48.978467,0.09,0.0001398
536000,-82.558361,-55.62541,-101.200405,0.21,0.0001392
538000,-77.819833,-57.911386,-24.357501,0.2,0.0001386
540000,-35.646378,-58.081846,-21.47813,0.1,0.000138
542000,-103.093758,-61.284379,-76.821247,0.28,0.0001374
544000,-33.388124,-56.926292,-26.72387,0.1,0.0001368
546000,-32.950046,-56.885891,-48.420686,0.1,0.0001362
548000,-30.854383,-56.921958,-121.934555,0.09,0.0001356
550000,-122.7571,-61.473987,-4.213104,0.32,0.000135
552000,-30.613288,-57.628758,-87.913034,0.09,0.0001344
554000,-31.464148,-57.557674,-24.551557,0.09,0.0001338
556000,-110.959419,-57.727825,-30.32381,0.29,0.0001332
558000,-82.752017,-56.0173,-91.810574,0.21,0.0001326
560000,-105.308578,-59.648449,-109.241607,0.28,0.000132
562000,-38.23487,-59.896402,-17.545075,0.11,0.0001314
564000,-76.167096,-57.84541,-94.84207,0.2,0.0001308
566000,-118.671535,-62.178482,-111.048944,0.3,0.0001302
568000,-106.612411,-65.892451,-77.62168,0.27,0.0001296
570000,-107.771483,-69.772951,-55.219966,0.27,0.000129
572000,-119.773575,-73.901467,-116.341143,0.32,0.0001284
574000,-112.347969,-77.987219,-79.467349,0.29,0.0001278
576000,-105.732745,-79.145938,-38.170191,0.27,0.0001272
578000,-124.941834,-81.502038,-109.220847,0.33,0.0001266
580000,-108.71205,-85.155321,-74.136638,0.28,0.000126
582000,-122.925134,-86.14689,-13.651967,0.32,0.0001254
584000,-114.502367,-90.202602,-122.691474,0.3,0.0001248
586000,-104.961805,-93.80319,-70.44478,0.27,0.0001242
588000,-115.51591,-98.036267,-15.990047,0.31,0.0001236
590000,-116.219485,-97.709386,-116.081321,0.31,0.000123
592000,-112.103098,-101.783877,-74.133488,0.29,0.0001224
594000,-118.567414,-106.13904,-90.753166,0.3,0.0001218
596000,-113.610315,-106.271585,-116.056465,0.29,0.0001212
598000,-116.837732,-107.97587,-68.885997,0.3,0.0001206
600000,-124.838415,-108.952362,-92.806754,0.32,0.00012
602000,-129.708883,-113.526063,-122.936986,0.33,0.0001194
604000,-126.789985,-116.057207,-96.594573,0.33,0.0001188
606000,-127.455915,-116.496426,-19.362756,0.32,0.0001182
608000,-142.055615,-118.268586,-140.112259,0.37,0.0001176
610000,-132.440665,-119.502046,-67.385558,0.35,0.000117
612000,-86.83636,-117.855185,-24.17062,0.22,0.0001164
614000,-123.268326,-118.401203,-116.470077,0.31,0.0001158
616000,-97.84081,-118.006606,-66.34466,0.25,0.0001152
618000,-122.680943,-117.893561,-35.268782,0.31,0.0001146
620000,-111.413061,-118.028612,-110.556709,0.29,0.000114
622000,-117.678194,-117.766265,-64.546439,0.3,0.0001134
624000,-128.408503,-118.461572,-40.455682,0.34,0.0001128
626000,-134.111053,-119.919034,-122.240606,0.35,0.0001122
628000,-122.079205,-120.247199,-75.375924,0.32,0.0001116
630000,-58.543627,-117.363406,-46.799844,0.16,0.000111
632000,-54.092759,-114.462889,-132.21778,0.15,0.0001104
634000,-36.000086,-110.334523,-10.672696,0.1,0.0001098
636000,-94.885281,-109.398271,-41.111462,0.24,0.0001092
638000,-88.71123,-107.991946,-115.400784,0.23,0.0001086
640000,-118.541391,-107.677095,-42.324692,0.31,0.000108
642000,-112.363863,-106.809844,-104.61263,0.3,0.0001074
644000,-92.47232,-105.09396,-62.464027,0.24,0.0001068
646000,-98.046383,-103.623484,-9.565591,0.25,0.0001062
648000,-125.170016,-102.779204,-16.434131,0.33,0.0001056
650000,-102.23307,-101.268824,-117.451291,0.27,0.000105
652000,-70.1847,-100.436241,-31.572881,0.2,0.0001044
654000,-35.812571,-96.063453,-46.517586,0.1,0.0001038
656000,-22.993758,-92.321101,-35.826703,0.08,0.0001032
658000,-35.506173,-87.962362,-14.268794,0.11,0.0001026
660000,-117.701669,-88.276793,-32.829067,0.31,0.000102
662000,-35.71129,-84.178447,-35.297488,0.1,0.0001014
664000,-37.252671,-79.620656,-35.491265,0.11,0.0001008
666000,-29.696146,-74.39991,-34.782781,0.09,0.0001002
668000,-87.311293,-72.661515,-113.610555,0.23,9.96e-05
670000,-82.331871,-73.850927,-31.209065,0.23,9.9e-05
672000,-28.683561,-72.580467,-35.759648,0.09,9.84e-05
674000,-33.968378,-72.478882,-95.986225,0.1,9.78e-05
676000,-28.871254,-69.17818,-9.068324,0.09,9.72e-05
678000,-32.026697,-66.343954,-32.436297,0.09,9.66e-05
680000,-29.393382,-61.886553,-35.978143,0.09,9.6e-05
682000,-26.550169,-57.595869,-9.868292,0.08,9.54e-05
684000,-133.245735,-59.634539,-36.203125,0.35,9.48e-05
686000,-27.576142,-56.111027,-118.95005,0.08,9.42e-05
688000,-90.073619,-54.356207,-13.525066,0.25,9.36e-05
690000,-97.710605,-54.130084,-27.611116,0.26,9.3e-05
692000,-27.845215,-52.01311,-38.339561,0.08,9.24e-05
694000,-38.282587,-52.136611,-16.10046,0.12,9.18e-05
696000,-55.799998,-53.776923,-41.218928,0.16,9.12e-05
698000,-25.392818,-53.271255,-49.254673,0.08,9.06e-05
700000,-36.690728,-49.220708,-31.240639,0.1,9e-05
702000,-57.546637,-50.312475,-26.792146,0.17,8.94e-05
704000,-55.63742,-51.231713,-53.522344,0.16,8.88e-05
706000,-54.349259,-52.464368,-35.526953,0.16,8.82e-05
708000,-46.249008,-50.411254,-25.42954,0.14,8.76e-05
710000,-26.343772,-47.611849,-55.204578,0.08,8.7e-05
712000,-51.830463,-48.769194,-30.835406,0.15,8.64e-05
714000,-24.37082,-48.289316,-15.823029,0.07,8.58e-05
716000,-49.700912,-49.330799,-38.850818,0.15,8.52e-05
718000,-39.186816,-49.688805,-35.951421,0.12,8.46e-05
720000,-44.385027,-50.438388,-17.359348,0.14,8.4e-05
722000,-26.067553,-50.414257,-39.94326,0.08,8.34e-05
724000,-32.83293,-45.393616,-18.681591,0.1,8.28e-05
726000,-26.738758,-45.351747,-10.965704,0.08,8.22e-05
728000,-30.853168,-42.390725,-39.939691,0.09,8.16e-05
730000,-39.723131,-39.491351,-21.623027,0.11,8.1e-05
732000,-47.777653,-40.487973,-11.355163,0.13,8.04e-05
734000,-24.341192,-39.790903,-44.313897,0.07,7.98e-05
736000,-49.827873,-39.492297,-16.922697,0.15,7.92e-05
738000,-26.300369,-39.537675,-20.733149,0.08,7.86e-05
740000,-25.120901,-38.959183,-53.982548,0.08,7.8e-05
742000,-28.858407,-37.524772,-27.474745,0.09,7.74e-05
744000,-37.542161,-36.620009,-20.579452,0.11,7.68e-05
746000,-36.878239,-35.746458,-48.343168,0.1,7.62e-05
748000,-24.693689,-34.668692,-26.551675,0.08,7.56e-05
750000,-40.109864,-35.356996,-9.290508,0.13,7.5e-05
752000,-117.324076,-38.631677,-28.540449,0.31,7.44e-05
754000,-81.75867,-41.501069,-15.62809,0.23,7.38e-05
756000,-32.674469,-40.649747,-13.474621,0.09,7.32e-05
758000,-42.223394,-40.801576,-56.741901,0.13,7.26e-05
760000,-24.91616,-39.828133,-22.237109,0.08,7.2e-05
762000,-24.059431,-39.727727,-18.896657,0.07,7.14e-05
764000,-19.318483,-39.052004,-57.675839,0.06,7.08e-05
766000,-42.329614,-39.831547,-20.521128,0.13,7.02e-05
768000,-31.430313,-39.860404,-10.103036,0.09,6.96e-05
770000,-49.805553,-40.364526,-40.148534,0.15,6.9e-05
772000,-102.122572,-43.081771,-34.814161,0.27,6.84e-05
774000,-41.681951,-43.948809,-16.45954,0.12,6.78e-05
776000,-46.567757,-43.785804,-117.972409,0.14,6.72e-05
778000,-124.619299,-48.70175,-29.732996,0.33,6.66e-05
780000,-47.308411,-49.811126,-25.344953,0.14,6.6e-05
782000,-31.229884,-49.929699,-49.729648,0.09,6.54e-05
784000,-29.231206,-49.514152,-34.681174,0.09,6.48e-05
786000,-33.480254,-49.344252,-23.338987,0.1,6.42e-05
788000,-32.668501,-49.742993,-37.217399,0.09,6.36e-05
790000,-48.209804,-50.14799,-27.495219,0.14,6.3e-05
792000,-36.297175,-46.096645,-18.494088,0.1,6.24e-05
794000,-42.807599,-44.149091,-121.598167,0.13,6.18e-05
796000,-34.912098,-44.260973,-24.655581,0.1,6.12e-05
798000,-68.734561,-45.586531,-27.459706,0.19,6.06e-05
800000,-37.026498,-46.192048,-35.137113,0.11,6e-05
802000,-88.645493,-49.421351,-39.645557,0.24,5.94e-05
804000,-96.180485,-53.264451,-24.096726,0.26,5.88e-05
806000,-76.838901,-54.989916,-34.782149,0.2,5.82e-05
808000,-184.343978,-62.635599,-30.09651,0.47,5.76e-05
810000,-101.46368,-65.218505,-33.172988,0.26,5.7e-05
812000,-112.581021,-65.741428,-89.872494,0.3,5.64e-05
814000,-249.727407,-76.143701,-70.134843,0.63,5.58e-05
816000,-89.977532,-78.314189,-23.630716,0.23,5.52e-05
818000,-77.391371,-75.952793,-170.861608,0.2,5.46e-05
820000,-154.926684,-81.333707,-43.638361,0.4,5.4e-05
822000,-75.435765,-83.544001,-16.090886,0.2,5.34e-05
824000,-101.016449,-87.133263,-91.784209,0.26,5.28e-05
826000,-134.709258,-92.194713,-84.785779,0.35,5.22e-05
828000,-83.576564,-94.740116,-17.132862,0.22,5.16e-05
830000,-21.795256,-93.419389,-77.444059,0.07,5.1e-05
832000,-41.900833,-93.699572,-25.742627,0.13,5.04e-05
834000,-24.429354,-92.780659,-12.378808,0.08,4.98e-05
836000,-39.867987,-93.028454,-46.224737,0.11,4.92e-05
838000,-32.977511,-91.240601,-28.081557,0.1,4.86e-05
840000,-29.609816,-90.869767,-14.361378,0.09,4.8e-05
842000,-55.291718,-89.202079,-43.974629,0.16,4.74e-05
844000,-22.972683,-85.541689,-26.227688,0.07,4.68e-05
846000,-44.228528,-83.91117,-17.702898,0.13,4.62e-05
848000,-26.845127,-76.036227,-33.45766,0.08,4.56e-05
850000,-41.547054,-73.040396,-18.380111,0.13,4.5e-05
852000,-22.677559,-68.545223,-12.831516,0.07,4.44e-05
854000,-19.12806,-57.015256,-28.809481,0.06,4.38e-05
856000,-23.160123,-53.674385,-13.201136,0.07,4.32e-05
858000,-18.85841,-50.747737,-8.544132,0.06,4.26e-05
860000,-35.042358,-44.753521,-26.498701,0.11,4.2e-05
862000,-21.91776,-42.07762,-11.230725,0.07,4.14e-05
864000,-40.961266,-39.074861,-14.196021,0.13,4.08e-05
866000,-21.681818,-33.423489,-31.304166,0.07,4.02e-05
868000,-56.904883,-32.089905,-10.904159,0.16,3.96e-05
870000,-20.540781,-32.027182,-14.602024,0.07,3.9e-05
872000,-22.126838,-31.038482,-37.568921,0.07,3.84e-05
874000,-23.328124,-30.98342,-12.259477,0.07,3.78e-05
876000,-19.699222,-29.974982,-10.087368,0.06,3.72e-05
878000,-36.230787,-30.137646,-28.950505,0.12,3.66e-05
880000,-24.277951,-29.871053,-23.808066,0.07,3.6e-05
882000,-33.664988,-28.789716,-27.775833,0.11,3.54e-05
884000,-36.36468,-29.459316,-26.81566,0.12,3.48e-05
886000,-22.90918,-28.393348,-12.77231,0.07,3.42e-05
888000,-23.168841,-28.209534,-25.56941,0.07,3.36e-05
890000,-20.922638,-27.178313,-25.985652,0.07,3.3e-05
892000,-23.460271,-27.217449,-17.17549,0.07,3.24e-05
894000,-40.312282,-28.27666,-26.56849,0.13,3.18e-05
896000,-30.792586,-28.658283,-23.8788,0.1,3.12e-05
