timestep,return,return_avg,return_tr,nMAE,lr
70000,-25.921061,-57.584627,-31.477065,0.08,0.000279
72000,-211.562064,-53.855047,-5.549297,0.54,0.0002784
74000,-41.452366,-54.78908,-138.514005,0.12,0.0002778
76000,-107.204493,-58.161749,-39.211236,0.29,0.0002772
78000,-96.308772,-62.186557,-60.118321,0.26,0.0002766
80000,-55.355681,-64.390158,-100.512121,0.15,0.000276
82000,-74.597096,-67.195272,-64.747175,0.2,0.0002754
84000,-36.470908,-68.39977,-37.603736,0.12,0.0002748
86000,-260.022504,-80.563959,-37.108716,0.65,0.0002742
88000,-40.216944,-81.733381,-32.348244,0.13,0.0002736
90000,-107.59775,-86.461621,-48.221139,0.29,0.000273
92000,-22.500225,-87.039458,-103.254553,0.07,0.0002724
94000,-21.626088,-84.447376,-10.105512,0.07,0.0002718
96000,-251.60692,-94.381385,-58.290213,0.64,0.0002712
98000,-29.878686,-94.337681,-93.644167,0.1,0.0002706
100000,-73.893355,-91.181483,-66.393833,0.19,0.00027
102000,-293.915144,-95.993814,-46.236959,0.77,0.0002694
104000,-31.981497,-96.043538,-267.475515,0.09,0.0002688
106000,-33.806385,-95.989674,-16.130177,0.1,0.0002682
108000,-105.603256,-96.07606,-15.337115,0.28,0.0002676
110000,-43.001013,-96.930057,-52.341113,0.12,0.000267
112000,-38.394599,-88.271684,-23.529304,0.12,0.0002664
114000,-33.44229,-87.87118,-40.913941,0.1,0.0002658
116000,-20.585134,-83.540212,-46.894154,0.07,0.0002652
118000,-56.058256,-81.527687,-13.844376,0.16,0.0002646
120000,-50.871779,-81.303491,-8.551482,0.15,0.000264
122000,-50.474864,-80.09738,-59.991214,0.14,0.0002634
124000,-60.591476,-81.303408,-44.550094,0.16,0.0002628
126000,-56.269796,-71.115773,-14.573839,0.15,0.0002622
128000,-92.074847,-73.708668,-93.246014,0.25,0.0002616
130000,-270.884047,-81.872983,-62.917235,0.68,0.000261
132000,-111.699156,-86.33293,-14.337914,0.3,0.0002604
134000,-46.040498,-87.55365,-233.739253,0.13,0.0002598
136000,-87.134973,-79.330053,-39.00465,0.24,0.0002592
138000,-44.89093,-80.080665,-17.499005,0.12,0.0002586
140000,-50.54106,-78.91305,-271.766964,0.14,0.000258
142000,-52.004849,-66.817535,-53.368056,0.15,0.0002574
144000,-105.102765,-70.473599,-31.223952,0.27,0.0002568
146000,-116.342167,-74.600388,-56.865853,0.31,0.0002562
148000,-58.799495,-72.2602,-47.050519,0.16,0.0002556
150000,-54.441418,-72.83222,-49.479257,0.15,0.000255
152000,-43.389158,-73.081948,-57.796837,0.12,0.0002544
154000,-104.578772,-76.638772,-5.899832,0.28,0.0002538
156000,-57.514367,-78.485234,-33.106708,0.15,0.0002532
158000,-70.868218,-79.225732,-59.679374,0.19,0.0002526
160000,-165.480022,-84.956144,-13.638035,0.43,0.000252
162000,-65.940655,-85.729433,-28.838279,0.17,0.0002514
164000,-72.239679,-86.311844,-76.515918,0.19,0.0002508
166000,-78.278212,-87.412264,-6.045584,0.2,0.0002502
168000,-85.213303,-87.069187,-48.25145,0.23,0.0002496
170000,-95.187148,-78.284342,-131.802745,0.25,0.000249
172000,-87.904611,-77.094615,-47.362208,0.24,0.0002484
174000,-70.832801,-78.33423,-17.352007,0.19,0.0002478
176000,-85.24108,-78.239535,-65.594084,0.23,0.0002472
178000,-61.433514,-79.066665,-49.424581,0.16,0.0002466
180000,-62.506519,-79.664938,-50.059267,0.17,0.000246
182000,-43.364803,-79.232935,-66.203043,0.12,0.0002454
184000,-55.81057,-76.768326,-24.744963,0.15,0.0002448
186000,-68.888832,-74.395659,-55.413992,0.18,0.0002442
188000,-92.033532,-76.057361,-63.645825,0.25,0.0002436
190000,-68.001631,-76.735371,-7.241578,0.18,0.000243
192000,-74.069436,-78.269385,-57.114491,0.21,0.0002424
194000,-66.026614,-76.341777,-53.384656,0.17,0.0002418
196000,-73.805077,-77.156313,-9.368788,0.21,0.0002412
198000,-43.780025,-75.801903,-84.258635,0.12,0.0002406
200000,-56.462202,-70.351012,-67.592699,0.15,0.00024
202000,-60.290734,-70.068516,-56.239378,0.16,0.0002394
204000,-76.773585,-70.295211,-16.526864,0.21,0.0002388
206000,-82.208789,-70.49174,-80.549974,0.23,0.0002382
208000,-60.317008,-69.246926,-27.009102,0.16,0.0002376
210000,-85.104427,-68.74279,-61.173772,0.23,0.000237
212000,-83.379288,-68.516523,-66.270353,0.23,0.0002364
214000,-75.429402,-68.746353,-5.405768,0.21,0.0002358
216000,-77.06731,-68.337665,-21.4068,0.21,0.0002352
218000,-67.73871,-68.652925,-82.336403,0.19,0.0002346
220000,-68.335021,-68.94435,-6.431143,0.18,0.000234
222000,-63.259548,-69.939087,-50.853606,0.17,0.0002334
224000,-80.294803,-71.163299,-65.183416,0.22,0.0002328
226000,-80.261561,-71.731935,-11.289838,0.22,0.0002322
228000,-87.016659,-71.481092,-21.124337,0.24,0.0002316
230000,-83.815437,-72.271782,-63.246205,0.23,0.000231
232000,-73.37366,-72.236993,-15.282341,0.2,0.0002304
234000,-82.836441,-73.077484,-51.947732,0.23,0.0002298
236000,-79.440697,-73.359265,-57.782617,0.22,0.0002292
238000,-50.759898,-73.708259,-8.307666,0.14,0.0002286
240000,-63.215081,-74.045903,-58.767516,0.17,0.000228
242000,-60.820271,-74.07238,-64.855435,0.16,0.0002274
244000,-96.207422,-75.044072,-59.021726,0.26,0.0002268
246000,-98.19282,-75.843273,-33.986276,0.26,0.0002262
248000,-84.875757,-77.071211,-65.833664,0.23,0.0002256
250000,-52.969544,-75.464466,-56.219538,0.14,0.000225
252000,-92.772294,-75.934117,-15.1679,0.25,0.0002244
254000,-108.308676,-77.57808,-66.024977,0.29,0.0002238
256000,-70.121435,-77.230787,-14.468058,0.18,0.0002232
258000,-67.504691,-77.219086,-42.406021,0.18,0.0002226
260000,-85.12252,-78.058461,-71.545609,0.23,0.000222
262000,-62.04469,-77.997718,-63.449093,0.17,0.0002214
264000,-106.721499,-79.319053,-43.501554,0.28,0.0002208
266000,-60.916334,-78.351791,-87.588221,0.17,0.0002202
268000,-80.926296,-78.047273,-17.823377,0.22,0.0002196
270000,-123.10512,-80.011757,-40.067123,0.32,0.000219
272000,-81.38339,-80.412244,-189.789298,0.22,0.0002184
274000,-154.790995,-84.009971,-15.481486,0.4,0.0002178
276000,-184.801139,-89.277994,-46.149006,0.47,0.0002172
278000,-96.140707,-91.547034,-237.933679,0.26,0.0002166
280000,-64.868156,-91.629688,-31.798822,0.18,0.000216
282000,-59.18094,-91.547721,-34.752002,0.16,0.0002154
284000,-90.160194,-91.24536,-79.815231,0.25,0.0002148
286000,-66.125067,-89.641972,-8.359791,0.18,0.0002142
288000,-41.660185,-87.481194,-29.390979,0.12,0.0002136
290000,-88.844797,-89.274956,-67.769752,0.24,0.000213
292000,-50.555301,-87.164107,-46.471317,0.14,0.0002124
294000,-260.007987,-94.749072,-18.82564,0.66,0.0002118
296000,-33.927133,-92.939357,-69.368142,0.1,0.0002112
298000,-62.549064,-92.691576,-35.031153,0.17,0.0002106
300000,-39.208635,-90.395882,-16.454679,0.11,0.00021
302000,-63.740325,-90.480663,-243.295924,0.17,0.0002094
304000,-92.61366,-89.775271,-39.846623,0.24,0.0002088
306000,-80.031729,-90.731041,-16.578568,0.22,0.0002082
308000,-90.02546,-91.185999,-69.172167,0.24,0.0002076
310000,-39.125994,-86.987043,-7.377261,0.11,0.000207
312000,-39.705698,-84.903158,-15.111247,0.11,0.0002064
314000,-202.067874,-87.267002,-131.429522,0.51,0.0002058
316000,-31.182098,-79.58605,-9.092158,0.09,0.0002052
318000,-38.484714,-76.703251,-28.186189,0.12,0.0002046
320000,-60.378708,-76.478778,-52.988727,0.17,0.000204
322000,-75.895011,-77.314482,-16.660264,0.21,0.0002034
324000,-76.803076,-76.646626,-34.904701,0.21,0.0002028
326000,-43.413704,-75.511058,-80.454293,0.12,0.0002022
328000,-28.116165,-74.833857,-28.288999,0.08,0.0002016
330000,-52.495672,-73.0164,-18.211665,0.16,0.000201
332000,-28.745457,-71.925908,-67.993003,0.09,0.0002004
334000,-69.779738,-62.414496,-17.586801,0.2,0.0001998
336000,-33.757134,-62.405996,-33.579504,0.1,0.0001992
338000,-33.08111,-60.932598,-40.00398,0.1,0.0001986
340000,-79.183887,-62.931361,-15.196788,0.22,0.000198
342000,-107.399328,-65.114311,-35.279574,0.29,0.0001974
344000,-36.922015,-62.329729,-48.666172,0.11,0.0001968
346000,-67.006389,-61.678462,-3.926565,0.19,0.0001962
348000,-61.451075,-60.249742,-34.124276,0.18,0.0001956
350000,-28.849035,-59.735894,-34.817504,0.09,0.000195
352000,-46.413499,-60.071284,-5.902536,0.14,0.0001944
354000,-30.403249,-51.488053,-34.926537,0.09,0.0001938
356000,-26.493949,-51.253646,-30.198464,0.08,0.0001932
358000,-41.928526,-51.425836,-11.992679,0.13,0.0001926
360000,-32.416596,-50.027731,-49.82976,0.09,0.000192
362000,-64.817376,-49.473849,-37.607969,0.18,0.0001914
364000,-34.067573,-47.337074,-20.962192,0.1,0.0001908
366000,-66.72012,-48.502395,-38.731141,0.19,0.0001902
368000,-66.026783,-50.397925,-41.880307,0.19,0.0001896
370000,-31.866027,-49.366443,-8.977052,0.11,0.000189
372000,-71.428218,-51.500581,-44.764635,0.2,0.0001884
374000,-83.559635,-52.189576,-37.717209,0.23,0.0001878
376000,-60.265787,-53.515009,-13.441674,0.17,0.0001872
378000,-30.429092,-53.382408,-47.661624,0.09,0.0001866
380000,-30.037742,-50.925101,-83.118146,0.09,0.000186
382000,-31.536865,-47.131977,-4.667901,0.09,0.0001854
384000,-31.394521,-46.855603,-47.435276,0.09,0.0001848
386000,-70.831841,-47.046875,-40.199675,0.2,0.0001842
388000,-42.128964,-46.08077,-32.101429,0.13,0.0001836
390000,-69.414587,-48.109047,-43.741135,0.19,0.000183
392000,-27.689031,-47.172824,-66.439767,0.08,0.0001824
394000,-51.235435,-48.214433,-12.692082,0.15,0.0001818
396000,-33.239911,-48.551731,-37.606076,0.1,0.0001812
398000,-68.301166,-49.870364,-52.014313,0.19,0.0001806
400000,-26.408878,-49.569978,-30.743102,0.08,0.00018
402000,-26.579772,-47.658097,-28.701845,0.08,0.0001794
404000,-47.725876,-48.341013,-44.436987,0.13,0.0001788
406000,-88.358863,-49.42295,-17.81121,0.24,0.0001782
408000,-80.272378,-50.13523,-16.988452,0.22,0.0001776
410000,-28.393974,-49.961627,-54.477676,0.08,0.000177
412000,-35.867535,-48.183593,-31.072235,0.1,0.0001764
414000,-21.390895,-45.075156,-48.644319,0.07,0.0001758
416000,-25.901069,-43.35692,-54.948292,0.08,0.0001752
418000,-27.738072,-43.222369,-26.555497,0.08,0.0001746
420000,-31.382744,-43.289619,-29.623048,0.09,0.000174
422000,-25.5457,-42.990061,-27.252647,0.08,0.0001734
424000,-27.570382,-42.798854,-22.864425,0.08,0.0001728
426000,-71.566969,-42.83561,-14.329769,0.2,0.0001722
428000,-26.834252,-42.070875,-56.193077,0.08,0.0001716
430000,-28.701932,-40.035242,-21.402288,0.09,0.000171
432000,-78.419072,-42.571744,-37.184868,0.22,0.0001704
434000,-84.793744,-44.249659,-90.322905,0.22,0.0001698
436000,-52.116842,-45.193506,-15.50958,0.15,0.0001692
438000,-31.84875,-43.370885,-34.619153,0.09,0.0001686
440000,-93.782319,-46.739557,-46.962698,0.25,0.000168
442000,-129.295143,-51.875326,-35.301621,0.34,0.0001674
444000,-42.835108,-51.630787,-14.005058,0.12,0.0001668
446000,-35.154611,-48.970575,-41.473576,0.1,0.0001662
448000,-83.143681,-49.11414,-32.599023,0.23,0.0001656
450000,-71.806346,-51.284758,-31.117797,0.2,0.000165
452000,-76.630184,-53.322891,-47.694059,0.21,0.0001644
454000,-97.292376,-57.117965,-20.870669,0.26,0.0001638
456000,-60.462247,-58.846024,-18.596947,0.16,0.0001632
458000,-49.043968,-59.911319,-70.783147,0.13,0.0001626
460000,-47.624826,-60.723423,-51.460754,0.13,0.000162
462000,-36.435792,-61.267927,-35.880544,0.1,0.0001614
464000,-73.364409,-63.557629,-39.741301,0.2,0.0001608
466000,-67.508301,-63.354695,-46.474235,0.19,0.0001602
468000,-57.629142,-64.89444,-39.862422,0.15,0.0001596
470000,-67.768095,-66.847748,-55.295979,0.19,0.000159
472000,-79.689513,-66.91127,-34.101486,0.22,0.0001584
474000,-82.246419,-66.783904,-35.410755,0.23,0.0001578
476000,-85.988354,-68.477479,-55.595,0.23,0.0001572
478000,-51.311822,-69.450633,-43.171735,0.14,0.0001566
480000,-87.989954,-69.161015,-16.782742,0.24,0.000156
482000,-46.25587,-65.009051,-87.463176,0.13,0.0001554
484000,-31.569531,-64.445772,-7.040547,0.09,0.0001548
486000,-29.186309,-64.147357,-46.742306,0.09,0.0001542
488000,-31.608067,-61.570576,-42.286769,0.09,0.0001536
490000,-33.120477,-59.636283,-30.517912,0.1,0.000153
492000,-98.946841,-60.752116,-28.227873,0.25,0.0001524
494000,-26.089273,-57.19196,-335.281005,0.08,0.0001518
496000,-86.439646,-58.49083,-43.850917,0.24,0.0001512
498000,-33.690852,-57.723175,-24.222242,0.1,0.0001506
500000,-108.286571,-60.756262,-94.547878,0.29,0.00015
502000,-169.455044,-67.407224,-38.115315,0.43,0.0001494
504000,-43.278141,-65.902911,-24.756633,0.12,0.0001488
506000,-88.99617,-66.977304,-92.674182,0.24,0.0001482
508000,-74.032384,-67.797467,-26.42202,0.21,0.0001476
510000,-31.006996,-65.959412,-25.851279,0.09,0.000147
512000,-28.899749,-63.419923,-58.988994,0.09,0.0001464
514000,-49.420032,-61.778604,-24.404316,0.15,0.0001458
516000,-33.769456,-59.167659,-23.300218,0.1,0.0001452
518000,-26.768092,-57.940473,-34.700027,0.08,0.0001446
520000,-25.706676,-54.826309,-25.694324,0.08,0.000144
522000,-56.977108,-55.362371,-29.941891,0.17,0.0001434
524000,-73.275005,-57.447644,-74.040559,0.2,0.0001428
526000,-57.842378,-58.880448,-33.942333,0.17,0.0001422
528000,-30.716582,-58.835874,-36.725831,0.09,0.0001416
530000,-61.711639,-60.265432,-69.296926,0.18,0.000141
532000,-28.238234,-56.730001,-22.804559,0.08,0.0001404
534000,-29.262897,-56.888683,-29.808212,0.09,0.0001398
536000,-43.071032,-54.720252,-71.06665,0.13,0.0001392
538000,-90.273893,-57.549404,-11.933843,0.25,0.0001386
540000,-28.227238,-53.546437,-24.290636,0.08,0.000138
542000,-74.873398,-48.817355,-76.684,0.21,0.0001374
544000,-62.670478,-49.786972,-11.762199,0.18,0.0001368
546000,-30.233632,-46.848845,-16.550073,0.09,0.0001362
548000,-35.974723,-44.945962,-76.803248,0.1,0.0001356
550000,-36.365921,-45.213908,-39.873516,0.1,0.000135
552000,-50.522309,-46.295036,-17.962762,0.14,0.0001344
554000,-77.102283,-47.679149,-57.501011,0.21,0.0001338
556000,-100.210371,-51.001194,-27.98509,0.27,0.0001332
558000,-34.506858,-51.388133,-19.719223,0.1,0.0001326
560000,-33.087347,-51.757166,-58.269214,0.1,0.000132
562000,-85.813276,-53.198975,-34.072198,0.23,0.0001314
564000,-70.906091,-53.080529,-20.940693,0.2,0.0001308
566000,-53.480214,-52.862421,-50.712779,0.14,0.0001302
568000,-79.536285,-55.303406,-19.283027,0.22,0.0001296
570000,-33.590933,-53.897371,-42.954782,0.1,0.000129
572000,-47.258702,-54.848394,-32.667524,0.14,0.0001284
574000,-36.701827,-55.220341,-10.853857,0.1,0.0001278
576000,-65.225451,-56.328062,-20.109941,0.19,0.0001272
578000,-28.393116,-53.234023,-31.655068,0.08,0.0001266
580000,-47.455555,-54.195439,-19.304664,0.14,0.000126
582000,-32.380999,-52.070819,-51.74659,0.09,0.0001254
584000,-33.151891,-50.594889,-41.152756,0.1,0.0001248
586000,-42.784971,-51.222456,-23.985635,0.12,0.0001242
588000,-82.249054,-53.536173,-12.207505,0.23,0.0001236
590000,-98.817973,-56.658775,-77.81956,0.27,0.000123
592000,-60.639058,-57.164613,-12.73898,0.17,0.0001224
594000,-71.607658,-56.889881,-21.726499,0.2,0.0001218
596000,-31.642052,-53.461465,-69.552591,0.09,0.0001212
598000,-68.412608,-55.156753,-10.406326,0.19,0.0001206
600000,-69.357154,-56.970243,-18.559946,0.19,0.00012
602000,-90.82147,-57.220653,-44.342782,0.25,0.0001194
604000,-94.272816,-58.388989,-26.52024,0.26,0.0001188
606000,-101.465307,-60.788244,-30.807912,0.27,0.0001182
608000,-58.470611,-59.73496,-80.069891,0.16,0.0001176
610000,-34.619357,-59.786381,-47.820997,0.1,0.000117
612000,-63.966371,-60.621765,-34.238813,0.18,0.0001164
614000,-130.686949,-65.321021,-99.769783,0.34,0.0001158
616000,-47.955624,-64.45753,-29.754832,0.13,0.0001152
618000,-81.90122,-67.132935,-25.132121,0.23,0.0001146
620000,-106.532911,-70.086803,-52.864123,0.28,0.000114
622000,-113.824287,-74.158967,-40.819031,0.3,0.0001134
624000,-29.210283,-73.961887,-25.730564,0.09,0.0001128
626000,-74.607363,-75.553006,-65.420541,0.21,0.0001122
628000,-84.244826,-75.652795,-13.560682,0.23,0.0001116
630000,-78.834934,-74.653643,-20.176995,0.22,0.000111
632000,-36.079545,-73.425667,-78.478143,0.1,0.0001104
634000,-81.099764,-73.900273,-12.349775,0.22,0.0001098
636000,-48.322679,-74.734304,-26.213817,0.13,0.0001092
638000,-84.30186,-75.528767,-95.01494,0.23,0.0001086
640000,-34.360235,-73.778921,-11.343401,0.1,0.000108
642000,-31.711061,-70.8234,-21.304749,0.09,0.0001074
644000,-70.513976,-69.635458,-69.769926,0.2,0.0001068
646000,-39.341153,-66.52925,-22.498223,0.11,0.0001062
648000,-40.177069,-65.614573,-19.846303,0.11,0.0001056
650000,-42.796011,-66.023406,-96.717304,0.12,0.000105
652000,-84.297921,-67.039983,-43.305613,0.23,0.0001044
654000,-76.953263,-64.353299,-21.011596,0.21,0.0001038
656000,-47.558705,-64.333453,-84.135596,0.13,0.0001032
658000,-56.406856,-63.058735,-22.344873,0.15,0.0001026
660000,-74.753124,-61.469746,-14.118465,0.21,0.000102
662000,-72.543552,-59.405709,-41.044368,0.2,0.0001014
664000,-86.692622,-62.279826,-39.17045,0.24,0.0001008
666000,-45.772136,-60.838065,-29.572561,0.13,0.0001002
668000,-93.80769,-61.316208,-51.756436,0.25,9.96e-05
670000,-45.519509,-59.650436,-11.937225,0.13,9.9e-05
672000,-91.277,-62.410309,-27.667732,0.25,9.84e-05
674000,-47.272532,-60.718948,-88.884431,0.13,9.78e-05
676000,-77.299901,-62.167809,-20.793975,0.21,9.72e-05
678000,-91.672081,-62.53632,-31.715197,0.25,9.66e-05
680000,-44.799716,-63.058294,-55.290332,0.12,9.6e-05
682000,-77.156846,-65.330583,-43.140152,0.21,9.54e-05
684000,-45.078574,-64.058813,-23.066169,0.12,9.48e-05
686000,-91.445795,-66.664045,-94.539847,0.25,9.42e-05
688000,-90.312185,-69.170801,-60.723781,0.25,9.36e-05
690000,-87.523701,-71.407185,-32.806558,0.24,9.3e-05
692000,-46.072288,-69.495904,-93.719392,0.13,9.24e-05
694000,-41.836473,-67.740064,-44.616206,0.12,9.18e-05
696000,-75.12015,-69.118137,-18.136791,0.21,9.12e-05
698000,-39.51916,-68.273752,-106.446125,0.11,9.06e-05
700000,-40.251855,-66.548688,-6.435503,0.11,9e-05
702000,-41.108418,-64.976932,-59.901777,0.11,8.94e-05
704000,-54.274672,-63.356034,-78.845744,0.16,8.88e-05
706000,-46.979239,-63.416389,-37.21403,0.13,8.82e-05
708000,-59.203596,-61.686185,-24.244625,0.17,8.76e-05
710000,-79.515857,-63.386002,-48.431441,0.22,8.7e-05
712000,-54.345545,-61.539429,-38.673787,0.15,8.64e-05
714000,-62.486731,-62.300139,-60.423444,0.17,8.58e-05
716000,-78.107928,-62.340541,-85.0417,0.22,8.52e-05
718000,-58.07403,-60.660638,-18.099288,0.17,8.46e-05
720000,-42.27162,-60.534233,-60.566042,0.12,8.4e-05
722000,-280.457671,-70.699274,-98.98579,0.76,8.34e-05
724000,-29.73728,-69.93221,-37.72498,0.09,8.28e-05
726000,-42.085286,-67.464184,-26.690643,0.12,8.22e-05
728000,-109.804914,-68.438821,-95.109157,0.29,8.16e-05
730000,-94.714467,-68.798359,-49.236635,0.26,8.1e-05
732000,-39.880537,-68.488771,-32.600256,0.11,8.04e-05
734000,-96.345608,-71.214228,-79.48914,0.26,7.98e-05
736000,-101.608352,-72.538638,-39.439615,0.27,7.92e-05
738000,-105.202402,-75.8228,-14.148156,0.28,7.86e-05
740000,-79.279902,-77.774203,-58.496066,0.22,7.8e-05
742000,-51.773845,-78.307474,-24.043451,0.14,7.74e-05
744000,-44.040152,-77.795748,-17.129024,0.12,7.68e-05
746000,-106.278403,-80.760706,-100.72821,0.28,7.62e-05
748000,-52.758119,-80.438432,-43.308077,0.14,7.56e-05
750000,-53.854378,-79.155359,-25.301054,0.15,7.5e-05
752000,-91.067203,-80.991441,-95.305704,0.25,7.44e-05
754000,-91.588219,-82.446516,-22.791394,0.25,7.38e-05
756000,-72.318873,-82.157063,-32.451766,0.19,7.32e-05
758000,-58.932146,-82.199969,-73.091491,0.16,7.26e-05
760000,-87.510615,-84.461919,-46.05413,0.24,7.2e-05
762000,-57.817326,-73.329901,-25.397227,0.16,7.14e-05
764000,-45.758525,-74.130964,-49.075033,0.13,7.08e-05
766000,-98.886773,-76.971038,-50.755029,0.27,7.02e-05
768000,-57.033006,-74.332443,-61.881324,0.17,6.96e-05
770000,-36.619703,-71.427704,-81.039945,0.1,6.9e-05
772000,-75.856789,-73.226517,-26.64116,0.21,6.84e-05
774000,-76.427143,-72.230594,-25.098189,0.21,6.78e-05
776000,-89.537336,-71.627043,-40.343379,0.24,6.72e-05
778000,-35.485199,-68.141183,-25.648969,0.1,6.66e-05
780000,-102.470365,-69.300706,-77.086743,0.28,6.6e-05
782000,-68.764529,-70.15024,-120.169433,0.19,6.54e-05
784000,-89.018676,-72.399166,-52.352483,0.24,6.48e-05
786000,-71.750504,-70.672771,-24.280489,0.2,6.42e-05
788000,-80.209225,-72.045327,-41.418803,0.22,6.36e-05
790000,-38.891254,-71.29717,-35.343842,0.11,6.3e-05
792000,-99.962073,-71.741914,-59.360916,0.27,6.24e-05
794000,-88.488332,-71.58692,-97.893131,0.24,6.18e-05
796000,-85.540917,-72.248022,-31.823709,0.23,6.12e-05
798000,-94.59233,-74.031031,-13.239849,0.26,6.06e-05
800000,-110.807847,-75.195893,-52.024775,0.29,6e-05
802000,-35.544809,-74.082267,-36.407704,0.1,5.94e-05
804000,-32.975927,-73.443137,-65.292781,0.1,5.88e-05
806000,-43.349402,-70.666268,-86.783673,0.12,5.82e-05
808000,-117.039707,-73.666603,-35.899867,0.31,5.76e-05
810000,-117.25267,-77.698252,-12.649656,0.31,5.7e-05
812000,-118.662207,-79.838523,-129.173085,0.31,5.64e-05
814000,-35.003723,-77.767352,-35.907901,0.1,5.58e-05
816000,-114.891659,-79.035068,-31.212097,0.3,5.52e-05
818000,-93.821265,-81.951871,-118.407338,0.25,5.46e-05
820000,-101.530694,-81.904888,-46.545543,0.27,5.4e-05
822000,-107.341591,-83.833741,-13.904854,0.29,5.34e-05
824000,-104.008196,-84.583217,-102.159038,0.28,5.28e-05
826000,-111.464573,-86.56892,-43.334014,0.3,5.22e-05
828000,-111.148063,-88.115862,-65.860574,0.3,5.16e-05
830000,-64.329595,-89.387779,-106.228823,0.18,5.1e-05
832000,-51.863355,-86.982843,-34.569519,0.14,5.04e-05
834000,-99.870407,-87.551947,-42.137777,0.27,4.98e-05
836000,-88.739771,-87.71189,-111.572326,0.24,4.92e-05
838000,-34.287834,-84.696665,-25.469064,0.1,4.86e-05
840000,-32.83767,-80.798156,-12.456488,0.1,4.8e-05
842000,-80.993175,-83.070574,-97.530703,0.22,4.74e-05
844000,-36.936875,-83.268622,-6.295151,0.11,4.68e-05
846000,-34.243125,-82.813308,-14.089305,0.1,4.62e-05
848000,-122.177541,-83.0702,-99.83546,0.32,4.56e-05
850000,-33.911187,-78.903125,-39.930431,0.1,4.5e-05
852000,-27.082124,-74.324121,-38.150417,0.08,4.44e-05
854000,-33.212249,-74.234548,-34.649161,0.1,4.38e-05
856000,-37.302455,-70.355087,-22.380543,0.11,4.32e-05
858000,-31.20662,-67.224355,-22.904201,0.09,4.26e-05
860000,-91.515257,-66.723583,-85.497753,0.25,4.2e-05
862000,-35.254317,-63.11922,-35.461323,0.1,4.14e-05
864000,-59.709099,-60.904265,-25.450712,0.16,4.08e-05
866000,-116.850307,-61.173551,-129.529123,0.31,4.02e-05
868000,-110.924835,-61.16239,-26.228668,0.29,3.96e-05
870000,-97.996402,-62.84573,-20.802149,0.26,3.9e-05
872000,-92.899963,-64.897561,-50.90391,0.25,3.84e-05
874000,-33.781047,-61.593093,-20.532782,0.1,3.78e-05
876000,-24.863233,-58.399266,-14.09708,0.08,3.72e-05
878000,-29.738276,-58.171788,-48.95144,0.09,3.66e-05
880000,-24.563713,-57.75809,-9.093601,0.08,3.6e-05
882000,-30.810733,-55.248968,-68.446538,0.09,3.54e-05
884000,-32.047363,-55.004492,-79.044603,0.09,3.48e-05
886000,-79.555125,-57.270092,-23.306214,0.22,3.42e-05
888000,-35.041591,-52.913295,-31.298706,0.1,3.36e-05
890000,-34.104957,-52.922983,-35.704946,0.1,3.3e-05
892000,-42.128457,-53.6753,-31.764827,0.12,3.24e-05
894000,-70.549464,-55.542161,-17.828561,0.19,3.18e-05
896000,-38.56097,-55.605086,-71.842755,0.11,3.12e-05
