timestep,return,return_avg,return_tr,nMAE,lr
466000,-272.275129,-265.187967,-292.398766,0.08,0.00023496
468000,-234.221974,-264.51338,-207.759417,0.07,0.00023408
470000,-243.770712,-262.276372,-220.211301,0.07,0.0002332
472000,-287.549634,-262.869743,-167.54341,0.08,0.00023232
474000,-278.904718,-264.434162,-127.536364,0.08,0.00023144
476000,-247.40333,-266.280483,-154.887449,0.07,0.00023056
478000,-251.790624,-266.334441,-211.99964,0.07,0.00022968
480000,-279.055113,-267.6297,-180.901892,0.08,0.0002288
482000,-220.672264,-265.443895,-213.068977,0.07,0.00022792
484000,-258.974179,-264.589879,-171.593487,0.08,0.00022704
486000,-270.272987,-266.011415,-218.557502,0.08,0.00022616
488000,-249.229823,-263.602899,-230.349351,0.07,0.00022528
490000,-274.454848,-262.40208,-223.691662,0.08,0.0002244
492000,-272.937528,-260.192682,-243.079526,0.08,0.00022352
494000,-247.459088,-260.830332,-252.490077,0.07,0.00022264
496000,-285.370934,-262.027649,-348.827823,0.09,0.00022176
498000,-249.230097,-261.527547,-201.097603,0.08,0.00022088
500000,-260.631325,-262.189068,-250.98862,0.08,0.00022
502000,-264.005272,-260.089583,-192.325063,0.08,0.00021912
504000,-276.223159,-261.221637,-243.981325,0.08,0.00021824
506000,-264.202708,-260.818016,-298.490042,0.08,0.00021736
508000,-425.898396,-270.401837,-244.973878,0.13,0.00021648
510000,-283.135938,-272.370098,-307.481612,0.08,0.0002156
512000,-280.300264,-272.00763,-162.904336,0.08,0.00021472
514000,-307.70301,-273.447544,-222.917086,0.09,0.00021384
516000,-260.57152,-274.105954,-235.823185,0.07,0.00021296
518000,-274.527088,-275.242777,-148.543169,0.08,0.00021208
520000,-295.263722,-276.053207,-243.981639,0.09,0.0002112
522000,-287.177748,-279.378482,-199.277575,0.09,0.00021032
524000,-267.5007,-279.804808,-154.739621,0.08,0.00020944
526000,-256.825162,-279.132416,-229.098907,0.08,0.00020856
528000,-292.337329,-281.287792,-272.042034,0.09,0.00020768
530000,-285.835789,-281.856839,-311.669602,0.09,0.0002068
532000,-252.500578,-280.834991,-262.605846,0.07,0.00020592
534000,-290.071982,-282.965636,-212.648011,0.09,0.00020504
536000,-283.057479,-282.849963,-241.776093,0.08,0.00020416
538000,-262.246775,-283.500797,-224.681321,0.08,0.00020328
540000,-327.906435,-286.864553,-286.845638,0.09,0.0002024
542000,-346.530578,-290.990818,-236.512774,0.1,0.00020152
544000,-419.48885,-298.154103,-192.91392,0.12,0.00020064
546000,-337.948112,-301.841373,-325.273397,0.1,0.00019976
548000,-292.338273,-295.163367,-299.897276,0.09,0.00019888
550000,-343.102418,-298.161691,-270.633491,0.1,0.000198
552000,-304.300947,-299.361725,-288.51163,0.09,0.00019712
554000,-307.641675,-299.358658,-174.340257,0.1,0.00019624
556000,-271.588964,-299.90953,-157.576442,0.08,0.00019536
558000,-265.802045,-299.473278,-238.647093,0.08,0.00019448
560000,-289.761785,-299.198181,-265.151846,0.09,0.0001936
562000,-273.792272,-298.528907,-235.154865,0.09,0.00019272
564000,-238.833442,-297.095545,-203.396636,0.07,0.00019184
566000,-289.494452,-298.729009,-217.380992,0.09,0.00019096
568000,-286.721612,-298.448223,-240.361184,0.09,0.00019008
570000,-302.071318,-299.26,-193.503838,0.09,0.0001892
572000,-319.538048,-302.611873,-286.646404,0.09,0.00018832
574000,-237.573927,-299.98697,-207.123871,0.07,0.00018744
576000,-283.841031,-300.026148,-226.719304,0.09,0.00018656
578000,-261.539492,-299.990784,-234.923794,0.08,0.00018568
580000,-299.269411,-298.558933,-200.852622,0.09,0.0001848
582000,-293.139143,-295.889361,-300.166918,0.09,0.00018392
584000,-275.110202,-288.670428,-207.888526,0.09,0.00018304
586000,-258.639804,-284.705013,-195.051584,0.08,0.00018216
588000,-245.129377,-282.344568,-216.989939,0.07,0.00018128
590000,-256.677893,-278.023342,-203.922846,0.08,0.0001804
592000,-289.590037,-277.287796,-171.312806,0.09,0.00017952
594000,-240.006963,-273.906061,-257.18528,0.07,0.00017864
596000,-281.211199,-274.387173,-240.429679,0.08,0.00017776
598000,-269.167958,-274.555468,-270.589169,0.08,0.00017688
600000,-329.500531,-276.542406,-189.001806,0.1,0.000176
602000,-262.656725,-275.985628,-303.79875,0.08,0.00017512
604000,-299.865854,-279.037249,-204.887843,0.09,0.00017424
606000,-276.853454,-278.405199,-264.69704,0.08,0.00017336
608000,-283.261721,-278.232204,-221.644618,0.09,0.00017248
610000,-267.58482,-276.507879,-189.55477,0.08,0.0001716
612000,-280.032778,-274.532616,-148.205029,0.08,0.00017072
614000,-278.29033,-276.568436,-139.173362,0.08,0.00016984
616000,-279.14146,-276.333458,-228.699051,0.08,0.00016896
618000,-244.999743,-275.50647,-183.532288,0.07,0.00016808
620000,-363.44758,-278.715379,-247.614238,0.1,0.0001672
622000,-269.600196,-277.538431,-192.52488,0.09,0.00016632
624000,-253.794471,-276.472645,-176.406485,0.08,0.00016544
626000,-266.981726,-276.889741,-258.33313,0.08,0.00016456
628000,-264.589657,-277.862755,-231.975457,0.08,0.00016368
630000,-288.150642,-279.436392,-227.15829,0.09,0.0001628
632000,-249.778136,-277.445797,-221.229905,0.08,0.00016192
634000,-305.89875,-280.740387,-170.0168,0.09,0.00016104
636000,-267.633444,-280.061499,-217.201235,0.08,0.00016016
638000,-283.724273,-280.789315,-236.37028,0.08,0.00015928
640000,-271.034863,-277.866031,-236.896771,0.08,0.0001584
642000,-268.052688,-278.135829,-224.183631,0.08,0.00015752
644000,-303.763765,-278.330725,-149.671202,0.1,0.00015664
646000,-588.602951,-293.9182,-220.426086,0.23,0.00015576
648000,-292.860507,-294.398139,-1474.301727,0.09,0.00015488
650000,-278.789405,-294.958368,-223.234209,0.08,0.000154
652000,-255.670116,-293.740235,-162.513752,0.08,0.00015312
654000,-251.251067,-292.388272,-264.519062,0.08,0.00015224
656000,-293.433563,-293.102877,-297.272691,0.09,0.00015136
658000,-286.008742,-295.153327,-308.336957,0.09,0.00015048
660000,-283.771994,-291.169548,-459.398771,0.09,0.0001496
662000,-255.51262,-290.465169,-222.113181,0.08,0.00014872
664000,-335.597355,-294.555313,-151.325529,0.09,0.00014784
666000,-265.131578,-294.462806,-176.26792,0.08,0.00014696
668000,-241.737429,-293.320194,-224.472604,0.07,0.00014608
670000,-277.881399,-292.806732,-273.375447,0.08,0.0001452
672000,-256.542267,-293.144939,-254.302352,0.08,0.00014432
674000,-249.878951,-290.343949,-217.767811,0.08,0.00014344
676000,-265.617924,-290.243173,-218.731328,0.08,0.00014256
678000,-312.510677,-291.682493,-243.973134,0.09,0.00014168
680000,-313.696219,-293.815561,-224.375505,0.09,0.0001408
682000,-280.637616,-294.444807,-248.348912,0.08,0.00013992
684000,-241.122104,-291.312724,-171.298727,0.07,0.00013904
686000,-265.61209,-275.163181,-207.017099,0.08,0.00013816
688000,-259.513137,-273.495813,-182.511022,0.08,0.00013728
690000,-306.994083,-274.906047,-265.790162,0.08,0.0001364
692000,-240.800007,-274.162541,-220.739129,0.07,0.00013552
694000,-278.005944,-275.500285,-237.161736,0.08,0.00013464
696000,-252.598902,-273.458552,-237.739871,0.07,0.00013376
698000,-255.087836,-271.912507,-235.193139,0.07,0.00013288
700000,-262.431457,-270.84548,-209.073691,0.08,0.000132
702000,-248.128004,-270.476249,-160.03105,0.08,0.00013112
704000,-275.555435,-267.474153,-305.626823,0.08,0.00013024
706000,-246.726144,-266.553881,-226.211347,0.08,0.00012936
708000,-235.237203,-266.22887,-227.521895,0.07,0.00012848
710000,-255.320688,-265.100834,-194.546332,0.08,0.0001276
712000,-249.083355,-264.727889,-129.711268,0.08,0.00012672
714000,-306.518687,-267.559876,-205.436964,0.09,0.00012584
716000,-259.705842,-267.264272,-259.93074,0.08,0.00012496
718000,-259.513985,-264.614437,-211.665275,0.08,0.00012408
720000,-353.165521,-266.587902,-191.472193,0.11,0.0001232
722000,-261.104344,-265.611238,-150.697904,0.08,0.00012232
724000,-260.133353,-266.561801,-253.290897,0.08,0.00012144
726000,-244.842778,-265.523335,-179.483676,0.08,0.00012056
728000,-253.502985,-265.222828,-218.038299,0.08,0.00011968
730000,-288.473379,-264.296792,-192.502765,0.08,0.0001188
732000,-245.686347,-264.541109,-229.000928,0.08,0.00011792
734000,-310.649824,-266.173304,-172.892431,0.09,0.00011704
736000,-256.617488,-266.374233,-161.639675,0.08,0.00011616
738000,-269.182506,-267.078966,-175.137987,0.08,0.00011528
740000,-275.364095,-267.725598,-161.837158,0.08,0.0001144
742000,-261.846329,-268.411515,-200.356538,0.08,0.00011352
744000,-265.619402,-267.914713,-210.49172,0.08,0.00011264
746000,-261.89481,-268.673146,-258.174058,0.08,0.00011176
748000,-269.62493,-270.392533,-244.469602,0.08,0.00011088
750000,-238.660007,-269.559498,-162.171194,0.07,0.00011
752000,-273.545396,-270.7826,-289.505491,0.08,0.00010912
754000,-317.309948,-271.322164,-271.782537,0.09,0.00010824
756000,-235.212498,-270.097496,-226.577785,0.07,0.00010736
758000,-249.003022,-269.571948,-167.313257,0.08,0.00010648
760000,-280.207694,-265.924057,-210.185964,0.08,0.0001056
762000,-311.164295,-268.427054,-167.260603,0.09,0.00010472
764000,-255.779186,-268.209346,-177.751999,0.08,0.00010384
766000,-273.659735,-269.650194,-210.117074,0.08,0.00010296
768000,-278.431948,-270.896642,-225.404206,0.09,0.00010208
770000,-280.772396,-270.511593,-233.511912,0.08,0.0001012
772000,-246.862215,-270.570386,-295.307284,0.08,0.00010032
774000,-278.088227,-268.942306,-176.659693,0.08,9.944e-05
776000,-277.48335,-269.9856,-278.349234,0.08,9.856e-05
778000,-231.605737,-268.106761,-192.310964,0.07,9.768e-05
780000,-250.018141,-266.839463,-226.530147,0.08,9.68e-05
782000,-290.271349,-268.260714,-252.466619,0.09,9.592e-05
784000,-234.127229,-266.686106,-251.150107,0.07,9.504e-05
786000,-243.982712,-265.790501,-200.335986,0.08,9.416e-05
788000,-248.638943,-264.741201,-197.465392,0.08,9.328e-05
790000,-269.402298,-266.278316,-281.90706,0.08,9.24e-05
792000,-272.601245,-266.231108,-210.147985,0.08,9.152e-05
794000,-285.742871,-264.652754,-217.628768,0.09,9.064e-05
796000,-306.839456,-268.234102,-233.44492,0.09,8.976e-05
798000,-300.712833,-270.819593,-259.043865,0.09,8.888e-05
800000,-241.161744,-268.867295,-185.794223,0.07,8.8e-05
802000,-393.542352,-272.986198,-239.295529,0.11,8.712e-05
804000,-246.335216,-272.514,-263.024421,0.07,8.624e-05
806000,-306.830167,-274.172521,-203.832565,0.09,8.536e-05
808000,-246.35609,-272.568728,-279.055326,0.07,8.448e-05
810000,-266.360472,-271.848132,-158.323466,0.08,8.36e-05
812000,-300.270685,-274.518556,-237.524434,0.09,8.272e-05
814000,-247.995034,-273.013896,-148.139626,0.08,8.184e-05
816000,-275.717424,-272.9256,-231.961507,0.08,8.096e-05
818000,-293.730546,-276.03184,-295.411502,0.09,8.008e-05
820000,-251.424471,-276.102157,-182.836491,0.08,7.92e-05
822000,-284.776478,-275.827413,-229.306458,0.09,7.832e-05
824000,-270.867272,-277.664415,-222.78838,0.08,7.744e-05
826000,-228.27057,-276.878808,-187.205432,0.07,7.656e-05
828000,-245.390969,-276.71641,-188.656671,0.07,7.568e-05
830000,-248.107816,-275.651685,-143.820876,0.08,7.48e-05
832000,-268.108117,-275.427029,-219.827875,0.08,7.392e-05
834000,-276.040941,-274.941933,-260.390954,0.09,7.304e-05
836000,-249.249921,-272.062456,-273.429869,0.08,7.216e-05
838000,-240.441201,-269.048874,-237.61129,0.07,7.128e-05
840000,-238.088195,-268.895197,-193.299293,0.07,7.04e-05
842000,-279.814192,-263.208789,-197.076224,0.08,6.952e-05
844000,-253.626468,-263.573351,-203.503915,0.08,6.864e-05
846000,-250.090233,-260.736355,-190.151402,0.08,6.776e-05
848000,-254.557379,-261.146419,-229.300148,0.08,6.688e-05
850000,-253.840067,-260.520399,-193.852242,0.08,6.6e-05
852000,-267.697665,-258.891748,-207.35858,0.08,6.512e-05
854000,-230.439083,-258.01395,-168.672444,0.07,6.424e-05
856000,-249.798551,-256.718007,-213.368536,0.08,6.336e-05
858000,-260.140555,-255.038507,-155.493375,0.08,6.248e-05
860000,-262.84089,-255.609328,-265.299704,0.08,6.16e-05
862000,-256.612308,-254.20112,-203.242374,0.08,6.072e-05
864000,-249.438296,-253.129671,-211.990432,0.08,5.984e-05
866000,-269.771314,-255.204708,-244.23065,0.08,5.896e-05
868000,-261.382147,-256.004267,-188.130344,0.08,5.808e-05
870000,-241.576259,-255.677689,-225.737155,0.07,5.72e-05
872000,-243.9502,-254.469793,-194.000897,0.07,5.632e-05
874000,-265.449631,-253.940228,-250.159186,0.08,5.544e-05
876000,-238.351554,-253.395309,-179.460077,0.07,5.456e-05
878000,-268.386161,-254.792557,-184.721988,0.08,5.368e-05
880000,-278.386509,-256.807473,-188.984046,0.08,5.28e-05
882000,-299.980722,-257.815799,-200.750844,0.09,5.192e-05
884000,-238.655119,-257.067232,-233.872452,0.07,5.104e-05
886000,-237.505757,-256.438008,-198.957667,0.07,5.016e-05
888000,-273.094871,-257.364883,-203.689805,0.08,4.928e-05
890000,-275.500948,-258.447927,-171.522111,0.09,4.84e-05
892000,-247.524587,-257.439273,-146.164667,0.08,4.752e-05
894000,-249.249148,-258.379776,-279.182996,0.08,4.664e-05
