timestep,return,return_avg,return_tr,nMAE,lr
116000,-242.432361,-105.013734,-124.619325,0.61,0.0002652
118000,-121.472624,-108.635218,-115.526064,0.31,0.0002646
120000,-119.886341,-113.28021,-90.643674,0.3,0.000264
122000,-123.26141,-117.626569,-235.775214,0.32,0.0002634
124000,-125.295369,-122.471657,-103.438238,0.33,0.0002628
126000,-115.673714,-126.744188,-18.639252,0.29,0.0002622
128000,-118.444282,-129.090772,-118.54221,0.3,0.0002616
130000,-196.289499,-137.138809,-106.572062,0.49,0.000261
132000,-183.270814,-139.485512,-91.856824,0.47,0.0002604
134000,-175.994776,-140.612443,-176.387119,0.45,0.0002598
136000,-171.083816,-141.630948,-16.59739,0.43,0.0002592
138000,-175.704502,-142.206092,-76.070961,0.44,0.0002586
140000,-124.797258,-141.414771,-187.544889,0.32,0.000258
142000,-26.422557,-137.409806,-22.729591,0.09,0.0002574
144000,-52.256445,-134.105672,-32.242757,0.14,0.0002568
146000,-22.011091,-129.14656,-33.338613,0.08,0.0002562
148000,-25.125382,-123.538859,-23.520227,0.09,0.0002556
150000,-26.068451,-118.880603,-53.149206,0.09,0.000255
152000,-31.165734,-114.457227,-27.091841,0.1,0.0002544
154000,-36.089731,-110.637308,-16.471653,0.12,0.0002538
156000,-68.373288,-101.934354,-26.974436,0.19,0.0002532
158000,-15.831421,-96.652294,-149.804244,0.05,0.0002526
160000,-34.974138,-92.406684,-34.177037,0.1,0.000252
162000,-39.139341,-88.20058,-17.814508,0.12,0.0002514
164000,-85.334929,-86.202558,-31.909517,0.23,0.0002508
166000,-112.057562,-86.021751,-37.887156,0.3,0.0002502
168000,-34.322566,-81.815665,-10.92873,0.1,0.0002496
170000,-37.753493,-73.888865,-22.30963,0.11,0.000249
172000,-24.172925,-65.93397,-25.89865,0.07,0.0002484
174000,-30.472308,-58.657847,-49.140561,0.1,0.0002478
176000,-45.281972,-52.367755,-156.901464,0.12,0.0002472
178000,-35.563979,-45.360729,-18.388528,0.11,0.0002466
180000,-42.228863,-41.232309,-14.795004,0.13,0.000246
182000,-55.055409,-42.663951,-20.605265,0.16,0.0002454
184000,-18.836636,-40.992961,-24.441856,0.06,0.0002448
186000,-21.61471,-40.973142,-84.876789,0.07,0.0002442
188000,-61.783711,-42.806058,-37.724135,0.18,0.0002436
190000,-133.532986,-48.179285,-35.309649,0.35,0.000243
192000,-58.532875,-49.547642,-13.544335,0.16,0.0002424
194000,-45.187913,-50.002551,-64.371997,0.14,0.0002418
196000,-38.417512,-48.504762,-27.105519,0.12,0.0002412
198000,-30.475585,-49.236971,-49.06065,0.09,0.0002406
200000,-26.372378,-48.806883,-31.804548,0.08,0.00024
202000,-22.648124,-47.982322,-24.5063,0.07,0.0002394
204000,-34.03381,-45.417266,-16.138132,0.1,0.0002388
206000,-52.896132,-42.459194,-27.865828,0.16,0.0002382
208000,-48.391717,-43.162652,-6.555537,0.14,0.0002376
210000,-32.767654,-42.91336,-28.602953,0.1,0.000237
212000,-43.598089,-43.884618,-40.212143,0.13,0.0002364
214000,-36.1906,-44.170533,-32.345067,0.12,0.0002358
216000,-44.340777,-44.123473,-30.713831,0.14,0.0002352
218000,-30.802556,-43.885402,-27.846707,0.09,0.0002346
220000,-33.069405,-43.427429,-10.307246,0.1,0.000234
222000,-32.891777,-42.319247,-22.09223,0.1,0.0002334
224000,-43.612542,-43.558043,-53.32762,0.13,0.0002328
226000,-34.564892,-44.205552,-25.195836,0.1,0.0002322
228000,-52.645788,-43.748656,-41.871556,0.15,0.0002316
230000,-26.840661,-38.414039,-32.366651,0.08,0.000231
232000,-49.396517,-37.957222,-23.285148,0.15,0.0002304
234000,-41.817562,-37.788704,-62.65972,0.13,0.0002298
236000,-41.825446,-37.959101,-45.247141,0.13,0.0002292
238000,-33.901329,-38.130388,-24.812181,0.1,0.0002286
240000,-31.163867,-38.369962,-58.700606,0.1,0.000228
242000,-77.249365,-41.100024,-18.471982,0.21,0.0002274
244000,-68.07158,-42.801913,-18.719653,0.19,0.0002268
246000,-56.612262,-42.987719,-50.027429,0.15,0.0002262
248000,-32.345834,-42.185425,-16.612567,0.09,0.0002256
250000,-64.514065,-43.772746,-40.268348,0.18,0.000225
252000,-44.88158,-43.83692,-52.887903,0.12,0.0002244
254000,-63.990355,-45.226908,-55.977578,0.17,0.0002238
256000,-62.79901,-46.14982,-58.468836,0.17,0.0002232
258000,-86.302003,-48.924792,-48.013027,0.24,0.0002226
260000,-108.6376,-52.703202,-68.258829,0.29,0.000222
262000,-69.324447,-54.524835,-35.495051,0.18,0.0002214
264000,-119.155485,-58.301982,-16.477684,0.31,0.0002208
266000,-73.837954,-60.265635,-97.15229,0.21,0.0002202
268000,-105.337548,-62.900223,-65.185062,0.28,0.0002196
270000,-129.971283,-68.056755,-12.916736,0.34,0.000219
272000,-49.456636,-68.05976,-89.095421,0.13,0.0002184
274000,-97.018279,-70.819796,-18.723463,0.25,0.0002178
276000,-84.497601,-72.953404,-33.487176,0.22,0.0002172
278000,-119.582773,-77.237476,-84.512373,0.31,0.0002166
280000,-83.793909,-79.868978,-47.728741,0.23,0.000216
282000,-111.569403,-81.58498,-28.085655,0.3,0.0002154
284000,-83.242045,-82.343504,-58.608473,0.23,0.0002148
286000,-86.520434,-83.838912,-18.765111,0.22,0.0002142
288000,-36.111143,-84.027178,-46.496625,0.1,0.0002136
290000,-73.824968,-84.492723,-74.065541,0.21,0.000213
292000,-157.798721,-90.13858,-24.779484,0.41,0.0002124
294000,-86.160916,-91.247108,-46.587333,0.24,0.0002118
296000,-89.925583,-92.603437,-39.206554,0.24,0.0002112
298000,-53.36802,-90.956737,-40.373314,0.14,0.0002106
300000,-55.608232,-88.305269,-75.82522,0.15,0.00021
302000,-34.935972,-86.585845,-106.157966,0.1,0.0002094
304000,-103.04144,-85.780143,-16.846824,0.26,0.0002088
306000,-33.144574,-83.745474,-42.487752,0.1,0.0002082
308000,-33.264393,-80.141816,-110.837257,0.1,0.0002076
310000,-36.19671,-75.453088,-29.25457,0.1,0.000207
312000,-29.511402,-74.455826,-51.314361,0.09,0.0002064
314000,-31.164805,-71.163152,-22.656117,0.09,0.0002058
316000,-152.979844,-74.587265,-9.833466,0.4,0.0002052
318000,-125.890506,-74.902651,-12.322336,0.33,0.0002046
320000,-56.795047,-73.552708,-35.751861,0.15,0.000204
322000,-121.599999,-74.054238,-14.42793,0.32,0.0002034
324000,-27.650099,-71.274641,-51.823265,0.08,0.0002028
326000,-32.990593,-68.598149,-26.308663,0.1,0.0002022
328000,-64.605339,-70.022858,-22.633849,0.18,0.0002016
330000,-30.706049,-67.866912,-23.703851,0.09,0.000201
332000,-67.297684,-63.341861,-100.304631,0.19,0.0002004
334000,-79.398846,-63.003757,-22.003728,0.22,0.0001998
336000,-35.649934,-60.289975,-93.037503,0.1,0.0001992
338000,-43.220815,-59.782614,-130.901435,0.13,0.0001986
340000,-109.915716,-62.497988,-14.765813,0.28,0.000198
342000,-36.902085,-62.596294,-13.743063,0.11,0.0001974
344000,-84.502364,-61.66934,-89.076928,0.22,0.0001968
346000,-101.709532,-65.097588,-15.172805,0.26,0.0001962
348000,-316.871355,-79.277936,-52.400168,0.88,0.0001956
350000,-45.825388,-79.75937,-141.329842,0.13,0.000195
352000,-140.322208,-85.29991,-23.259848,0.37,0.0001944
354000,-107.134979,-89.098419,-36.338125,0.29,0.0001938
356000,-123.191997,-87.609027,-88.815435,0.32,0.0001932
358000,-104.410607,-86.535032,-17.015307,0.28,0.0001926
360000,-34.337815,-85.41217,-20.876691,0.11,0.000192
362000,-29.459257,-80.805133,-42.555379,0.09,0.0001914
364000,-26.572654,-80.751261,-32.382726,0.08,0.0001908
366000,-37.743211,-80.988892,-78.284402,0.11,0.0001902
368000,-30.621888,-79.289719,-47.205407,0.1,0.0001896
370000,-43.585378,-79.933686,-23.407892,0.12,0.000189
372000,-25.577548,-77.847679,-29.034964,0.08,0.0001884
374000,-142.274339,-80.991454,-53.958244,0.37,0.0001878
376000,-116.195268,-85.01872,-35.354916,0.31,0.0001872
378000,-268.88804,-96.302082,-15.140079,0.7,0.0001866
380000,-77.052307,-94.658911,-109.563105,0.2,0.000186
382000,-113.281165,-98.477865,-46.512336,0.29,0.0001854
384000,-143.718907,-101.438692,-41.509601,0.37,0.0001848
386000,-30.642354,-97.885333,-118.324008,0.09,0.0001842
388000,-127.092851,-88.396408,-49.382692,0.33,0.0001836
390000,-82.783718,-90.244325,-30.430195,0.21,0.000183
392000,-159.926851,-91.224557,-275.779048,0.41,0.0001824
394000,-117.863491,-91.760982,-58.420951,0.3,0.0001818
396000,-156.559271,-93.429346,-19.784008,0.39,0.0001812
398000,-347.681291,-105.59288,-188.891455,1.03,0.0001806
400000,-339.933577,-120.872668,-50.104123,0.98,0.00018
402000,-66.964045,-122.747908,-29.296659,0.18,0.0001794
404000,-66.882683,-124.763409,-212.94785,0.18,0.0001788
406000,-84.373758,-127.094937,-80.838197,0.22,0.0001782
408000,-62.185738,-128.673129,-16.13903,0.17,0.0001776
410000,-215.541323,-137.270926,-82.339152,0.55,0.000177
412000,-31.164201,-137.550259,-76.496273,0.09,0.0001764
414000,-44.811939,-132.677139,-30.224742,0.12,0.0001758
416000,-84.956957,-131.115223,-94.777029,0.23,0.0001752
418000,-84.74063,-121.907853,-34.400354,0.22,0.0001746
420000,-46.221173,-120.366296,-16.504599,0.13,0.000174
422000,-45.39169,-116.971822,-151.631304,0.13,0.0001734
424000,-73.743541,-113.473054,-27.548434,0.19,0.0001728
426000,-124.693946,-118.175634,-16.767462,0.31,0.0001722
428000,-156.431523,-119.642567,-148.817174,0.4,0.0001716
430000,-116.240332,-121.315398,-25.099031,0.31,0.000171
432000,-150.448245,-120.841468,-10.732134,0.39,0.0001704
434000,-31.01742,-116.499164,-72.540926,0.09,0.0001698
436000,-30.193545,-110.180878,-35.249028,0.09,0.0001692
438000,-157.947708,-100.694199,-33.673479,0.41,0.0001686
440000,-26.276652,-85.011352,-143.214391,0.09,0.000168
442000,-36.521423,-83.489221,-28.620464,0.1,0.0001674
444000,-103.685278,-85.329351,-38.455163,0.28,0.0001668
446000,-145.641296,-88.392728,-64.661893,0.38,0.0001662
448000,-42.621658,-87.414524,-18.882766,0.12,0.0001656
450000,-41.44289,-78.709602,-28.252753,0.12,0.000165
452000,-37.969222,-79.049853,-41.297422,0.11,0.0001644
454000,-135.480679,-83.58329,-163.548467,0.35,0.0001638
456000,-115.133814,-85.092133,-41.852773,0.29,0.0001632
458000,-38.880377,-82.799121,-146.787523,0.11,0.0001626
460000,-32.677811,-82.121953,-14.010928,0.09,0.000162
462000,-28.776233,-81.29118,-27.788656,0.09,0.0001614
464000,-115.980986,-83.403052,-113.465369,0.31,0.0001608
466000,-63.194507,-80.32808,-36.834827,0.17,0.0001602
468000,-124.405226,-78.726765,-29.399242,0.33,0.0001596
470000,-80.442245,-76.936861,-65.200911,0.22,0.000159
472000,-38.253533,-71.327125,-20.772024,0.11,0.0001584
474000,-31.545361,-71.353522,-11.998442,0.09,0.0001578
476000,-139.30578,-76.809134,-132.994371,0.36,0.0001572
478000,-92.848673,-73.554182,-43.23682,0.25,0.0001566
480000,-55.094888,-74.995094,-8.209891,0.15,0.000156
482000,-132.800821,-79.809064,-50.37915,0.35,0.0001554
484000,-135.817776,-81.415689,-32.751267,0.35,0.0001548
486000,-51.776951,-76.722472,-27.707067,0.14,0.0001542
488000,-29.340432,-76.05841,-108.614875,0.09,0.0001536
490000,-49.367424,-76.454637,-37.461607,0.15,0.000153
492000,-39.594158,-76.535884,-24.015894,0.11,0.0001524
494000,-38.570107,-71.690355,-125.209857,0.11,0.0001518
496000,-74.381082,-69.652719,-21.21036,0.21,0.0001512
498000,-40.8532,-69.75136,-23.864178,0.11,0.0001506
500000,-34.5498,-69.844959,-43.955846,0.1,0.00015
502000,-51.12362,-70.962329,-14.930935,0.15,0.0001494
504000,-115.64311,-70.945435,-32.419001,0.31,0.0001488
506000,-31.006512,-69.336035,-44.812423,0.09,0.0001482
508000,-36.128894,-64.922218,-21.980423,0.1,0.0001476
510000,-35.727693,-62.686491,-27.772394,0.1,0.000147
512000,-40.590261,-62.803327,-44.374578,0.11,0.0001464
514000,-46.686541,-63.560386,-8.885696,0.13,0.0001458
516000,-51.61276,-59.175735,-22.326622,0.14,0.0001452
518000,-55.911159,-57.32886,-57.502505,0.16,0.0001446
520000,-61.075544,-57.627892,-20.860493,0.16,0.000144
522000,-77.488759,-54.862289,-28.445893,0.22,0.0001434
524000,-71.398594,-51.64133,-43.855549,0.2,0.0001428
526000,-88.706617,-53.487813,-22.745326,0.24,0.0001422
528000,-79.344238,-55.988004,-27.527395,0.22,0.0001416
530000,-99.363015,-58.487783,-81.153877,0.27,0.000141
532000,-36.78143,-58.347147,-20.001794,0.1,0.0001404
534000,-79.572691,-60.397276,-39.526518,0.22,0.0001398
536000,-30.316404,-58.194042,-59.569389,0.09,0.0001392
538000,-29.137465,-57.608255,-12.321779,0.09,0.0001386
540000,-57.990382,-58.780284,-11.567043,0.17,0.000138
542000,-75.694125,-60.00881,-69.692604,0.21,0.0001374
544000,-49.579756,-56.705642,-40.319669,0.14,0.0001368
546000,-82.444992,-59.277566,-35.302749,0.23,0.0001362
548000,-44.441621,-59.693202,-95.507026,0.12,0.0001356
550000,-40.303367,-59.921986,-34.052485,0.11,0.000135
552000,-30.559775,-59.420462,-17.277301,0.09,0.0001344
554000,-44.309726,-59.301621,-37.338993,0.12,0.0001338
556000,-59.056742,-59.67382,-30.317626,0.17,0.0001332
558000,-44.599586,-59.108241,-50.742896,0.14,0.0001326
560000,-40.257909,-58.06736,-34.442167,0.13,0.000132
562000,-46.476395,-56.516741,-14.05333,0.14,0.0001314
564000,-29.506812,-54.422152,-65.586726,0.1,0.0001308
566000,-34.51037,-51.71234,-39.95405,0.1,0.0001302
568000,-38.47265,-49.668761,-17.499159,0.11,0.0001296
570000,-29.943372,-46.197778,-61.899716,0.1,0.000129
572000,-39.932601,-46.355337,-39.849912,0.12,0.0001284
574000,-44.70927,-44.612166,-12.833247,0.14,0.0001278
576000,-53.669153,-45.779803,-88.011483,0.15,0.0001272
578000,-37.146202,-46.18024,-40.805141,0.12,0.0001266
580000,-47.706779,-45.66606,-32.180612,0.14,0.000126
582000,-41.25317,-43.944012,-100.771536,0.13,0.0001254
584000,-34.242523,-43.177151,-31.275298,0.1,0.0001248
586000,-25.24647,-40.317225,-41.574523,0.08,0.0001242
588000,-42.010027,-40.195645,-53.658004,0.12,0.0001236
590000,-28.479061,-39.60443,-21.007408,0.1,0.000123
592000,-42.752562,-40.214069,-22.497884,0.13,0.0001224
594000,-65.205259,-41.258846,-79.421199,0.18,0.0001218
596000,-42.504406,-40.431229,-33.616233,0.12,0.0001212
598000,-90.569957,-42.729747,-31.48554,0.25,0.0001206
600000,-37.50677,-42.59219,-26.873213,0.12,0.00012
602000,-30.529661,-41.794854,-38.08855,0.09,0.0001194
604000,-31.382433,-41.888635,-30.749654,0.09,0.0001188
606000,-30.663029,-41.696268,-48.650577,0.09,0.0001182
608000,-37.434171,-41.644344,-34.199694,0.12,0.0001176
610000,-42.832692,-42.28881,-17.76632,0.12,0.000117
612000,-30.991424,-41.841751,-45.70127,0.09,0.0001164
614000,-57.254323,-42.469003,-39.353083,0.15,0.0001158
616000,-31.39435,-41.355263,-48.745936,0.09,0.0001152
618000,-61.968344,-42.59637,-67.059093,0.18,0.0001146
620000,-40.000111,-42.211037,-47.108014,0.11,0.000114
622000,-79.730513,-44.134904,-43.52489,0.22,0.0001134
624000,-59.808497,-45.413203,-18.502503,0.16,0.0001128
626000,-27.344182,-45.518088,-66.646372,0.08,0.0001122
628000,-44.833168,-45.659245,-36.259608,0.14,0.0001116
630000,-40.418498,-46.256217,-69.245961,0.13,0.000111
632000,-45.768517,-46.407015,-24.765571,0.14,0.0001104
634000,-33.741114,-44.833808,-14.171892,0.11,0.0001098
636000,-30.562173,-44.236696,-74.706309,0.09,0.0001092
638000,-36.844725,-41.550435,-29.512675,0.11,0.0001086
640000,-34.608657,-41.405529,-8.328247,0.1,0.000108
642000,-32.361163,-41.497104,-67.528748,0.11,0.0001074
644000,-44.659198,-42.160942,-49.693465,0.14,0.0001068
646000,-34.520561,-42.353819,-18.543232,0.1,0.0001062
648000,-27.598333,-41.862027,-36.308449,0.08,0.0001056
650000,-89.130618,-44.176923,-79.357355,0.24,0.000105
652000,-34.611278,-44.357916,-22.834917,0.1,0.0001044
654000,-60.849994,-44.5377,-46.448689,0.17,0.0001038
656000,-29.435075,-44.439736,-34.373523,0.1,0.0001032
658000,-58.611084,-44.271873,-22.174345,0.17,0.0001026
660000,-74.409584,-45.992347,-24.238996,0.21,0.000102
662000,-46.745639,-44.343103,-83.78515,0.13,0.0001014
664000,-98.996419,-46.302499,-33.21331,0.27,0.0001008
666000,-81.887041,-49.029642,-23.007753,0.23,0.0001002
668000,-107.189384,-52.147453,-81.57347,0.29,9.96e-05
670000,-71.320202,-53.692538,-23.602467,0.2,9.9e-05
672000,-38.552785,-53.331751,-76.257274,0.11,9.84e-05
674000,-41.59037,-53.724214,-35.524287,0.12,9.78e-05
676000,-35.405919,-53.966402,-9.750352,0.1,9.72e-05
678000,-35.804833,-53.914407,-43.109175,0.1,9.66e-05
680000,-42.61697,-54.314823,-60.674085,0.13,9.6e-05
682000,-35.549984,-54.474264,-13.40473,0.1,9.54e-05
684000,-35.951998,-54.038904,-70.148735,0.12,9.48e-05
686000,-65.799757,-55.602863,-30.854886,0.19,9.42e-05
688000,-34.346831,-55.940288,-17.459112,0.1,9.36e-05
690000,-53.211358,-54.144325,-83.334697,0.14,9.3e-05
692000,-80.081749,-56.417849,-94.836949,0.22,9.24e-05
694000,-33.223886,-55.036543,-18.589441,0.1,9.18e-05
696000,-67.360746,-56.932827,-34.248995,0.19,9.12e-05
698000,-34.042527,-55.704399,-57.031936,0.1,9.06e-05
700000,-36.578548,-53.812847,-11.061921,0.1,9e-05
702000,-58.249672,-54.388049,-80.984726,0.17,8.94e-05
704000,-69.606316,-52.918544,-71.881857,0.2,8.88e-05
706000,-85.473082,-53.097846,-15.928611,0.23,8.82e-05
708000,-43.928079,-49.934781,-76.574693,0.13,8.76e-05
710000,-39.829801,-48.360261,-28.643742,0.11,8.7e-05
712000,-33.119067,-48.088575,-15.054356,0.1,8.64e-05
714000,-42.393151,-48.128714,-59.564535,0.12,8.58e-05
716000,-61.123604,-49.414598,-28.7724,0.18,8.52e-05
718000,-53.481185,-50.298416,-6.362263,0.14,8.46e-05
720000,-31.670882,-49.751111,-33.563078,0.09,8.4e-05
722000,-37.74367,-49.860795,-26.717656,0.11,8.34e-05
724000,-95.424573,-52.834424,-14.756494,0.26,8.28e-05
726000,-39.648402,-51.526856,-76.602713,0.12,8.22e-05
728000,-41.011357,-51.860083,-29.803252,0.12,8.16e-05
730000,-36.519471,-51.025488,-13.056618,0.1,8.1e-05
732000,-64.608046,-50.251803,-69.29514,0.18,8.04e-05
734000,-65.653074,-51.873263,-62.420213,0.19,7.98e-05
736000,-36.108919,-50.310671,-33.71098,0.1,7.92e-05
738000,-37.44466,-50.480778,-62.710021,0.11,7.86e-05
740000,-42.326819,-50.768191,-45.910056,0.13,7.8e-05
742000,-49.251731,-50.318294,-22.310493,0.15,7.74e-05
744000,-44.547921,-49.065375,-58.212839,0.12,7.68e-05
746000,-32.713648,-46.427403,-33.585546,0.1,7.62e-05
748000,-32.884645,-45.875231,-34.609302,0.11,7.56e-05
750000,-76.893398,-47.728411,-56.22373,0.21,7.5e-05
752000,-34.893973,-47.817156,-38.57852,0.1,7.44e-05
754000,-39.692508,-47.682124,-40.944621,0.11,7.38e-05
756000,-33.722239,-46.312056,-64.138133,0.1,7.32e-05
758000,-41.303552,-45.703174,-65.694042,0.13,7.26e-05
760000,-37.904355,-46.014848,-34.331524,0.11,7.2e-05
762000,-39.435374,-46.099433,-48.985747,0.11,7.14e-05
764000,-66.692231,-44.662816,-35.807761,0.19,7.08e-05
766000,-38.646094,-44.612701,-10.240953,0.11,7.02e-05
768000,-74.101958,-46.267231,-89.958213,0.21,6.96e-05
770000,-45.365035,-46.709509,-33.846313,0.13,6.9e-05
772000,-39.369969,-45.447605,-36.643923,0.11,6.84e-05
774000,-43.93898,-44.3619,-6.086438,0.12,6.78e-05
776000,-75.051201,-46.309015,-45.026216,0.21,6.72e-05
778000,-50.604775,-46.96702,-8.862038,0.14,6.66e-05
780000,-59.713207,-47.83634,-60.004977,0.17,6.6e-05
782000,-37.290438,-47.238275,-82.643668,0.11,6.54e-05
784000,-39.062483,-46.964003,-9.640201,0.11,6.48e-05
786000,-36.54586,-47.155614,-76.123168,0.1,6.42e-05
788000,-31.262196,-47.074491,-31.610573,0.09,6.36e-05
790000,-32.195037,-44.839573,-5.138937,0.09,6.3e-05
792000,-60.952337,-46.142492,-60.820079,0.18,6.24e-05
794000,-65.300689,-47.422901,-76.642398,0.17,6.18e-05
796000,-87.5541,-50.114494,-8.79758,0.24,6.12e-05
798000,-61.383728,-51.118502,-60.708133,0.18,6.06e-05
800000,-44.050893,-51.425829,-72.567164,0.12,6e-05
802000,-77.266042,-53.317363,-11.098583,0.21,5.94e-05
804000,-33.692294,-51.667366,-60.537452,0.1,5.88e-05
806000,-37.667594,-51.618441,-75.71565,0.11,5.82e-05
808000,-78.115225,-51.819104,-18.199636,0.22,5.76e-05
810000,-79.703444,-53.536025,-50.996151,0.22,5.7e-05
812000,-34.831026,-53.309077,-88.435658,0.1,5.64e-05
814000,-31.857058,-52.704981,-5.356539,0.09,5.58e-05
816000,-89.297867,-53.417315,-61.743101,0.24,5.52e-05
818000,-97.803019,-55.777227,-37.225004,0.26,5.46e-05
820000,-36.548746,-54.619004,-10.130435,0.1,5.4e-05
822000,-31.496579,-54.329311,-72.966969,0.09,5.34e-05
824000,-32.867636,-54.019569,-89.150976,0.1,5.28e-05
826000,-36.654736,-54.025012,-17.167457,0.1,5.22e-05
828000,-54.710073,-55.197406,-35.535908,0.15,5.16e-05
830000,-37.037173,-55.439513,-92.302711,0.11,5.1e-05
832000,-38.641587,-54.323975,-13.435707,0.11,5.04e-05
834000,-40.806369,-53.09926,-45.256012,0.11,4.98e-05
836000,-39.539321,-50.698521,-80.926917,0.11,4.92e-05
838000,-38.17785,-49.538227,-10.008504,0.11,4.86e-05
840000,-75.060228,-51.088693,-75.442586,0.21,4.8e-05
842000,-40.453445,-49.248064,-34.352782,0.11,4.74e-05
844000,-80.356842,-51.581291,-28.305803,0.22,4.68e-05
846000,-90.748849,-54.235354,-53.559279,0.25,4.62e-05
848000,-78.546335,-54.256909,-36.114978,0.22,4.56e-05
850000,-88.686092,-54.706042,-22.954419,0.24,4.5e-05
852000,-37.136633,-54.821322,-14.827482,0.11,4.44e-05
854000,-36.742006,-55.065569,-37.182011,0.1,4.38e-05
856000,-33.679111,-52.284632,-16.235618,0.1,4.32e-05
858000,-39.510168,-49.369989,-34.842969,0.11,4.26e-05
860000,-38.92737,-49.48892,-38.883367,0.11,4.2e-05
862000,-83.815229,-52.104853,-18.555278,0.23,4.14e-05
864000,-84.386884,-54.680815,-83.059103,0.23,4.08e-05
866000,-38.761745,-54.786166,-40.235196,0.11,4.02e-05
868000,-74.055676,-55.753446,-12.997378,0.21,3.96e-05
870000,-77.528379,-57.778006,-26.302693,0.21,3.9e-05
872000,-36.447118,-57.668283,-84.939648,0.1,3.84e-05
874000,-33.980535,-57.326991,-13.093266,0.1,3.78e-05
876000,-71.391842,-58.919617,-78.725377,0.2,3.72e-05
878000,-33.18349,-58.669899,-34.544382,0.1,3.66e-05
880000,-36.386732,-56.736224,-22.596732,0.1,3.6e-05
882000,-60.909062,-57.759005,-67.727022,0.18,3.54e-05
884000,-84.873535,-57.98484,-62.463883,0.23,3.48e-05
886000,-36.988776,-55.296836,-19.778942,0.11,3.42e-05
888000,-33.606625,-53.049851,-72.165071,0.1,3.36e-05
890000,-85.789114,-52.905002,-92.406992,0.23,3.3e-05
892000,-84.720122,-55.284176,-9.870382,0.23,3.24e-05
894000,-87.859821,-57.840067,-81.291427,0.24,3.18e-05
896000,-92.588364,-60.785529,-42.532411,0.25,3.12e-05
