timestep,return,return_avg,return_tr,nMAE,lr
198000,-59.588805,-62.592547,-125.270573,0.16,0.0002406
200000,-40.963173,-61.885633,-43.646487,0.11,0.00024
202000,-56.140574,-63.148563,-44.174274,0.15,0.0002394
204000,-60.718,-61.916941,-153.984606,0.17,0.0002388
206000,-68.40843,-62.432821,-31.659696,0.18,0.0002382
208000,-35.910762,-60.950274,-39.870945,0.1,0.0002376
210000,-36.142461,-60.243337,-52.719446,0.1,0.000237
212000,-63.291649,-58.976711,-40.211375,0.17,0.0002364
214000,-27.690985,-58.093119,-59.415989,0.08,0.0002358
216000,-49.87924,-58.939541,-51.89033,0.14,0.0002352
218000,-88.843846,-61.291047,-68.796002,0.24,0.0002346
220000,-34.101805,-59.465037,-11.492208,0.1,0.000234
222000,-17.901817,-55.576784,-8.473666,0.06,0.0002334
224000,-15.543042,-54.230993,-75.015515,0.05,0.0002328
226000,-14.996803,-51.710943,-10.140839,0.05,0.0002322
228000,-24.593916,-49.458435,-12.216074,0.08,0.0002316
230000,-78.342903,-48.715905,-85.535348,0.2,0.000231
232000,-76.487576,-50.822287,-12.0013,0.21,0.0002304
234000,-72.368587,-50.080869,-8.358035,0.19,0.0002298
236000,-23.011028,-47.24627,-36.471056,0.07,0.0002292
238000,-71.779224,-47.855791,-19.033188,0.19,0.0002286
240000,-16.630865,-46.639175,-8.819319,0.06,0.000228
242000,-48.326221,-46.248458,-33.430664,0.15,0.0002274
244000,-64.423089,-46.433712,-10.073189,0.18,0.0002268
246000,-79.367704,-46.981676,-13.021,0.22,0.0002262
248000,-20.46203,-46.209239,-64.27464,0.07,0.0002256
250000,-20.488448,-45.426539,-6.374993,0.07,0.000225
252000,-79.27281,-46.225597,-12.679343,0.22,0.0002244
254000,-21.174731,-45.899784,-22.368529,0.07,0.0002238
256000,-48.404624,-45.826053,-16.02132,0.13,0.0002232
258000,-54.592054,-44.113464,-15.683866,0.16,0.0002226
260000,-50.986859,-44.957717,-70.226469,0.15,0.000222
262000,-67.154712,-47.420361,-6.991529,0.19,0.0002214
264000,-63.010194,-49.793719,-23.620779,0.18,0.0002208
266000,-45.032879,-51.295523,-39.668616,0.12,0.0002202
268000,-44.599043,-52.295779,-35.186177,0.14,0.0002196
270000,-58.764419,-51.316855,-21.936091,0.17,0.000219
272000,-24.415365,-48.713244,-63.546574,0.08,0.0002184
274000,-64.818456,-48.335738,-28.243891,0.18,0.0002178
276000,-22.075943,-48.288984,-10.666282,0.07,0.0002172
278000,-51.347543,-47.2674,-24.683464,0.15,0.0002166
280000,-35.85393,-48.228553,-5.130773,0.1,0.000216
282000,-54.45059,-48.534771,-20.57684,0.16,0.0002154
284000,-78.061086,-49.216671,-64.122116,0.22,0.0002148
286000,-36.335552,-47.065063,-33.359521,0.1,0.0002142
288000,-25.496478,-47.316786,-15.198661,0.08,0.0002136
290000,-29.212008,-47.752964,-50.615734,0.09,0.000213
292000,-55.783215,-46.578484,-21.139222,0.16,0.0002124
294000,-64.941516,-48.766823,-13.220376,0.18,0.0002118
296000,-49.076284,-48.800406,-60.763211,0.15,0.0002112
298000,-44.148414,-48.278224,-11.945253,0.13,0.0002106
300000,-39.367169,-47.69724,-17.424439,0.11,0.00021
302000,-57.545625,-47.216785,-53.743767,0.17,0.0002094
304000,-41.630261,-46.147789,-4.762251,0.12,0.0002088
306000,-34.332501,-45.61277,-20.79855,0.1,0.0002082
308000,-42.674963,-45.516566,-62.028104,0.12,0.0002076
310000,-41.654464,-44.661068,-17.50404,0.12,0.000207
312000,-48.442836,-45.862442,-18.651854,0.15,0.0002064
314000,-55.050248,-45.374031,-45.023975,0.15,0.0002058
316000,-41.174559,-46.328962,-27.548767,0.12,0.0002052
318000,-49.594435,-46.241307,-17.83821,0.14,0.0002046
320000,-64.16236,-47.656728,-83.00707,0.17,0.000204
322000,-39.510018,-46.9097,-43.940977,0.11,0.0002034
324000,-156.373817,-50.825336,-20.592644,0.4,0.0002028
326000,-70.452892,-52.531203,-59.989303,0.2,0.0002022
328000,-73.214881,-54.917123,-9.900543,0.2,0.0002016
330000,-43.31085,-55.622065,-17.440912,0.12,0.000201
332000,-84.070249,-57.036417,-124.957387,0.23,0.0002004
334000,-40.301228,-55.804403,-33.02451,0.11,0.0001998
336000,-114.879507,-59.094564,-12.208463,0.3,0.0001992
338000,-87.112787,-61.242782,-83.618483,0.24,0.0001986
340000,-64.819434,-62.515396,-7.151375,0.18,0.000198
342000,-43.174271,-61.796828,-20.678475,0.12,0.0001974
344000,-42.164991,-61.823564,-49.230786,0.12,0.0001968
346000,-109.328951,-65.573387,-8.993235,0.29,0.0001962
348000,-61.482011,-66.513739,-16.776897,0.16,0.0001956
350000,-43.422566,-66.602145,-72.02051,0.12,0.000195
352000,-84.167613,-68.388383,-44.236268,0.23,0.0001944
354000,-84.122661,-69.842004,-7.915114,0.23,0.0001938
356000,-31.237809,-69.345167,-103.258511,0.09,0.0001932
358000,-88.481552,-71.289522,-12.545389,0.24,0.0001926
360000,-33.269364,-69.744873,-17.355675,0.1,0.000192
362000,-43.513433,-69.945043,-54.778937,0.12,0.0001914
364000,-76.207814,-65.936743,-52.02612,0.21,0.0001908
366000,-67.294525,-65.778825,-15.397136,0.18,0.0001902
368000,-31.349815,-63.685572,-105.35363,0.1,0.0001896
370000,-78.345559,-65.437307,-7.960792,0.22,0.000189
372000,-70.847968,-64.776193,-19.022769,0.2,0.0001884
374000,-35.517457,-64.537005,-49.848907,0.1,0.0001878
376000,-80.072383,-62.796648,-6.473106,0.22,0.0001872
378000,-103.044553,-63.593237,-13.560212,0.28,0.0001866
380000,-85.916795,-64.648105,-70.561947,0.23,0.000186
382000,-33.999298,-64.189356,-7.572523,0.1,0.0001854
384000,-64.299457,-65.296079,-16.791827,0.18,0.0001848
386000,-55.062575,-62.582761,-48.18542,0.16,0.0001842
388000,-99.844477,-64.500884,-17.128353,0.27,0.0001836
390000,-27.077576,-63.683634,-21.16763,0.08,0.000183
392000,-60.862039,-62.518356,-45.095586,0.18,0.0001824
394000,-30.348134,-59.829629,-13.777824,0.09,0.0001818
396000,-58.843782,-61.209928,-22.57467,0.17,0.0001812
398000,-66.109391,-60.09132,-53.720417,0.19,0.0001806
400000,-42.033118,-60.529507,-15.659025,0.13,0.00018
402000,-34.67354,-60.087513,-30.076725,0.1,0.0001794
404000,-36.811836,-58.117714,-46.533087,0.1,0.0001788
406000,-94.458196,-59.475897,-11.605634,0.26,0.0001782
408000,-46.072902,-60.212052,-30.349654,0.13,0.0001776
410000,-52.995069,-58.944527,-43.185343,0.16,0.000177
412000,-107.353744,-60.769816,-10.996001,0.29,0.0001764
414000,-85.689044,-63.278396,-20.453567,0.23,0.0001758
416000,-96.957665,-64.12266,-47.104525,0.26,0.0001752
418000,-46.197044,-61.280284,-23.618214,0.14,0.0001746
420000,-43.50742,-59.159815,-35.161297,0.12,0.000174
422000,-37.53674,-59.336688,-46.680452,0.11,0.0001734
424000,-38.366599,-58.040045,-7.02216,0.11,0.0001728
426000,-47.314156,-57.652624,-25.079464,0.13,0.0001722
428000,-77.246003,-56.5227,-57.487015,0.21,0.0001716
430000,-107.169722,-60.527307,-46.45804,0.29,0.000171
432000,-73.566136,-61.162512,-11.829629,0.21,0.0001704
434000,-95.122393,-64.401225,-58.921781,0.26,0.0001698
436000,-98.642232,-66.391148,-13.549906,0.27,0.0001692
438000,-77.716476,-66.971502,-26.645787,0.22,0.0001686
440000,-76.192307,-68.679461,-60.640385,0.21,0.000168
442000,-75.642357,-70.727902,-31.614577,0.21,0.0001674
444000,-98.486491,-73.811635,-14.242615,0.26,0.0001668
446000,-38.99652,-71.038551,-70.486289,0.11,0.0001662
448000,-44.240595,-70.946936,-12.979842,0.12,0.0001656
450000,-34.288816,-70.011623,-24.311185,0.1,0.000165
452000,-34.313969,-66.359634,-43.164835,0.1,0.0001644
454000,-43.671119,-64.258738,-18.78337,0.12,0.0001638
456000,-68.395096,-62.830609,-9.438976,0.19,0.0001632
458000,-57.96233,-63.418874,-67.704695,0.17,0.0001626
460000,-44.694191,-63.478212,-23.487961,0.12,0.000162
462000,-40.654651,-63.634108,-23.103177,0.11,0.0001614
464000,-116.13252,-67.522404,-51.253663,0.31,0.0001608
466000,-49.723056,-67.642849,-21.862499,0.14,0.0001602
468000,-46.328997,-66.096999,-26.362798,0.13,0.0001596
470000,-76.688305,-64.572928,-72.658301,0.2,0.000159
472000,-68.139024,-64.301572,-51.458313,0.19,0.0001584
474000,-111.439144,-65.11741,-15.552949,0.3,0.0001578
476000,-32.558362,-61.813216,-137.596081,0.09,0.0001572
478000,-58.426304,-60.848708,-34.105507,0.17,0.0001566
480000,-28.875433,-58.482864,-19.457086,0.09,0.000156
482000,-49.845679,-57.19303,-56.558058,0.15,0.0001554
484000,-32.521972,-53.894804,-13.501345,0.09,0.0001548
486000,-53.999645,-54.64496,-30.750298,0.15,0.0001542
488000,-120.801149,-58.472988,-85.337229,0.32,0.0001536
490000,-42.316273,-58.874361,-44.386029,0.12,0.000153
492000,-62.713257,-60.294325,-23.056065,0.18,0.0001524
494000,-50.148777,-60.618208,-84.879908,0.14,0.0001518
496000,-62.828189,-60.339863,-13.587869,0.18,0.0001512
498000,-79.613629,-61.422428,-18.365942,0.22,0.0001506
500000,-82.80917,-63.328177,-89.201179,0.23,0.00015
502000,-83.738388,-65.482364,-45.260793,0.23,0.0001494
504000,-71.480003,-63.249738,-18.97739,0.2,0.0001488
506000,-75.688348,-64.548002,-79.334761,0.21,0.0001482
508000,-45.883992,-64.525752,-11.179498,0.13,0.0001476
510000,-51.286724,-63.255673,-16.005348,0.14,0.000147
512000,-36.761355,-61.68679,-62.739289,0.1,0.0001464
514000,-33.967456,-57.813205,-16.586684,0.1,0.0001458
516000,-72.956779,-59.833126,-12.133108,0.2,0.0001452
518000,-98.534616,-61.838542,-45.231645,0.26,0.0001446
520000,-72.511305,-64.020335,-7.846878,0.2,0.000144
522000,-85.70158,-65.81313,-22.090358,0.23,0.0001434
524000,-80.268486,-68.200456,-51.689661,0.22,0.0001428
526000,-93.451878,-70.173068,-48.654889,0.25,0.0001422
528000,-72.387104,-67.752365,-16.548505,0.2,0.0001416
530000,-37.175904,-67.495347,-99.002096,0.11,0.000141
532000,-39.60735,-66.340052,-38.302706,0.11,0.0001404
534000,-80.210079,-67.843117,-18.014412,0.22,0.0001398
536000,-44.240289,-66.913722,-57.238104,0.13,0.0001392
538000,-49.024805,-65.384281,-12.556164,0.15,0.0001386
540000,-31.153241,-62.801484,-16.804526,0.09,0.000138
542000,-27.942794,-60.011704,-31.403408,0.08,0.0001374
544000,-25.039927,-57.689701,-7.563208,0.08,0.0001368
546000,-26.9467,-55.252618,-10.253254,0.08,0.0001362
548000,-24.009566,-54.158897,-52.587367,0.07,0.0001356
550000,-63.435571,-54.766339,-24.722897,0.18,0.000135
552000,-69.300273,-56.393285,-21.346127,0.19,0.0001344
554000,-69.658649,-58.177845,-44.840682,0.2,0.0001338
556000,-58.245923,-57.442302,-42.629488,0.17,0.0001332
558000,-33.555598,-54.193351,-14.175831,0.1,0.0001326
560000,-110.559857,-56.095779,-69.951166,0.29,0.000132
562000,-25.828775,-53.102139,-20.819853,0.08,0.0001314
564000,-54.634231,-51.820426,-15.413935,0.16,0.0001308
566000,-30.918873,-48.693776,-82.129811,0.1,0.0001302
568000,-131.836751,-51.666258,-9.475548,0.35,0.0001296
570000,-24.510132,-51.032969,-14.013976,0.08,0.000129
572000,-47.509741,-51.428089,-44.299362,0.14,0.0001284
574000,-85.866483,-51.710909,-35.255407,0.24,0.0001278
576000,-141.405413,-56.569165,-16.466401,0.37,0.0001272
578000,-119.2744,-60.081645,-37.268932,0.3,0.0001266
580000,-40.786174,-60.563292,-37.763887,0.11,0.000126
582000,-109.281065,-64.630205,-20.811842,0.29,0.0001254
584000,-33.620653,-65.059241,-113.770857,0.1,0.0001248
586000,-37.202312,-65.572022,-24.568919,0.11,0.0001242
588000,-40.099345,-66.376511,-29.614532,0.11,0.0001236
590000,-79.32189,-67.170827,-56.567397,0.22,0.000123
592000,-57.145776,-66.563102,-11.457449,0.15,0.0001224
594000,-49.413942,-65.550867,-18.27435,0.13,0.0001218
596000,-28.436735,-64.060407,-38.343921,0.08,0.0001212
598000,-213.848441,-73.075049,-21.75282,0.54,0.0001206
600000,-31.875938,-69.140853,-12.241648,0.09,0.00012
602000,-121.610138,-73.929922,-38.178894,0.32,0.0001194
604000,-106.327923,-76.514606,-35.6265,0.28,0.0001188
606000,-29.696353,-76.45348,-16.59577,0.09,0.0001182
608000,-145.357051,-77.129495,-79.036731,0.38,0.0001176
610000,-91.846527,-80.496315,-9.940268,0.25,0.000117
612000,-83.764275,-82.309042,-13.554722,0.23,0.0001164
614000,-59.19664,-80.975549,-92.321144,0.17,0.0001158
616000,-36.3752,-75.724039,-7.697342,0.1,0.0001152
618000,-39.726317,-71.746635,-14.537579,0.11,0.0001146
620000,-34.466972,-71.430675,-45.645796,0.1,0.000114
622000,-57.588847,-68.846064,-11.150619,0.17,0.0001134
624000,-35.45609,-68.937835,-25.173258,0.1,0.0001128
626000,-70.69954,-70.612697,-35.385325,0.2,0.0001122
628000,-35.833279,-70.399394,-11.693764,0.1,0.0001116
630000,-35.221205,-68.194359,-33.676542,0.1,0.000111
632000,-28.882807,-66.781211,-67.961239,0.09,0.0001104
634000,-63.203559,-67.470692,-4.680849,0.18,0.0001098
636000,-75.698619,-69.833786,-29.092748,0.21,0.0001092
638000,-47.51214,-61.516971,-87.246301,0.13,0.0001086
640000,-26.929168,-61.269632,-23.837491,0.08,0.000108
642000,-62.171481,-58.2977,-22.971597,0.18,0.0001074
644000,-50.473531,-55.50498,-37.815465,0.15,0.0001068
646000,-31.034933,-55.571909,-23.862814,0.09,0.0001062
648000,-32.972434,-49.952678,-21.873722,0.1,0.0001056
650000,-38.459786,-47.283341,-78.317454,0.11,0.000105
652000,-66.586034,-46.424429,-17.933264,0.19,0.0001044
654000,-70.463947,-46.987794,-16.106673,0.2,0.0001038
656000,-48.915326,-47.614801,-47.14758,0.13,0.0001032
658000,-33.532847,-47.305127,-6.613271,0.1,0.0001026
660000,-35.969905,-47.380274,-36.013785,0.1,0.000102
662000,-33.068936,-46.154278,-37.95943,0.1,0.0001014
664000,-93.716256,-49.067287,-9.264369,0.25,0.0001008
666000,-38.099677,-47.437294,-24.003299,0.11,0.0001002
668000,-101.316055,-50.711432,-115.295225,0.27,9.96e-05
670000,-136.682252,-55.784485,-27.317192,0.36,9.9e-05
672000,-88.141718,-58.74743,-23.327658,0.23,9.84e-05
674000,-58.535819,-58.514043,-198.154919,0.16,9.78e-05
676000,-108.471287,-60.152677,-12.072014,0.29,9.72e-05
678000,-38.328324,-59.693486,-37.621746,0.11,9.66e-05
680000,-42.126253,-60.45334,-155.941748,0.12,9.6e-05
682000,-69.551554,-60.822344,-21.839013,0.2,9.54e-05
684000,-77.056842,-62.151509,-38.941465,0.21,9.48e-05
686000,-45.380935,-62.868809,-40.06815,0.14,9.42e-05
688000,-52.919089,-63.866142,-39.377348,0.16,9.36e-05
690000,-47.469975,-64.316652,-96.393417,0.14,9.3e-05
692000,-47.344647,-63.354582,-36.247921,0.14,9.24e-05
694000,-67.94992,-63.228881,-21.133099,0.19,9.18e-05
696000,-106.596922,-66.112961,-67.232044,0.28,9.12e-05
698000,-46.673527,-66.769995,-70.643737,0.14,9.06e-05
700000,-41.929536,-67.067976,-10.734411,0.12,9e-05
702000,-34.20304,-67.124681,-32.294253,0.1,8.94e-05
704000,-40.137894,-64.445763,-33.065835,0.11,8.88e-05
706000,-38.763896,-64.478974,-8.507498,0.12,8.82e-05
708000,-34.702422,-61.148293,-63.912699,0.1,8.76e-05
710000,-47.80513,-56.704437,-68.791345,0.14,8.7e-05
712000,-85.197443,-56.557223,-10.216185,0.23,8.64e-05
714000,-53.329574,-56.296911,-63.872151,0.16,8.58e-05
716000,-33.233569,-52.535025,-73.580222,0.1,8.52e-05
718000,-57.578011,-53.497509,-17.50963,0.17,8.46e-05
720000,-30.220304,-52.902212,-63.093266,0.09,8.4e-05
722000,-30.60785,-50.955026,-28.433145,0.09,8.34e-05
724000,-37.777508,-48.99106,-5.090561,0.11,8.28e-05
726000,-57.90056,-49.617041,-77.358864,0.17,8.22e-05
728000,-32.765604,-48.609367,-56.487984,0.1,8.16e-05
730000,-46.060963,-48.538916,-7.983597,0.14,8.1e-05
732000,-36.534168,-47.998392,-77.709372,0.1,8.04e-05
734000,-54.490657,-47.325429,-56.060757,0.16,7.98e-05
736000,-106.384688,-47.314817,-5.665521,0.28,7.92e-05
738000,-34.783895,-46.720336,-56.165933,0.1,7.86e-05
740000,-57.444614,-47.49609,-27.593363,0.17,7.8e-05
742000,-62.489971,-48.910436,-10.200008,0.18,7.74e-05
744000,-60.085268,-49.907805,-30.472847,0.17,7.68e-05
746000,-33.990517,-49.669136,-36.938808,0.1,7.62e-05
748000,-45.353089,-50.201669,-6.24408,0.14,7.56e-05
750000,-34.212936,-49.52206,-86.775625,0.1,7.5e-05
752000,-48.866564,-47.705516,-49.596701,0.15,7.44e-05
754000,-32.307007,-46.654387,-16.360869,0.09,7.38e-05
756000,-33.761617,-46.68079,-78.37338,0.1,7.32e-05
758000,-52.721992,-46.437989,-34.041049,0.15,7.26e-05
760000,-33.525282,-46.603237,-9.53639,0.1,7.2e-05
762000,-41.175297,-47.13161,-88.786387,0.12,7.14e-05
764000,-77.071375,-49.096303,-95.261018,0.21,7.08e-05
766000,-108.334541,-51.618002,-4.080778,0.29,7.02e-05
768000,-109.783605,-55.468902,-71.065933,0.29,6.96e-05
770000,-72.824884,-56.807098,-48.443792,0.2,6.9e-05
772000,-31.332601,-56.54702,-8.628143,0.09,6.84e-05
774000,-101.277128,-58.886344,-25.130256,0.27,6.78e-05
776000,-53.055381,-56.219878,-85.979825,0.16,6.72e-05
778000,-37.193817,-56.340374,-7.029611,0.11,6.66e-05
780000,-38.237539,-55.380021,-27.852318,0.11,6.6e-05
782000,-34.850448,-53.998044,-42.821961,0.1,6.54e-05
784000,-68.127542,-54.400158,-24.006086,0.19,6.48e-05
786000,-63.062805,-55.853773,-23.481932,0.18,6.42e-05
788000,-42.866042,-55.72942,-37.515846,0.12,6.36e-05
790000,-40.231626,-56.030355,-34.380788,0.11,6.3e-05
792000,-57.401834,-56.457118,-128.252671,0.17,6.24e-05
794000,-38.037357,-56.743636,-37.421467,0.11,6.18e-05
796000,-50.259501,-57.56853,-38.00133,0.15,6.12e-05
798000,-88.427579,-59.353809,-81.154246,0.24,6.06e-05
800000,-38.313015,-59.593196,-33.379024,0.11,6e-05
802000,-38.444607,-59.456661,-17.390133,0.11,5.94e-05
804000,-38.587636,-57.532474,-57.329815,0.11,5.88e-05
806000,-45.014845,-54.36649,-41.53598,0.12,5.82e-05
808000,-37.248329,-50.739726,-15.509144,0.11,5.76e-05
810000,-36.443673,-48.920665,-72.88961,0.12,5.7e-05
812000,-93.290931,-52.018582,-35.354095,0.25,5.64e-05
814000,-61.015335,-50.005492,-17.269267,0.18,5.58e-05
816000,-49.170262,-49.811236,-81.481234,0.13,5.52e-05
818000,-31.656593,-49.534375,-30.327532,0.09,5.46e-05
820000,-37.060045,-49.4755,-12.104121,0.11,5.4e-05
822000,-26.566176,-49.061287,-70.235591,0.08,5.34e-05
824000,-38.087466,-47.559283,-25.679719,0.11,5.28e-05
826000,-43.316574,-46.571971,-21.926701,0.13,5.22e-05
828000,-42.448673,-46.551103,-79.671898,0.12,5.16e-05
830000,-64.70846,-47.774944,-34.408223,0.18,5.1e-05
832000,-33.927996,-46.601253,-13.337111,0.1,5.04e-05
834000,-36.848561,-46.541813,-49.99293,0.1,4.98e-05
836000,-65.228271,-47.290251,-33.017238,0.19,4.92e-05
838000,-77.897277,-46.763736,-11.357294,0.22,4.86e-05
840000,-39.765261,-46.836349,-68.099843,0.11,4.8e-05
842000,-37.067166,-46.767477,-57.064926,0.11,4.74e-05
844000,-36.283034,-46.652246,-14.558477,0.1,4.68e-05
846000,-42.540732,-46.528541,-28.056178,0.12,4.62e-05
848000,-29.274915,-46.12987,-76.478438,0.09,4.56e-05
850000,-68.416688,-47.728521,-14.581385,0.19,4.5e-05
852000,-33.432514,-44.7356,-34.712459,0.1,4.44e-05
854000,-37.586455,-43.564156,-82.358458,0.11,4.38e-05
856000,-37.98448,-43.004867,-11.568028,0.11,4.32e-05
858000,-81.441196,-45.494097,-51.222429,0.22,4.26e-05
860000,-74.729623,-47.377576,-75.096495,0.21,4.2e-05
862000,-50.576876,-48.578111,-29.590232,0.15,4.14e-05
864000,-64.229785,-49.885227,-41.177102,0.18,4.08e-05
866000,-33.375687,-49.388183,-74.812822,0.1,4.02e-05
868000,-63.607547,-50.446126,-15.774708,0.18,3.96e-05
870000,-71.796064,-50.800506,-41.97019,0.2,3.9e-05
872000,-42.183082,-51.213261,-74.493634,0.12,3.84e-05
874000,-83.623319,-53.551999,-16.282546,0.23,3.78e-05
876000,-40.234134,-52.302292,-35.350585,0.11,3.72e-05
878000,-36.605989,-50.237727,-44.584273,0.1,3.66e-05
880000,-104.612015,-53.480065,-15.699726,0.28,3.6e-05
882000,-61.778768,-54.715645,-55.816194,0.18,3.54e-05
884000,-43.239412,-55.063464,-31.893064,0.13,3.48e-05
886000,-95.038036,-57.688329,-38.450739,0.26,3.42e-05
888000,-35.044805,-57.976824,-39.828037,0.1,3.36e-05
890000,-81.272304,-58.619604,-30.636578,0.22,3.3e-05
892000,-39.30155,-58.913056,-9.799279,0.11,3.24e-05
894000,-37.93482,-58.930475,-28.893606,0.11,3.18e-05
896000,-110.505536,-62.556527,-51.274164,0.29,3.12e-05
