timestep,return,return_avg,return_tr,nMAE,lr
78000,-389.437733,-403.903736,-212.200494,0.13,0.00040568
80000,-337.929573,-394.592612,-239.9834,0.1,0.0004048
82000,-275.184304,-385.797402,-283.545493,0.08,0.00040392
84000,-273.820961,-383.660062,-268.46179,0.08,0.00040304
86000,-273.825875,-380.340633,-251.950903,0.08,0.00040216
88000,-297.722629,-381.9235,-204.130125,0.08,0.00040128
90000,-298.760744,-384.354194,-231.037536,0.09,0.0004004
92000,-322.274408,-377.277811,-229.21171,0.08,0.00039952
94000,-276.723324,-372.422091,-293.163511,0.08,0.00039864
96000,-298.781695,-370.150651,-182.431272,0.09,0.00039776
98000,-262.259308,-310.398705,-173.0326,0.08,0.00039688
100000,-269.664398,-310.31007,-205.660785,0.08,0.000396
102000,-267.681029,-290.125124,-253.584277,0.08,0.00039512
104000,-268.912308,-287.818888,-236.947642,0.08,0.00039424
106000,-345.949201,-291.313353,-242.857243,0.1,0.00039336
108000,-326.357595,-295.849168,-306.976199,0.09,0.00039248
110000,-355.832732,-297.97873,-279.131453,0.1,0.0003916
112000,-265.040988,-296.037005,-254.724264,0.08,0.00039072
114000,-281.246002,-297.299086,-266.114685,0.09,0.00038984
116000,-314.111469,-300.075814,-267.619756,0.1,0.00038896
118000,-216.099289,-291.408892,-222.326427,0.06,0.00038808
120000,-313.336483,-290.179237,-221.776913,0.09,0.0003872
122000,-214.652617,-287.152653,-214.915574,0.07,0.00038632
124000,-260.243072,-286.473758,-190.046975,0.08,0.00038544
126000,-327.828892,-289.173909,-186.77726,0.09,0.00038456
128000,-255.005895,-287.038072,-187.792674,0.07,0.00038368
130000,-334.210066,-288.810539,-254.709898,0.1,0.0003828
132000,-341.881664,-289.790901,-166.547026,0.11,0.00038192
134000,-216.902341,-286.799852,-232.054119,0.07,0.00038104
136000,-240.739561,-283.897745,-254.989016,0.07,0.00038016
138000,-216.425409,-281.60605,-177.863028,0.06,0.00037928
140000,-236.133976,-279.929529,-252.46999,0.07,0.0003784
142000,-253.881912,-279.239574,-203.914375,0.07,0.00037752
144000,-238.801526,-277.734034,-194.997504,0.07,0.00037664
146000,-269.066824,-273.889916,-166.348354,0.09,0.00037576
148000,-211.550076,-268.14954,-170.265257,0.06,0.00037488
150000,-194.404486,-260.078127,-147.73971,0.06,0.000374
152000,-281.252047,-260.88868,-159.007583,0.08,0.00037312
154000,-210.827235,-257.367742,-229.214318,0.06,0.00037224
156000,-253.409035,-254.33262,-229.533121,0.08,0.00037136
158000,-271.514629,-257.103387,-174.328929,0.08,0.00037048
160000,-309.043737,-256.88875,-234.140419,0.1,0.0003696
162000,-272.462725,-259.779255,-130.81956,0.09,0.00036872
164000,-252.313131,-259.382758,-239.794736,0.08,0.00036784
166000,-239.425939,-254.962611,-230.712822,0.07,0.00036696
168000,-343.824167,-259.403524,-199.03176,0.09,0.00036608
170000,-225.431579,-253.9646,-156.832929,0.07,0.0003652
172000,-225.61338,-248.151186,-168.407961,0.07,0.00036432
174000,-213.108128,-247.961475,-221.492558,0.06,0.00036344
176000,-250.023754,-248.425685,-190.864013,0.08,0.00036256
178000,-257.391616,-250.473995,-175.449099,0.08,0.00036168
180000,-217.308643,-249.532728,-170.305811,0.06,0.0003608
182000,-210.000954,-247.338681,-201.13287,0.07,0.00035992
184000,-264.640232,-248.630616,-128.445269,0.08,0.00035904
186000,-241.295393,-247.242044,-189.272512,0.08,0.00035816
188000,-227.082069,-248.018644,-247.763809,0.07,0.00035728
190000,-241.905599,-250.3937,-164.790545,0.07,0.0003564
192000,-235.163372,-248.089266,-206.160818,0.07,0.00035552
194000,-245.673031,-249.831556,-129.589031,0.07,0.00035464
196000,-239.010264,-249.111617,-188.144459,0.07,0.00035376
198000,-226.930529,-246.882412,-187.349642,0.07,0.00035288
200000,-229.891828,-242.924817,-158.69572,0.07,0.000352
202000,-225.993335,-240.601347,-181.741941,0.07,0.00035112
204000,-223.341009,-239.152741,-223.609398,0.07,0.00035024
206000,-229.00124,-238.631506,-133.302104,0.07,0.00034936
208000,-219.756808,-232.428138,-210.646073,0.07,0.00034848
210000,-209.694923,-231.641305,-138.752052,0.06,0.0003476
212000,-238.062428,-232.263758,-133.747701,0.07,0.00034672
214000,-241.787214,-233.697712,-128.897217,0.07,0.00034584
216000,-266.340227,-234.513536,-188.844315,0.07,0.00034496
218000,-228.193009,-233.053605,-232.191103,0.07,0.00034408
220000,-235.739586,-233.975153,-130.09963,0.07,0.0003432
222000,-223.755834,-234.662897,-134.946217,0.07,0.00034232
224000,-237.636753,-233.312723,-181.815069,0.07,0.00034144
226000,-236.160971,-233.056002,-211.861188,0.07,0.00034056
228000,-1140.038544,-278.703825,-189.745485,4.8,0.00033968
230000,-317.911955,-282.504143,-180.956223,0.1,0.0003388
232000,-275.846754,-284.538312,-180.36959,0.07,0.00033792
234000,-245.917009,-284.550511,-160.60147,0.07,0.00033704
236000,-230.010234,-284.10051,-186.954965,0.07,0.00033616
238000,-230.464181,-284.277192,-195.574684,0.07,0.00033528
240000,-235.198479,-284.542525,-180.374526,0.07,0.0003344
242000,-272.118677,-286.848792,-153.17775,0.08,0.00033352
244000,-232.373886,-287.300436,-206.031125,0.07,0.00033264
246000,-234.632413,-287.581994,-176.791721,0.07,0.00033176
248000,-233.874204,-288.287864,-110.522505,0.07,0.00033088
250000,-232.760431,-289.441139,-715.588266,0.07,0.00033
252000,-290.810902,-292.078563,-173.955112,0.08,0.00032912
254000,-285.918776,-294.285141,-217.528689,0.08,0.00032824
256000,-254.301772,-293.683219,-160.069726,0.07,0.00032736
258000,-265.920309,-295.569584,-262.9771,0.08,0.00032648
260000,-210.610096,-294.313109,-237.856931,0.06,0.0003256
262000,-240.146692,-295.132652,-224.52026,0.07,0.00032472
264000,-238.74871,-295.18825,-173.12548,0.07,0.00032384
266000,-220.052412,-294.382822,-170.971113,0.06,0.00032296
268000,-246.947228,-249.728256,-168.360701,0.07,0.00032208
270000,-239.37101,-245.801209,-158.948044,0.07,0.0003212
272000,-318.127129,-247.915227,-280.765889,0.09,0.00032032
274000,-255.693979,-248.404076,-202.108409,0.07,0.00031944
276000,-527.569439,-263.282036,-221.397573,0.36,0.00031856
278000,-224.171838,-262.967419,-240.285422,0.07,0.00031768
280000,-228.322004,-262.623595,-163.032479,0.07,0.0003168
282000,-228.634485,-260.449386,-169.189551,0.07,0.00031592
284000,-257.73176,-261.717279,-165.846447,0.08,0.00031504
286000,-224.206049,-261.195961,-201.568515,0.07,0.00031416
288000,-233.585543,-261.181528,-221.266901,0.07,0.00031328
290000,-267.903495,-262.938681,-162.770515,0.08,0.0003124
292000,-247.665116,-260.781392,-231.151683,0.08,0.00031152
294000,-268.610607,-259.915984,-142.924919,0.08,0.00031064
296000,-280.538705,-261.22783,-207.803483,0.08,0.00030976
298000,-230.405993,-259.452114,-222.698996,0.07,0.00030888
300000,-222.957923,-260.069506,-187.63862,0.07,0.000308
302000,-236.303254,-259.877334,-161.380782,0.07,0.00030712
304000,-254.182193,-260.649008,-200.189947,0.08,0.00030624
306000,-223.407334,-260.816754,-144.640547,0.07,0.00030536
308000,-255.488871,-261.243836,-162.37124,0.08,0.00030448
310000,-265.675819,-262.559077,-167.514977,0.08,0.0003036
312000,-187.105045,-256.007973,-225.30767,0.06,0.00030272
314000,-243.568114,-255.401679,-148.15783,0.07,0.00030184
316000,-264.599581,-242.253186,-203.126065,0.08,0.00030096
318000,-222.97339,-242.193264,-215.425761,0.07,0.00030008
320000,-259.29873,-243.7421,-219.993197,0.08,0.0002992
322000,-1010.732791,-282.847016,-282.682655,2.92,0.00029832
324000,-227.789095,-281.349882,-1581.304795,0.07,0.00029744
326000,-334.692573,-286.874209,-251.668543,0.11,0.00029656
328000,-242.661992,-287.328031,-239.45964,0.07,0.00029568
330000,-220.925714,-284.979142,-201.257915,0.07,0.0002948
332000,-305.703671,-287.88107,-231.754881,0.09,0.00029392
334000,-234.605793,-286.180829,-249.962382,0.07,0.00029304
336000,-232.942097,-283.800999,-128.039553,0.07,0.00029216
338000,-273.212185,-285.941308,-205.693437,0.08,0.00029128
340000,-222.655576,-285.926191,-154.677584,0.07,0.0002904
342000,-268.443417,-287.533199,-195.370316,0.08,0.00028952
344000,-202.783427,-284.963261,-143.770653,0.06,0.00028864
346000,-190.720804,-283.328934,-163.685667,0.06,0.00028776
348000,-208.690178,-280.989,-270.095593,0.06,0.00028688
350000,-236.971622,-279.55379,-148.004209,0.07,0.000286
352000,-217.117938,-281.054434,-178.631997,0.07,0.00028512
354000,-196.467303,-278.699394,-116.647524,0.06,0.00028424
356000,-241.098031,-277.524316,-189.446294,0.07,0.00028336
358000,-231.341197,-277.942707,-110.472375,0.07,0.00028248
360000,-247.468492,-277.351195,-275.655082,0.07,0.0002816
362000,-261.598867,-239.894499,-176.977407,0.08,0.00028072
364000,-242.185637,-240.614326,-230.495051,0.08,0.00027984
366000,-285.103789,-238.134886,-181.697673,0.09,0.00027896
368000,-229.114501,-237.457512,-138.7391,0.07,0.00027808
370000,-241.048906,-238.463671,-237.368128,0.07,0.0002772
372000,-208.203541,-233.588665,-154.672581,0.07,0.00027632
374000,-279.934263,-235.855088,-195.541005,0.08,0.00027544
376000,-216.845993,-235.050283,-178.324272,0.07,0.00027456
378000,-235.346117,-233.15698,-184.197195,0.07,0.00027368
380000,-237.678317,-233.908117,-151.196482,0.07,0.0002728
382000,-198.408445,-230.406368,-162.553736,0.06,0.00027192
384000,-227.206442,-231.627519,-121.690021,0.07,0.00027104
386000,-279.954159,-236.089187,-139.338566,0.09,0.00027016
388000,-182.069708,-234.758163,-157.63259,0.06,0.00026928
390000,-238.940861,-234.856625,-215.788389,0.07,0.0002684
392000,-208.646875,-234.433072,-203.768677,0.06,0.00026752
394000,-209.526193,-235.086016,-115.98553,0.06,0.00026664
396000,-225.146235,-234.288427,-247.190635,0.07,0.00026576
398000,-227.939154,-234.118325,-179.938308,0.07,0.00026488
400000,-222.365353,-232.863168,-199.725841,0.07,0.000264
402000,-203.708516,-229.96865,-195.598498,0.06,0.00026312
404000,-225.939478,-229.156342,-167.040983,0.07,0.00026224
406000,-223.007504,-226.051528,-191.603827,0.07,0.00026136
408000,-277.609201,-228.476263,-254.662558,0.09,0.00026048
410000,-205.161362,-226.681886,-228.51352,0.06,0.0002596
412000,-219.581669,-227.250792,-159.689479,0.07,0.00025872
414000,-220.609912,-224.284575,-186.485201,0.07,0.00025784
416000,-1596.928705,-293.28871,-219.362387,6.4,0.00025696
418000,-246.683321,-293.85557,-147.994266,0.08,0.00025608
420000,-204.792163,-292.211263,-201.014744,0.06,0.0002552
422000,-228.604881,-293.721084,-123.466806,0.07,0.00025432
424000,-336.921521,-299.206838,-166.257411,0.1,0.00025344
426000,-253.26574,-297.872418,-155.987096,0.08,0.00025256
428000,-203.534803,-298.945672,-208.426432,0.06,0.00025168
430000,-209.55701,-297.47648,-132.145668,0.06,0.0002508
432000,-258.203022,-299.954287,-177.95945,0.08,0.00024992
434000,-243.447169,-301.650336,-133.409677,0.07,0.00024904
436000,-215.696435,-301.177846,-234.293416,0.07,0.00024816
438000,-290.563243,-304.30905,-131.764755,0.09,0.00024728
440000,-234.160791,-304.898822,-150.626667,0.07,0.0002464
442000,-175.824137,-303.504603,-174.400699,0.05,0.00024552
444000,-194.421584,-301.928709,-103.395756,0.06,0.00024464
446000,-204.630358,-301.009851,-132.599802,0.06,0.00024376
448000,-305.8118,-302.419981,-208.907822,0.09,0.00024288
450000,-226.630068,-303.493417,-126.548982,0.07,0.000242
452000,-255.045454,-305.266606,-227.084341,0.08,0.00024112
454000,-295.756507,-309.023936,-146.115978,0.09,0.00024024
456000,-245.58694,-241.456847,-162.464276,0.07,0.00023936
458000,-215.631024,-239.904233,-176.088676,0.07,0.00023848
460000,-217.327746,-240.531012,-228.193096,0.07,0.0002376
462000,-207.069447,-239.45424,-194.794779,0.06,0.00023672
464000,-237.435823,-234.479955,-252.171318,0.07,0.00023584
466000,-262.847581,-234.959047,-141.575594,0.08,0.00023496
468000,-272.119975,-238.388306,-243.304608,0.08,0.00023408
470000,-228.270484,-239.323979,-151.800776,0.07,0.0002332
472000,-234.645439,-238.1461,-253.575905,0.07,0.00023232
474000,-224.503296,-237.198907,-152.110375,0.07,0.00023144
476000,-218.113077,-237.319739,-111.124039,0.07,0.00023056
478000,-229.359332,-234.259543,-129.33255,0.07,0.00022968
480000,-197.63583,-232.433295,-135.58673,0.06,0.0002288
482000,-218.317266,-234.557952,-111.393179,0.07,0.00022792
484000,-198.60459,-234.767102,-150.30457,0.06,0.00022704
486000,-231.868139,-236.128991,-183.862609,0.07,0.00022616
488000,-212.509252,-231.463863,-212.772359,0.06,0.00022528
490000,-248.612865,-232.563003,-112.208291,0.08,0.0002244
492000,-218.159364,-230.718699,-210.978391,0.07,0.00022352
494000,-246.591458,-228.260446,-245.158899,0.07,0.00022264
496000,-215.696312,-226.765915,-161.072658,0.06,0.00022176
498000,-195.028881,-225.735808,-151.662098,0.06,0.00022088
500000,-203.822078,-225.060524,-112.710551,0.06,0.00022
502000,-234.063622,-226.410233,-150.751664,0.07,0.00021912
504000,-471.306212,-238.103753,-240.711264,0.14,0.00021824
506000,-229.339718,-236.428359,-210.75178,0.07,0.00021736
508000,-187.512967,-232.198009,-120.786406,0.06,0.00021648
510000,-194.469825,-230.507976,-137.612806,0.06,0.0002156
512000,-211.701076,-229.360758,-181.130608,0.06,0.00021472
514000,-203.624917,-228.316839,-196.739132,0.06,0.00021384
516000,-187.762402,-226.799305,-121.962638,0.06,0.00021296
518000,-196.34753,-225.148715,-176.444053,0.06,0.00021208
520000,-208.789007,-225.706374,-157.63759,0.06,0.0002112
522000,-253.454494,-227.463235,-148.840005,0.07,0.00021032
524000,-248.589062,-229.962459,-214.306323,0.08,0.00020944
526000,-234.022141,-230.070159,-262.883188,0.07,0.00020856
528000,-231.173078,-231.00335,-208.763003,0.07,0.00020768
530000,-206.834611,-228.914438,-177.51735,0.06,0.0002068
532000,-208.192398,-228.416089,-222.77694,0.06,0.00020592
534000,-294.812842,-230.827159,-206.300718,0.08,0.00020504
536000,-211.124931,-230.59859,-210.014554,0.06,0.00020416
538000,-189.215276,-230.307909,-161.852161,0.06,0.00020328
540000,-178.385488,-229.03608,-177.287005,0.05,0.0002024
542000,-196.685128,-227.167155,-154.474952,0.06,0.00020152
544000,-204.404588,-213.822074,-186.928436,0.06,0.00020064
546000,-202.903499,-212.500263,-235.782414,0.06,0.00019976
548000,-222.770201,-214.263125,-136.294853,0.07,0.00019888
550000,-182.646482,-213.671958,-202.495647,0.06,0.000198
552000,-223.742317,-214.27402,-201.893046,0.07,0.00019712
554000,-736.603898,-240.922969,-141.821419,0.38,0.00019624
556000,-217.52265,-242.410981,-181.369734,0.07,0.00019536
558000,-216.231482,-243.405179,-217.887164,0.07,0.00019448
560000,-225.906516,-244.261054,-150.313361,0.07,0.0001936
562000,-213.254077,-242.251033,-166.403723,0.07,0.00019272
564000,-255.818719,-242.612516,-221.690021,0.08,0.00019184
566000,-201.084941,-240.965656,-226.182626,0.06,0.00019096
568000,-219.720249,-240.393015,-442.863873,0.07,0.00019008
570000,-231.880164,-241.645292,-275.315205,0.07,0.0001892
572000,-201.367383,-241.304042,-179.989813,0.06,0.00018832
574000,-213.649564,-237.245878,-215.214015,0.07,0.00018744
576000,-194.31833,-236.405548,-217.041809,0.06,0.00018656
578000,-253.829137,-239.636241,-145.354071,0.07,0.00018568
580000,-211.894386,-241.311686,-179.858442,0.07,0.0001848
582000,-223.517534,-242.653306,-188.552851,0.07,0.00018392
584000,-230.55836,-243.960994,-147.105967,0.07,0.00018304
586000,-250.09856,-246.320747,-135.472045,0.08,0.00018216
588000,-255.811068,-247.972791,-132.382788,0.08,0.00018128
590000,-214.828077,-249.581871,-184.972222,0.07,0.0001804
592000,-192.307101,-248.01011,-146.384716,0.06,0.00017952
594000,-228.467008,-222.603265,-178.77986,0.07,0.00017864
596000,-215.662432,-222.510254,-155.251594,0.07,0.00017776
598000,-243.452188,-223.87129,-141.70296,0.08,0.00017688
600000,-223.575056,-223.754717,-221.865759,0.07,0.000176
602000,-233.276721,-224.755849,-180.116991,0.07,0.00017512
604000,-199.568875,-221.943357,-203.772917,0.06,0.00017424
606000,-240.687243,-223.923472,-195.240011,0.08,0.00017336
608000,-233.992888,-224.637104,-153.612732,0.07,0.00017248
610000,-206.513617,-223.368776,-138.007193,0.06,0.0001716
612000,-193.238617,-222.962338,-195.702437,0.06,0.00017072
614000,-249.57978,-224.758849,-175.352179,0.08,0.00016984
616000,-229.05059,-226.495462,-227.488624,0.07,0.00016896
618000,-200.517999,-223.829905,-137.299314,0.06,0.00016808
620000,-273.524897,-226.911431,-136.405206,0.09,0.0001672
622000,-206.886326,-226.07987,-128.038262,0.06,0.00016632
624000,-191.852818,-224.144593,-162.512659,0.06,0.00016544
626000,-227.081794,-222.993755,-128.089625,0.07,0.00016456
628000,-213.446027,-220.875503,-197.681453,0.06,0.00016368
630000,-219.097468,-221.088972,-135.204282,0.07,0.0001628
632000,-240.765779,-223.511906,-210.190031,0.07,0.00016192
634000,-184.758185,-221.326465,-158.758522,0.06,0.00016104
636000,-267.077868,-223.897237,-180.032024,0.08,0.00016016
638000,-209.823892,-222.215822,-160.423904,0.06,0.00015928
640000,-201.393006,-221.10672,-166.932995,0.06,0.0001584
642000,-304.862745,-224.686021,-154.785222,0.08,0.00015752
644000,-233.196819,-226.367418,-248.44016,0.07,0.00015664
646000,-254.495222,-227.057817,-216.100413,0.08,0.00015576
648000,-202.614212,-225.488883,-144.529025,0.06,0.00015488
650000,-211.858629,-225.756134,-153.613132,0.06,0.000154
652000,-240.597455,-228.124076,-184.585378,0.07,0.00015312
654000,-228.187653,-227.054469,-164.633338,0.07,0.00015224
656000,-303.366059,-230.770243,-239.865066,0.09,0.00015136
658000,-236.299376,-232.559312,-286.780431,0.07,0.00015048
660000,-231.60987,-230.46356,-118.253238,0.07,0.0001496
662000,-205.368249,-230.387656,-155.071401,0.06,0.00014872
664000,-215.998538,-231.594942,-165.226272,0.07,0.00014784
666000,-197.824613,-230.132083,-179.803904,0.06,0.00014696
668000,-221.950484,-230.557306,-186.836173,0.07,0.00014608
670000,-281.010795,-233.652972,-157.903287,0.08,0.0001452
672000,-224.587501,-232.844059,-218.569423,0.07,0.00014432
674000,-223.033607,-234.75783,-173.864917,0.07,0.00014344
676000,-230.311456,-232.919509,-196.677913,0.07,0.00014256
678000,-242.133516,-234.53499,-174.25277,0.07,0.00014168
680000,-205.001222,-234.715401,-230.336666,0.06,0.0001408
682000,-248.615789,-231.903053,-159.274096,0.08,0.00013992
684000,-188.096292,-229.648027,-216.14604,0.06,0.00013904
686000,-220.59684,-227.953108,-116.881154,0.07,0.00013816
688000,-265.393699,-231.092082,-205.440524,0.08,0.00013728
690000,-255.285933,-233.263447,-199.769842,0.07,0.0001364
692000,-298.682412,-236.167695,-221.433642,0.1,0.00013552
694000,-216.231628,-235.569894,-228.15215,0.07,0.00013464
696000,-216.279609,-231.215571,-196.405175,0.07,0.00013376
698000,-257.527814,-232.276993,-174.3828,0.08,0.00013288
700000,-196.100509,-230.501525,-142.143572,0.06,0.000132
702000,-255.351585,-233.000692,-133.143495,0.07,0.00013112
704000,-247.408314,-234.571181,-254.014904,0.08,0.00013024
706000,-205.201835,-234.940042,-237.540595,0.06,0.00012936
708000,-167.611563,-232.223096,-167.609743,0.05,0.00012848
710000,-243.516505,-230.348381,-207.13459,0.07,0.0001276
712000,-251.679646,-231.702989,-217.601254,0.08,0.00012672
714000,-240.894605,-232.596038,-201.59191,0.07,0.00012584
716000,-261.978222,-234.179377,-166.935119,0.08,0.00012496
718000,-208.937205,-232.519561,-284.79412,0.06,0.00012408
720000,-198.990018,-232.219001,-134.632122,0.06,0.0001232
722000,-236.258439,-231.601134,-184.60579,0.07,0.00012232
724000,-265.410432,-235.466841,-144.776945,0.08,0.00012144
726000,-204.098337,-234.641915,-173.298057,0.06,0.00012056
728000,-208.601799,-231.80232,-147.7906,0.07,0.00011968
730000,-216.285809,-229.852314,-201.775594,0.07,0.0001188
732000,-258.024729,-227.81943,-278.479406,0.08,0.00011792
734000,-215.054158,-227.760557,-197.219263,0.06,0.00011704
736000,-211.320412,-227.512597,-202.581396,0.06,0.00011616
738000,-203.7996,-224.826186,-217.389263,0.06,0.00011528
740000,-208.950411,-225.468681,-159.436552,0.06,0.0001144
742000,-272.569199,-226.329562,-223.618247,0.09,0.00011352
744000,-204.976173,-224.207955,-146.988291,0.06,0.00011264
746000,-265.939204,-227.244823,-188.105885,0.08,0.00011176
748000,-253.24016,-231.526253,-223.732698,0.08,0.00011088
750000,-223.859507,-230.543403,-245.480453,0.07,0.00011
752000,-263.309508,-231.124896,-274.829047,0.08,0.00010912
754000,-258.583668,-232.009349,-203.49541,0.08,0.00010824
756000,-963.482514,-267.084564,-371.981369,0.54,0.00010736
758000,-235.679674,-268.421688,-199.396388,0.07,0.00010648
760000,-243.440336,-270.644203,-158.998157,0.07,0.0001056
762000,-213.323966,-269.49748,-180.024988,0.06,0.00010472
764000,-224.928254,-267.473371,-168.470109,0.07,0.00010384
766000,-229.527988,-268.744853,-163.20202,0.07,0.00010296
768000,-264.923011,-271.560914,-237.952067,0.08,0.00010208
770000,-207.665219,-271.129885,-238.224814,0.06,0.0001012
772000,-188.520861,-267.654691,-212.25367,0.06,0.00010032
774000,-210.311508,-267.417559,-175.650831,0.06,9.944e-05
776000,-248.702291,-269.286653,-204.459469,0.07,9.856e-05
778000,-259.888346,-272.09109,-183.969531,0.08,9.768e-05
780000,-220.193548,-272.653247,-143.804032,0.07,9.68e-05
782000,-200.200649,-269.034819,-161.032174,0.06,9.592e-05
784000,-265.205337,-272.046277,-170.044495,0.08,9.504e-05
786000,-237.080172,-270.603326,-152.234689,0.07,9.416e-05
788000,-224.951347,-269.188885,-187.399073,0.07,9.328e-05
790000,-245.136268,-270.252723,-185.233959,0.07,9.24e-05
792000,-248.145298,-269.494513,-121.970313,0.08,9.152e-05
794000,-237.772095,-268.453934,-179.987757,0.07,9.064e-05
796000,-233.938446,-231.976731,-184.609445,0.08,8.976e-05
798000,-229.692351,-231.677365,-159.550442,0.07,8.888e-05
800000,-235.491777,-231.279937,-181.782315,0.07,8.8e-05
802000,-215.253987,-231.376438,-217.502619,0.07,8.712e-05
804000,-229.294846,-231.594767,-142.658629,0.07,8.624e-05
806000,-232.377461,-231.737241,-125.258126,0.07,8.536e-05
808000,-265.82901,-231.782541,-143.72996,0.07,8.448e-05
810000,-266.061241,-234.702342,-193.744735,0.08,8.36e-05
812000,-279.558811,-239.254239,-208.943265,0.08,8.272e-05
814000,-238.247095,-240.651019,-177.810614,0.07,8.184e-05
816000,-252.680176,-240.849913,-147.830182,0.08,8.096e-05
818000,-222.161344,-238.963563,-241.628979,0.07,8.008e-05
820000,-255.80838,-240.744305,-193.767229,0.07,7.92e-05
822000,-258.973729,-243.682959,-177.094964,0.08,7.832e-05
824000,-197.976325,-240.321508,-139.400371,0.06,7.744e-05
826000,-239.228486,-240.428924,-161.640714,0.07,7.656e-05
828000,-232.676602,-240.815186,-195.609442,0.07,7.568e-05
830000,-235.068052,-240.311776,-197.687264,0.07,7.48e-05
832000,-228.482491,-239.328635,-178.819902,0.07,7.392e-05
834000,-201.716935,-237.525877,-162.108497,0.06,7.304e-05
836000,-226.137575,-237.135834,-221.941389,0.07,7.216e-05
838000,-250.525314,-238.177482,-236.395283,0.07,7.128e-05
840000,-210.00419,-236.903102,-181.973319,0.07,7.04e-05
842000,-216.30508,-236.955657,-187.515287,0.07,6.952e-05
844000,-213.811125,-236.181471,-197.707036,0.07,6.864e-05
846000,-222.723675,-235.698782,-195.484465,0.07,6.776e-05
848000,-242.131332,-234.513898,-200.72025,0.07,6.688e-05
850000,-222.442671,-232.332969,-163.640094,0.07,6.6e-05
852000,-200.857341,-228.397896,-181.869947,0.06,6.512e-05
854000,-248.803143,-228.925698,-131.213063,0.08,6.424e-05
856000,-231.092793,-227.846329,-258.270353,0.07,6.336e-05
858000,-204.925381,-226.984531,-185.368642,0.06,6.248e-05
860000,-208.745186,-224.631371,-176.908007,0.06,6.16e-05
862000,-271.683038,-225.266837,-233.856389,0.08,6.072e-05
864000,-225.638532,-226.649947,-186.311216,0.07,5.984e-05
866000,-218.157218,-225.596384,-162.773465,0.07,5.896e-05
868000,-226.081438,-225.266625,-185.670387,0.07,5.808e-05
870000,-206.137741,-223.82011,-271.478165,0.06,5.72e-05
872000,-209.95591,-222.893781,-188.042407,0.06,5.632e-05
874000,-219.821922,-223.79903,-221.754479,0.07,5.544e-05
876000,-211.904729,-223.087388,-119.37277,0.07,5.456e-05
878000,-212.460537,-221.184149,-209.025938,0.06,5.368e-05
880000,-252.489586,-223.308419,-172.196146,0.07,5.28e-05
882000,-216.349758,-223.310653,-237.199317,0.07,5.192e-05
884000,-203.882556,-222.814224,-126.625398,0.06,5.104e-05
886000,-207.840795,-222.07008,-131.271731,0.06,5.016e-05
888000,-255.637554,-222.745391,-157.690005,0.08,4.928e-05
890000,-221.290078,-222.687762,-203.135438,0.07,4.84e-05
892000,-217.315535,-223.510671,-227.377244,0.07,4.752e-05
894000,-220.1972,-222.080374,-181.36938,0.07,4.664e-05
